onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.016	5.0	CS+	tools/bucket.jpg	2	1.379	DO
15.05	4.5	CS-	animals/horse.jpg	1	0.833	MO
24.583000000000002	4.5	CS+	tools/hammer.jpg	2	0.6859999999999999	MN
35.133	4.5	CS+	tools/screwdriver.jpg	2	0.509	MO
46.683	4.0	CS-	animals/cranebug.jpg	1	1.022	DO
57.733000000000004	4.0	CS-	animals/canary.jpg	1	0.7140000000000001	DO
66.766	4.0	CS+	tools/treadmill.jpg	2	0.733	DO
76.816	4.5	CS-	animals/cricket.jpg	1	0.777	MO
86.366	4.5	CS-	animals/racoon.jpg	1	0.762	DO
97.9	4.5	CS+	tools/squeegee.jpg	2	0.76	DO
107.45	4.5	CS+	tools/jumpercables.jpg	2	0.6459999999999999	DO
117.0	4.5	CS-	animals/aardvark.jpg	1	0.669	MN
127.55	5.0	CS+	tools/chainsaw.jpg	2	0.65	DO
139.583	4.5	CS-	animals/hyena.jpg	1	0.652	DO
150.116	4.0	CS+	tools/blower.jpg	2	0.46299999999999997	DO
160.15	5.0	CS-	animals/skunk.jpg	1	0.531	DO
172.2	5.0	CS-	animals/rhino.jpg	1	0.63	DO
183.25	4.0	CS+	tools/toaster.jpg	2	0.603	MN
193.283	4.0	CS-	animals/reindeer.jpg	1	0.565	DN
203.333	4.5	CS+	tools/extensioncord.jpg	2	0.662	DN
212.88299999999998	5.0	CS-	animals/marmot.jpg	1	0.765	DO
224.916	4.0	CS+	tools/measuringtape.jpg	2	0.542	DO
235.96599999999998	4.5	CS+	tools/carpetblower.jpg	2	0.5760000000000001	DO
247.516	5.0	CS-	animals/caterpillarhawkmoth.jpg	1	0.815	DO
257.566	4.5	CS-	animals/shrimp.jpg	1	0.8009999999999999	DO
269.1	4.0	CS+	tools/edger.jpg	2	0.484	DO
278.15	4.0	CS-	animals/salmon.jpg	1	0.665	MO
289.183	4.0	CS-	animals/zebra.jpg	1	0.5920000000000001	DO
298.216	4.0	CS+	tools/monkeywrench.jpg	2	0.5770000000000001	DO
309.26599999999996	4.5	CS+	tools/padlock.jpg	2	0.545	DO
320.816	4.5	CS-	animals/elephantafrican.jpg	1	0.557	DO
331.366	5.0	CS+	tools/duffelbag.jpg	2	0.69	DO
341.416	5.0	CS-	animals/finch.jpg	1	0.647	DN
353.466	5.0	CS+	tools/airpump.jpg	2	0.54	MN
364.517	5.0	CS-	animals/cat.jpg	1	0.757	MN
374.56699999999995	5.0	CS+	tools/campingstove.jpg	2	0.715	MN
384.616	4.0	CS+	tools/solderingtorch.jpg	2	0.5920000000000001	DO
394.667	4.5	CS-	animals/perch.jpg	1	0.674	DO
406.2	5.0	CS-	animals/llama.jpg	1	0.45299999999999996	DO
418.25	5.0	CS+	tools/videogamecontroller.jpg	2	0.569	DO
429.3	5.0	CS+	tools/paintbrush.jpg	2	0.7040000000000001	DO
439.35	5.0	CS-	animals/goldfish.jpg	1	0.5529999999999999	DO
449.4	4.0	CS+	tools/workbench.jpg	2	0.618	DO
459.45	4.0	CS-	animals/starfish.jpg	1	1.247	DO
468.483	5.0	CS+	tools/microwave.jpg	2	0.5760000000000001	DN
479.517	4.0	CS-	animals/flamingo.jpg	1	0.537	DO
490.56699999999995	4.5	CS+	tools/camera.jpg	2	0.433	DN
500.116	4.0	CS-	animals/halibut.jpg	1	0.9159999999999999	DO
