onset	duration	trial_type
4.033	15.282999999999998	animal
26.383000000000003	15.316	indoor
48.748999999999995	15.300000000000004	tool
71.116	15.317000000000007	outdoor
93.48299999999999	15.265999999999993	scrambled
111.749	6.0	rest
121.816	15.332999999999998	outdoor
144.19899999999998	15.266999999999996	animal
166.516	15.25	scrambled
188.81599999999997	15.233000000000004	tool
211.11599999999999	15.31699999999998	indoor
229.433	6.0	rest
239.483	15.25	scrambled
261.79900000000004	15.233000000000004	tool
284.099	15.283000000000017	indoor
306.432	15.23399999999998	animal
328.73199999999997	15.299999999999955	outdoor
347.032	6.0	rest
357.082	15.25	tool
379.38199999999995	15.23399999999998	scrambled
401.666	15.333000000000027	outdoor
424.04900000000004	15.333000000000027	indoor
446.43199999999996	15.283999999999994	animal
464.716	6.0	rest
