stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
animals/perch.jpg	1	5	CS-	baseline	MO	12
animals/hyena.jpg	3	3	CS-	baseline	MN	15
animals/anteater.jpg	2	4	CS-	extinction	DO	14
animals/seal.jpg	2	4	CS-	extinction	MN	20
animals/crow.jpg	2	5	CS-	acquisition	MO	2
tools/broom.jpg	1	5	CS+	extinction	MN	10
animals/camel.jpg	2	2	CS-	extinction	MN	3
animals/mouse.jpg	2	5	CS-	extinction	MO	24
tools/chainsaw.jpg	2	5	CS+	baseline	DO	17
tools/camera.jpg	1	3	CS+	baseline	DN	1
animals/mahimahi.jpg	3	2	CS-	extinction	MO	2
animals/skunk.jpg	1	2	CS-	baseline	MO	18
tools/ladder.jpg	2	5	CS+	acquisition	MO	4
animals/mink.jpg	3	4	CS-	extinction	DO	17
animals/quail.jpg	3	3	CS-	acquisition	MO	3
animals/flea.jpg	2	2	CS-	acquisition	MO	8
tools/squeegee.jpg	2	4	CS+	baseline	MO	18
tools/pliers.jpg	3	4	CS+	acquisition	MO	16
tools/fan.jpg	2	5	CS+	extinction	MO	19
animals/turkey.jpg	1	5	CS-	extinction	MO	1
tools/extensioncord.jpg	2	3	CS+	baseline	DO	12
tools/scissors.jpg	3	6	CS+	acquisition	MO	9
animals/finch.jpg	1	6	CS-	baseline	MO	13
animals/canary.jpg	1	5	CS-	baseline	MN	6
tools/monkeywrench.jpg	3	5	CS+	baseline		4
animals/gerbil.jpg	3	6	CS-	acquisition	DO	12
tools/paintroller.jpg	1	4	CS+	acquisition	MO	6
tools/paintbrush.jpg	2	3	CS+	baseline	MO	14
animals/pigeon.jpg	2	6	CS-	acquisition	MO	21
animals/aardvark.jpg	1	3	CS-	baseline	MN	9
tools/eraser.jpg	1	2	CS+	extinction	MN	20
tools/stove.jpg	2	2	CS+	acquisition	MO	24
animals/dramaderry.jpg	3	4	CS-	extinction	DN	19
animals/waterbuffalo.jpg	3	3	CS-	acquisition	MN	16
tools/workbench.jpg	2	4	CS+	baseline	MO	2
animals/tiger.jpg	1	5	CS-	acquisition	MO	10
tools/sander.jpg	2	2	CS+	extinction	MN	1
tools/shoehorn.jpg	3	3	CS+	acquisition	DN	11
tools/woodchipper.jpg	2	4	CS+	extinction	MN	13
tools/ropeandpulley.jpg	2	4	CS+	acquisition	DO	3
animals/cat.jpg	1	7	CS-	baseline	MN	7
tools/hammer.jpg	1	6	CS+	baseline	MN	8
animals/ostrich.jpg	3	4	CS-	acquisition	MO	11
tools/vegetablepeeler.jpg	2	5	CS+	extinction	MO	18
tools/weedeater.jpg	2	5	CS+	extinction	MO	24
tools/wrench.jpg	1	6	CS+	extinction	MO	11
animals/shrimp.jpg	1	4	CS-	baseline	DO	17
tools/chisel.jpg	1	4	CS+	acquisition	MN	19
animals/baboon.jpg	2	4	CS-	acquisition	DO	15
animals/leopard.jpg	1	5	CS-	acquisition	MN	7
animals/caterpillarpeacockmoth.jpg	3	1	CS-	acquisition	MO	18
animals/giraffe.jpg	3	4	CS-	acquisition	DN	17
