onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.05	4.0	CS+	tools/sander.jpg	1	1.099	MN
13.1	4.0	CS-	animals/turkey.jpg	2	0.981	MO
24.15	5.0	CS+	tools/mallet.jpg	1	1.351	MN
34.2	4.5	CS+	tools/thermometer.jpg	2	1.4140000000000001	MN
43.75	4.0	CS-	animals/mahimahi.jpg	2	0.9640000000000001	MO
53.8	4.5	CS-	animals/camel.jpg	2	0.875	MN
64.35	4.0	CS+	tools/measuringdevice.jpg	1	1.308	MO
73.4	4.0	CS-	animals/carp.jpg	2	1.093	MN
82.45	4.0	CS+	tools/tubeflaring.jpg	2	2.377	MN
91.5	4.5	CS-	animals/duck.jpg	2	1.1840000000000002	MO
103.05	4.5	CS-	animals/rabbit.jpg	2	1.2109999999999999	DO
113.566	5.0	CS+	tools/measuringcups.jpg	2	1.393	MO
123.616	5.0	CS-	animals/assassinbug.jpg	1	1.476	MN
134.666	5.0	CS+	tools/blackboard.jpg	2	0.932	DO
144.716	4.5	CS-	animals/ant.jpg	2	1.3430000000000002	MO
156.25	4.0	CS+	tools/beaker.jpg	2	1.239	MO
167.3	4.5	CS+	tools/levelmount.jpg	1	1.155	MN
177.85	4.0	CS-	animals/snail.jpg	2	1.2309999999999999	MN
188.9	5.0	CS+	tools/broom.jpg	2	1.182	MN
198.95	4.5	CS-	animals/palmcockatoo.jpg	2	1.392	MN
208.5	4.5	CS+	tools/wrench.jpg	1	1.1340000000000001	MO
220.05	5.0	CS-	animals/shark.jpg	2	0.958	MO
231.1	5.0	CS-	animals/firebug.jpg	1	2.074	MO
243.15	4.5	CS+	tools/sparkplug.jpg	1	1.705	MO
254.7	4.0	CS+	tools/woodchipper.jpg	1	0.91	MN
264.75	4.5	CS-	animals/sheep.jpg	2	0.698	DN
274.3	5.0	CS+	tools/ruler.jpg	2	0.9329999999999999	MN
286.35	4.0	CS+	tools/viceclamp.jpg	1	1.042	MN
296.4	5.0	CS-	animals/anteater.jpg	2	1.167	DO
308.45	5.0	CS-	animals/herring.jpg	2	0.7440000000000001	DO
320.5	4.5	CS+	tools/lawnmower.jpg	2	0.825	MO
332.05	5.0	CS-	animals/partridge.jpg	2	0.856	MN
342.1	4.5	CS+	tools/spoon.jpg	2	1.43	MN
352.65	4.0	CS-	animals/mink.jpg	2	0.968	DO
361.7	4.0	CS+	tools/vegetablepeeler.jpg	2	1.775	MO
372.75	4.5	CS-	animals/chipmunk.jpg	2	0.799	MO
382.3	4.0	CS-	animals/dramaderry.jpg	2	0.7829999999999999	DN
392.35	5.0	CS+	tools/fan.jpg	1	0.975	MO
403.4	5.0	CS+	tools/eraser.jpg	2	0.828	MN
414.4	4.5	CS-	animals/seal.jpg	2	0.93	MN
423.95	5.0	CS-	animals/catfish.jpg	2	0.867	MO
435.0	5.0	CS+	tools/routerplane.jpg	2	1.956	MN
447.033	4.0	CS-	animals/baldeagle.jpg	2	1.189	DO
457.083	4.0	CS+	tools/pruner.jpg	1	1.071	MN
468.13300000000004	5.0	CS-	animals/brown_bear.jpg	2	0.68	MN
479.167	4.5	CS+	tools/benchdogs.jpg	2	1.381	MN
488.717	4.0	CS-	animals/mouse.jpg	2	0.732	MO
498.75	4.5	CS+	tools/weedeater.jpg	2	1.7919999999999998	MO
