onset	duration	trial_type	stimulus	response
8.017000000000001	4.0	CS-	stims2/tools/saw.jpg	2
19.067	4.0	CS+	stims2/animals/springhare.jpg	1
29.116999999999997	4.5	CS+	stims2/animals/dog.jpg	2
39.667	4.5	CS+	stims2/animals/koi.jpg	2
49.217	4.0	CS-	stims2/tools/ducttape.jpg	2
59.266999999999996	4.5	CS-	stims2/tools/generator.jpg	2
69.817	5.0	CS+	stims2/animals/bluejay.jpg	2
81.867	4.5	CS-	stims2/tools/circularsaw.jpg	2
93.417	5.0	CS-	stims2/tools/loom.jpg	2
103.46700000000001	4.0	CS+	stims2/animals/chicken.jpg	2
112.51700000000001	5.0	CS+	stims2/animals/donkey.jpg	2
123.56700000000001	4.0	CS-	stims2/tools/coathanger.jpg	2
134.61700000000002	4.5	CS+	stims2/animals/hippo.jpg	2
146.167	5.0	CS-	stims2/tools/handdrill.jpg	2
156.217	4.0	CS+	stims2/animals/dolphin.jpg	2
165.267	5.0	CS-	stims2/tools/computermouse.jpg	2
175.317	4.5	CS-	stims2/tools/drill.jpg	2
185.86700000000002	4.5	CS+	stims2/animals/peacock.jpg	2
195.4	5.0	CS-	stims2/tools/glove.jpg	2
206.45	5.0	CS+	stims2/animals/moth.jpg	2
218.5	4.5	CS-	stims2/tools/trowel.jpg	2
229.05	5.0	CS+	stims2/animals/rosechafer.jpg	2
239.1	4.0	CS+	stims2/animals/sparrow.jpg	2
250.15	4.0	CS-	stims2/tools/hoe.jpg	2
