onset	duration	trial_type
4.0169999999999995	15.333000000000002	animal
26.416999999999998	15.332999999999998	indoor
48.817	15.29999999999999	tool
71.184	15.350000000000007	outdoor
93.6	15.300000000000011	scrambled
111.9	6.0	rest
121.96700000000001	15.333000000000013	outdoor
144.36700000000002	15.332999999999998	animal
166.767	15.300000000000011	scrambled
189.13400000000001	15.316000000000004	tool
211.517	15.317000000000007	indoor
229.834	6.0	rest
239.88400000000001	15.25	scrambled
262.2	15.283999999999994	tool
284.55	15.334000000000005	indoor
306.95	15.317000000000007	animal
329.334	15.300000000000011	outdoor
347.634	6.0	rest
357.7	15.317000000000007	tool
380.06699999999995	15.300000000000011	scrambled
402.434	15.332999999999972	outdoor
424.834	15.332999999999972	indoor
447.23400000000004	15.333000000000027	animal
465.56699999999995	6.0	rest
