onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.033	3.0	CS-	tools/electricbreaker.jpg	Old	acquisition	DO	H	H	1.651
11.083	3.0	CS-	tools/vegetablepeeler.jpg	Old	extinction	MO	H	M	1.499
18.15	3.0	CS-	tools/vacuumcleaner.jpg	New	foil	DN	CR	CR	1.379
25.215999999999998	3.0	CS+	animals/kangaroo.jpg	New	foil	MO	FA	CR	2.092
32.3	3.0	CS-	tools/reflexhammer.jpg	Old	acquisition	DO	H	H	1.0390000000000001
39.4	3.0	CS-	tools/paintbrush.jpg	Old	baseline	MO	H	M	1.391
46.5	3.0	CS-	tools/nailgun.jpg	New	foil	MO	FA	CR	1.389
53.6	3.0	CS+	animals/tiger.jpg	Old	acquisition	DO	H	H	0.958
60.7	3.0	CS-	tools/tubeflaring.jpg	Old	extinction	MN	M	M	1.266
67.766	3.0	CS+	animals/ant.jpg	Old	extinction	DO	H	H	0.795
74.833	3.0	CS+	animals/snail.jpg	Old	extinction	MO	H	M	1.48
81.9	3.0	CS-	tools/screwdriver.jpg	Old	baseline	DO	H	H	1.2429999999999999
89.0	3.0	CS+	animals/reindeer.jpg	Old	baseline	MO	H	M	1.298
96.066	3.0	CS+	animals/macaw.jpg	New	foil	MO	FA	CR	1.13
103.15	3.0	CS+	animals/angelfish.jpg	Old	acquisition	DO	H	H	0.664
110.21600000000001	3.0	CS+	animals/lizard.jpg	New	foil	MO	FA	CR	1.4369999999999998
117.3	3.0	CS+	animals/llama.jpg	Old	baseline	DO	H	H	1.288
124.4	3.0	CS+	animals/dockbug2.jpg	New	foil	DN	CR	CR	1.976
131.483	3.0	CS-	tools/clippers.jpg	New	foil	DN	CR	CR	0.767
138.55	3.0	CS-	tools/magnifyingglass.jpg	New	foil	DN	CR	CR	0.696
145.616	3.0	CS+	animals/palmcockatoo.jpg	Old	extinction	MO	H	M	1.432
152.7	3.0	CS-	tools/transmissionwrench.jpg	Old	acquisition	DO	H	H	1.151
159.8	3.0	CS+	animals/skunk.jpg	Old	baseline	DO	H	H	0.831
166.86599999999999	3.0	CS+	animals/aardvark.jpg	Old	baseline	DO	H	H	0.8370000000000001
173.95	3.0	CS+	animals/penguin.jpg	New	foil	MO	FA	CR	1.3019999999999998
181.05	3.0	CS+	animals/baldeagle.jpg	Old	extinction	DO	H	H	1.445
188.11599999999999	3.0	CS-	tools/hourglass.jpg	New	foil	DN	CR	CR	1.383
195.2	3.0	CS+	animals/gecko.jpg	New	foil	MO	FA	CR	1.401
202.3	3.0	CS-	tools/viceclamp.jpg	Old	extinction	MN	M	M	1.2009999999999998
209.4	3.0	CS-	tools/cheesegrater.jpg	Old	acquisition	MO	H	M	1.59
216.5	3.0	CS-	tools/vicegrips.jpg	New	foil	MN	CR	CR	1.614
223.56599999999997	3.0	CS-	tools/smartphone.jpg	New	foil	DN	CR	CR	0.884
230.649	3.0	CS-	tools/mallet.jpg	Old	extinction	DN	M	M	1.038
237.733	3.0	CS+	animals/cod.jpg	New	foil	DN	CR	CR	1.617
244.799	3.0	CS+	animals/crow.jpg	Old	acquisition	DO	H	H	1.284
251.88299999999998	3.0	CS-	tools/watch.jpg	New	foil	DN	CR	CR	1.072
258.966	3.0	CS-	tools/extensioncord.jpg	Old	baseline	MO	H	M	1.166
266.033	3.0	CS+	animals/clam.jpg	New	foil	DO	FA	FA	0.961
273.099	3.0	CS-	tools/padlock.jpg	Old	baseline	DO	H	H	1.331
280.166	3.0	CS+	animals/dragonfly.jpg	Old	acquisition	DO	H	H	1.5530000000000002
287.249	3.0	CS+	animals/finch.jpg	Old	baseline	DO	H	H	0.6920000000000001
295.33299999999997	3.0	CS-	tools/tape.jpg	New	foil	DN	CR	CR	1.218
303.416	3.0	CS+	animals/duck.jpg	Old	extinction	MN	M	M	1.482
311.466	3.0	CS-	tools/compass.jpg	New	foil	DN	CR	CR	1.172
319.54900000000004	3.0	CS+	animals/lion.jpg	New	foil	DO	FA	FA	0.8590000000000001
327.633	3.0	CS-	tools/cuttingboard.jpg	New	foil	MN	CR	CR	1.4509999999999998
335.716	3.0	CS+	animals/vulture.jpg	New	foil	MN	CR	CR	2.12
343.79900000000004	3.0	CS-	tools/gong.jpg	Old	acquisition	DO	H	H	1.525
351.88300000000004	3.0	CS+	animals/toucan.jpg	New	foil		CR	CR	
359.949	3.0	CS-	tools/carpetblower.jpg	Old	baseline	DN	M	M	1.751
368.01599999999996	3.0	CS+	animals/ostrich.jpg	Old	acquisition	DO	H	H	1.219
376.099	3.0	CS-	tools/treadmill.jpg	Old	baseline	DO	H	H	1.3780000000000001
384.166	3.0	CS-	tools/pruner.jpg	Old	extinction	MN	M	M	1.6469999999999998
392.233	3.0	CS+	animals/shark.jpg	Old	extinction	DO	H	H	1.104
400.316	3.0	CS+	animals/flea.jpg	Old	acquisition	DO	H	H	0.838
408.399	3.0	CS-	tools/benchdogs.jpg	Old	extinction	DN	M	M	1.5
416.466	3.0	CS-	tools/shovel.jpg	New	foil	DN	CR	CR	1.001
424.54900000000004	3.0	CS+	animals/pike.jpg	Old	acquisition	MO	H	M	1.056
432.63300000000004	3.0	CS-	tools/beadingtool.jpg	Old	acquisition	DO	H	H	1.4480000000000002
440.7	3.0	CS+	animals/deer.jpg	New	foil	MN	CR	CR	1.633
448.783	3.0	CS-	tools/staplegun.jpg	New	foil	MO	FA	CR	1.8319999999999999
456.85	3.0	CS+	animals/ibises.jpg	New	foil	DO	FA	FA	1.185
464.93300000000005	3.0	CS+	animals/rhino.jpg	Old	baseline	DO	H	H	1.064
473.0	3.0	CS-	tools/stethoscope.jpg	New	foil	DO	FA	FA	1.1320000000000001
481.066	3.0	CS-	tools/electricsewingmachine.jpg	New	foil	MO	FA	CR	1.2409999999999999
489.15	3.0	CS-	tools/plunger.jpg	Old	acquisition	DO	H	H	1.062
497.216	3.0	CS-	tools/bucket.jpg	Old	baseline	DO	H	H	1.37
505.3	3.0	CS+	animals/emu.jpg	New	foil	MO	FA	CR	1.36
513.4	3.0	CS+	animals/assassinbug.jpg	Old	extinction	DO	H	H	0.895
521.466	3.0	CS-	tools/sander.jpg	Old	extinction	MN	M	M	1.093
529.55	3.0	CS+	animals/lobsterspiny.jpg	New	foil	DN	CR	CR	1.986
537.633	3.0	CS-	tools/beaker.jpg	Old	extinction	DO	H	H	1.041
545.716	3.0	CS+	animals/prayingmantis.jpg	Old	acquisition	DO	H	H	0.8170000000000001
553.8	3.0	CS-	tools/campingstove.jpg	Old	baseline	MN	M	M	1.51
561.899	3.0	CS+	animals/catfish.jpg	Old	extinction	MO	H	M	1.3619999999999999
569.966	3.0	CS-	tools/crank.jpg	New	foil	DN	CR	CR	1.274
578.049	3.0	CS+	animals/zebra.jpg	Old	baseline	DO	H	H	1.584
586.116	3.0	CS+	animals/elephantafrican.jpg	Old	baseline	DN	M	M	1.463
594.183	3.0	CS-	tools/drillbit.jpg	Old	acquisition	MO	H	M	1.4069999999999998
602.266	3.0	CS+	animals/clownfish.jpg	New	foil	MO	FA	CR	1.4240000000000002
