onset	duration	trial_type
4.033	15.317	animal
26.416999999999998	15.315999999999995	indoor
48.8	15.333000000000013	tool
71.183	15.316999999999993	outdoor
93.56700000000001	15.283	scrambled
111.85	6.0	rest
121.917	15.332999999999998	outdoor
144.317	15.31699999999998	animal
166.68400000000003	15.316000000000004	scrambled
189.067	15.31699999999998	tool
211.45	15.334000000000005	indoor
229.78400000000002	6.0	rest
239.834	15.332999999999998	scrambled
262.23400000000004	15.333000000000027	tool
284.634	15.332999999999972	indoor
307.017	15.300000000000011	animal
329.384	15.332999999999972	outdoor
347.717	6.0	rest
357.767	15.266999999999996	tool
380.084	15.266999999999996	scrambled
402.417	15.317000000000007	outdoor
424.801	15.317000000000007	indoor
447.184	15.31699999999995	animal
465.501	6.0	rest
