stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
animals/cricket.jpg	2	3	CS+	baseline	DO	24
tools/airpump.jpg	3	1	CS-	baseline	MN	11
animals/marmot.jpg	2	4	CS+	baseline	DO	8
tools/workbench.jpg	3	1	CS-	baseline		14
animals/halibut.jpg	2	2	CS+	baseline	DO	22
animals/hyena.jpg	1	4	CS+	baseline	DO	9
animals/flea.jpg	2	1	CS+	acquisition		16
animals/mahimahi.jpg	2	2	CS+	extinction	DO	16
tools/beadingtool.jpg	3	1	CS-	acquisition	MO	4
animals/rhino.jpg	2	5	CS+	baseline	DO	13
tools/toaster.jpg	2	5	CS-	baseline	DO	16
animals/hummingbird.jpg	2	3	CS+	acquisition	DO	8
tools/sander.jpg	3	1	CS-	extinction	MO	1
tools/wheelbarrow.jpg	1	4	CS-	acquisition	MO	1
animals/brown_bear.jpg	1	6	CS+	extinction		23
tools/rollingpin.jpg	2	5	CS-	acquisition	DO	18
tools/tubeflaring.jpg	3	1	CS-	extinction	MN	10
animals/crow.jpg	2	6	CS+	acquisition		20
tools/faxmachine.jpg	2	4	CS-	acquisition	DO	22
tools/pruner.jpg	3	5	CS-	extinction	DO	24
animals/salmon.jpg	2	3	CS+	baseline	DO	18
animals/porcupine.jpg	2	4	CS+	acquisition	DO	6
tools/edger.jpg	3	2	CS-	baseline	DO	3
tools/vegetablepeeler.jpg	1	4	CS-	extinction		11
animals/mouse.jpg	3	7	CS+	extinction	MN	13
animals/catfish.jpg	2	1	CS+	extinction	DO	3
tools/lawnmower.jpg	3	6	CS-	extinction	DO	5
animals/cranebug.jpg	2	1	CS+	baseline	DO	17
tools/bucket.jpg	1	4	CS-	baseline		22
animals/ostrich.jpg	2	3	CS+	acquisition		3
animals/carp.jpg	1	7	CS+	extinction	DO	4
tools/measuringcups.jpg	1	3	CS-	extinction	MN	23
tools/microwave.jpg	1	7	CS-	baseline	DO	8
tools/reflexhammer.jpg	2	2	CS-	acquisition		2
tools/ladder.jpg	1	7	CS-	acquisition	MN	21
animals/prayingmantis.jpg	2	2	CS+	acquisition	DO	2
tools/ruler.jpg	1	3	CS-	extinction	DO	12
animals/mink.jpg	3	3	CS+	extinction	DO	8
tools/hairdryer.jpg	2	4	CS-	acquisition	MN	3
animals/dramaderry.jpg	3	3	CS+	extinction	DO	5
animals/canary.jpg	1	5	CS+	baseline	DO	7
animals/waterbuffalo.jpg	2	4	CS+	acquisition	DO	10
tools/weldinghelmet.jpg	3	1	CS-	acquisition	MO	15
animals/pike.jpg	2	1	CS+	acquisition	MO	11
tools/benchdogs.jpg	1	1	CS-	extinction		18
tools/camera.jpg	1	5	CS-	baseline	DO	1
tools/duffelbag.jpg	1	6	CS-	baseline		19
animals/chipmunk.jpg	2	6	CS+	extinction	DO	22
animals/pigeon.jpg	2	7	CS+	acquisition	DO	9
animals/gerbil.jpg	3	7	CS+	acquisition	DO	1
