onset	duration	trial_type	stimulus	response
8.033	4.0	CS+	stims2/animals/rosechafer.jpg	2
19.083	4.0	CS-	stims2/tools/trowel.jpg	2
28.133000000000003	4.5	CS+	stims2/animals/bluejay.jpg	1
39.683	4.5	CS+	stims2/animals/donkey.jpg	1
49.233000000000004	4.5	CS-	stims2/tools/drill.jpg	2
58.783	4.0	CS-	stims2/tools/coathanger.jpg	2
67.833	4.0	CS+	stims2/animals/koi.jpg	1
76.883	5.0	CS-	stims2/tools/handdrill.jpg	2
86.93299999999999	4.5	CS-	stims2/tools/saw.jpg	2
98.48299999999999	5.0	CS+	stims2/animals/dog.jpg	2
109.53299999999999	5.0	CS+	stims2/animals/moth.jpg	2
121.583	5.0	CS-	stims2/tools/hoe.jpg	2
132.63299999999998	4.0	CS+	stims2/animals/hippo.jpg	1
142.683	5.0	CS-	stims2/tools/computermouse.jpg	2
153.733	4.5	CS+	stims2/animals/sparrow.jpg	1
165.283	5.0	CS-	stims2/tools/generator.jpg	2
177.333	4.0	CS-	stims2/tools/ducttape.jpg	2
187.38299999999998	5.0	CS+	stims2/animals/dolphin.jpg	1
197.433	4.0	CS-	stims2/tools/circularsaw.jpg	2
207.483	5.0	CS+	stims2/animals/chicken.jpg	2
219.533	4.5	CS-	stims2/tools/glove.jpg	2
230.083	4.0	CS+	stims2/animals/springhare.jpg	1
239.13299999999998	4.5	CS+	stims2/animals/peacock.jpg	1
249.683	4.5	CS-	stims2/tools/loom.jpg	2
