onset	duration	trial_type
4.033	15.349999999999998	animal
26.45	15.349999999999998	indoor
48.867	15.333000000000006	tool
71.267	15.350000000000007	outdoor
93.68299999999999	15.333999999999987	scrambled
112.01700000000001	6.0	rest
122.083	15.334000000000005	outdoor
144.483	15.334000000000005	animal
166.88299999999998	15.334000000000005	scrambled
189.283	15.350000000000026	tool
211.7	15.350000000000026	indoor
230.05	6.0	rest
240.11700000000002	15.316000000000004	scrambled
262.5	15.333000000000027	tool
284.9	15.350000000000026	indoor
307.317	15.332999999999972	animal
329.717	15.333000000000027	outdoor
348.05	6.0	rest
358.11699999999996	15.332999999999972	tool
380.517	15.333000000000027	scrambled
402.917	15.350000000000026	outdoor
425.333	15.349999999999964	indoor
447.75	15.350000000000026	animal
466.1	6.0	rest
