onset	duration	trial_type
4.05	15.55	animal
26.715999999999998	15.567	indoor
49.398999999999994	15.549999999999995	tool
72.066	15.566999999999993	outdoor
94.75	15.516000000000005	scrambled
113.266	6.0	rest
123.383	15.566000000000017	outdoor
146.066	15.483000000000004	animal
168.65	15.483000000000004	scrambled
191.233	15.483000000000004	tool
213.81599999999997	15.550000000000011	indoor
232.36599999999999	6.0	rest
242.46599999999998	15.466999999999983	scrambled
265.033	15.466000000000006	tool
287.616	15.567000000000007	indoor
310.283	15.483000000000004	animal
332.88300000000004	15.533000000000017	outdoor
351.416	6.0	rest
361.51599999999996	15.5	tool
384.116	15.483000000000004	scrambled
406.716	15.533000000000017	outdoor
429.366	15.533000000000017	indoor
451.999	15.5	animal
470.499	6.0	rest
