onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.05	3.0	CS-	tools/benchdogs.jpg	Old	acquisition		M	M	
12.184000000000001	3.0	CS+	animals/monkey.jpg	New	foil	DN	CR	CR	1.14
19.334	3.0	CS-	tools/campingstove.jpg	Old	extinction	DN	M	M	1.5730000000000002
26.484	3.0	CS-	tools/wateringcan.jpg	New	foil	DN	CR	CR	0.973
34.634	3.0	CS-	tools/engine.jpg	New	foil	DN	CR	CR	1.2830000000000001
41.766999999999996	3.0	CS+	animals/zebra.jpg	Old	extinction	DO	H	H	1.8
48.917	3.0	CS+	animals/assassinbug.jpg	Old	acquisition	MO	H	M	2.449
56.067	3.0	CS+	animals/flounder.jpg	New	foil	DN	CR	CR	1.324
64.217	3.0	CS+	animals/woodlouse.jpg	New	foil	MN	CR	CR	2.261
72.367	3.0	CS+	animals/flea.jpg	Old	baseline	MN	M	M	1.899
80.517	3.0	CS+	animals/tortoise.jpg	New	foil	DN	CR	CR	1.0170000000000001
88.667	3.0	CS-	tools/carpetblower.jpg	Old	extinction	DO	H	H	2.215
95.8	3.0	CS+	animals/dragonfly.jpg	Old	baseline	DN	M	M	1.764
102.934	3.0	CS+	animals/catfish.jpg	Old	acquisition	MO	H	M	1.935
111.084	3.0	CS-	tools/beaker.jpg	Old	acquisition	MO	H	M	2.2359999999999998
118.234	3.0	CS-	tools/grapplinghook.jpg	New	foil	DN	CR	CR	1.4809999999999999
125.367	3.0	CS-	tools/dremel.jpg	New	foil	DN	CR	CR	1.659
133.517	3.0	CS-	tools/gong.jpg	Old	baseline		M	M	
141.667	3.0	CS-	tools/beadingtool.jpg	Old	baseline	DO	H	H	1.2990000000000002
148.817	3.0	CS+	animals/aardvark.jpg	Old	extinction	MO	H	M	1.794
155.95	3.0	CS-	tools/burnisher.jpg	New	foil	MO	FA	CR	1.4169999999999998
163.084	3.0	CS+	animals/palmcockatoo.jpg	Old	acquisition	MO	H	M	1.713
171.217	3.0	CS-	tools/treadmill.jpg	Old	extinction	DO	H	H	1.1179999999999999
178.36700000000002	3.0	CS-	tools/whisk.jpg	New	foil	DN	CR	CR	1.119
185.517	3.0	CS-	tools/lantern.jpg	New	foil	MN	CR	CR	1.38
193.667	3.0	CS+	animals/stickinsect.jpg	New	foil	MO	FA	CR	2.392
