onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.05	3.0	CS-	tools/gong.jpg	Old	acquisition	MN	M	M	1.484
11.2	3.0	CS-	tools/benchdogs.jpg	Old	extinction	MN	M	M	1.7280000000000002
18.35	3.0	CS+	animals/assassinbug.jpg	Old	extinction	MN	M	M	1.1420000000000001
25.5	3.0	CS-	tools/crank.jpg	New	foil	MN	CR	CR	1.594
32.633	3.0	CS+	animals/zebra.jpg	Old	baseline	DO	H	H	1.39
39.766	3.0	CS-	tools/beaker.jpg	Old	extinction	MO	H	M	1.334
46.883	3.0	CS-	tools/compass.jpg	New	foil	MN	CR	CR	1.359
54.016000000000005	3.0	CS-	tools/beadingtool.jpg	Old	acquisition	MO	H	M	1.91
61.133	3.0	CS-	tools/vacuumcleaner.jpg	New	foil	MN	CR	CR	1.442
68.283	3.0	CS+	animals/flea.jpg	Old	acquisition	DO	H	H	0.935
75.416	3.0	CS+	animals/aardvark.jpg	Old	baseline	MO	H	M	1.129
82.53299999999999	3.0	CS-	tools/campingstove.jpg	Old	baseline	MO	H	M	1.26
89.666	3.0	CS-	tools/hourglass.jpg	New	foil	MN	CR	CR	1.193
96.8	3.0	CS-	tools/carpetblower.jpg	Old	baseline	MO	H	M	1.794
103.916	3.0	CS+	animals/dragonfly.jpg	Old	acquisition	MO	H	M	2.04
111.066	3.0	CS+	animals/catfish.jpg	Old	extinction	MO	H	M	1.954
118.21600000000001	3.0	CS+	animals/lobsterspiny.jpg	New	foil	MN	CR	CR	1.2009999999999998
125.35	3.0	CS+	animals/toucan.jpg	New	foil	MN	CR	CR	1.531
132.483	3.0	CS+	animals/clam.jpg	New	foil	DN	CR	CR	1.655
139.616	3.0	CS+	animals/clownfish.jpg	New	foil	MO	FA	CR	1.3630000000000002
146.75	3.0	CS+	animals/skunk.jpg	Old	baseline	DO	H	H	1.005
153.88299999999998	3.0	CS-	tools/reflexhammer.jpg	Old	acquisition	MO	H	M	2.244
161.033	3.0	CS-	tools/magnifyingglass.jpg	New	foil	MN	CR	CR	1.415
168.166	3.0	CS-	tools/vicegrips.jpg	New	foil	MO	FA	CR	1.6569999999999998
175.333	3.0	CS+	animals/angelfish.jpg	Old	acquisition	MO	H	M	1.3940000000000001
182.46599999999998	3.0	CS+	animals/palmcockatoo.jpg	Old	extinction	MO	H	M	1.235
189.583	3.0	CS-	tools/cheesegrater.jpg	Old	acquisition	MO	H	M	1.188
196.71599999999998	3.0	CS+	animals/ibises.jpg	New	foil	MO	FA	CR	0.9
203.85	3.0	CS+	animals/kangaroo.jpg	New	foil	MO	FA	CR	1.044
210.96599999999998	3.0	CS+	animals/lizard.jpg	New	foil	MN	CR	CR	1.4340000000000002
218.1	3.0	CS-	tools/treadmill.jpg	Old	baseline	DO	H	H	1.246
225.21599999999998	3.0	CS-	tools/tubeflaring.jpg	Old	extinction	MN	M	M	1.6
232.35	3.0	CS+	animals/finch.jpg	Old	baseline	MO	H	M	1.534
239.483	3.0	CS+	animals/ant.jpg	Old	extinction	DO	H	H	1.163
246.6	3.0	CS+	animals/deer.jpg	New	foil	MO	FA	CR	1.0979999999999999
253.71599999999998	3.0	CS-	tools/tape.jpg	New	foil	MO	FA	CR	2.122
260.85	3.0	CS-	tools/sander.jpg	Old	extinction	MN	M	M	1.466
267.967	3.0	CS-	tools/extensioncord.jpg	Old	baseline	DO	H	H	1.3230000000000002
