onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.05	3.0	CS+	animals/caterpillarhawkmoth.jpg	Old	baseline	DO	H	H	1.604
11.2	3.0	CS-	tools/level.jpg	New	foil	MN	CR	CR	1.921
18.35	3.0	CS-	tools/keys.jpg	New	foil	MN	CR	CR	1.993
25.5	3.0	CS+	animals/firebug.jpg	Old	extinction	MO	H	M	1.8940000000000001
32.65	3.0	CS-	tools/levelmount.jpg	Old	extinction	MN	M	M	1.695
40.8	3.0	CS+	animals/hyena.jpg	Old	baseline	DO	H	H	1.237
47.95	3.0	CS-	tools/blackboard.jpg	Old	extinction	MN	M	M	1.7080000000000002
55.1	3.0	CS+	animals/stickinsect.jpg	New	foil	DO	FA	FA	2.149
62.233000000000004	3.0	CS-	tools/dremel.jpg	New	foil	MN	CR	CR	1.785
69.35	3.0	CS-	tools/caulkinggun.jpg	New	foil	MN	CR	CR	1.5019999999999998
77.5	3.0	CS-	tools/camera.jpg	Old	baseline	DO	H	H	1.3880000000000001
84.633	3.0	CS+	animals/caterpillarpeacockmoth.jpg	Old	acquisition	DO	H	H	1.056
91.78299999999999	3.0	CS-	tools/plow.jpg	Old	acquisition	MN	M	M	1.6480000000000001
99.917	3.0	CS-	tools/solderingtorch.jpg	Old	baseline	MO	H	M	2.097
107.03299999999999	3.0	CS+	animals/tortoise.jpg	New	foil	DN	CR	CR	2.044
115.167	3.0	CS+	animals/hermitcrab.jpg	New	foil	MN	CR	CR	2.428
122.3	3.0	CS-	tools/faxmachine.jpg	Old	acquisition	MN	M	M	1.52
130.433	3.0	CS+	animals/mahimahi.jpg	Old	extinction	DO	H	H	1.402
138.55	3.0	CS+	animals/waterdragon.jpg	New	foil	MN	CR	CR	1.601
145.667	3.0	CS+	animals/mole.jpg	Old	acquisition	MO	H	M	1.58
153.783	3.0	CS+	animals/cricket.jpg	Old	baseline	DO	H	H	1.217
161.9	3.0	CS+	animals/highlandcow.jpg	New	foil	MN	CR	CR	1.568
170.017	3.0	CS+	animals/monkey.jpg	New	foil	MO	FA	CR	1.308
177.15	3.0	CS-	tools/sparkplug.jpg	Old	extinction	MO	H	M	2.1719999999999997
184.283	3.0	CS+	animals/balloonfish.jpg	New	foil	MN	CR	CR	1.534
192.417	3.0	CS+	animals/boar.jpg	Old	acquisition	DO	H	H	1.371
199.55	3.0	CS-	tools/microscope.jpg	New	foil	MN	CR	CR	1.3319999999999999
207.683	3.0	CS-	tools/bolt.jpg	New	foil	MN	CR	CR	1.2109999999999999
214.817	3.0	CS+	animals/gerbil.jpg	Old	acquisition	DO	H	H	0.958
222.967	3.0	CS-	tools/fan.jpg	Old	extinction	MO	H	M	1.492
230.11700000000002	3.0	CS-	tools/microwave.jpg	Old	baseline	DO	H	H	1.304
238.267	3.0	CS-	tools/ropeandpulley.jpg	Old	acquisition	MO	H	M	1.3659999999999999
246.38299999999998	3.0	CS-	tools/lantern.jpg	New	foil	MN	CR	CR	1.459
254.533	3.0	CS-	tools/electricdrill.jpg	New	foil	MO	FA	CR	1.9969999999999999
