onset	duration	trial_type
4.0169999999999995	15.3	animal
26.384	15.316000000000004	indoor
48.766999999999996	15.282999999999996	tool
71.117	15.316999999999993	outdoor
93.484	15.300000000000011	scrambled
111.78399999999999	6.0	rest
121.851	15.316000000000004	outdoor
144.234	15.332999999999998	animal
166.61700000000002	15.25	scrambled
188.93400000000003	15.300000000000011	tool
211.301	15.332999999999998	indoor
229.63400000000001	6.0	rest
239.68400000000003	15.300000000000011	scrambled
262.051	15.283000000000017	tool
284.384	15.315999999999974	indoor
306.767	15.300000000000011	animal
329.134	15.332999999999972	outdoor
347.467	6.0	rest
357.517	15.317000000000007	tool
379.9	15.334000000000005	scrambled
402.301	15.333000000000027	outdoor
424.70099999999996	15.315999999999974	indoor
447.084	15.315999999999974	animal
465.4	6.0	rest
