stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
tools/levelmount.jpg	3	2	CS+	acquisition	DO	16
animals/horse.jpg	2	6	CS-	extinction	DO	21
tools/mallet.jpg	2	4	CS+	acquisition	MO	18
tools/rollingpin.jpg	1	4	CS+	baseline	DO	15
animals/starfish.jpg	1	2	CS-	extinction	DO	7
tools/microwave.jpg	2	5	CS+	extinction	DO	16
tools/beaker.jpg	1	5	CS+	acquisition	MO	9
animals/dramaderry.jpg	1	6	CS-	acquisition	MO	19
animals/leopard.jpg	3	6	CS-	baseline	MO	24
tools/woodchipper.jpg	1	5	CS+	acquisition		3
animals/flamingo.jpg	2	5	CS-	extinction	MO	18
tools/fan.jpg	2	5	CS+	acquisition	DO	4
animals/palmcockatoo.jpg	1	6	CS-	acquisition	MN	7
tools/rake.jpg	1	7	CS+	baseline		24
tools/screwdriver.jpg	1	7	CS+	extinction	DO	22
tools/blackboard.jpg	2	6	CS+	acquisition		19
tools/eraser.jpg	1	6	CS+	acquisition	DO	21
tools/plow.jpg	1	6	CS+	baseline	MN	12
animals/rhino.jpg	1	6	CS-	extinction	MO	6
tools/solderingtorch.jpg	1	6	CS+	extinction	MO	21
animals/pigeon.jpg	2	7	CS-	baseline	DO	2
animals/anteater.jpg	2	2	CS-	acquisition	MO	5
animals/sheep.jpg	2	5	CS-	acquisition	MO	1
animals/reindeer.jpg	1	6	CS-	extinction	MN	16
tools/treadmill.jpg	2	6	CS+	extinction	MO	19
animals/cow.jpg	3	6	CS-	baseline	MO	8
animals/cricket.jpg	1	5	CS-	extinction	MO	5
animals/caterpillarpeacockmoth.jpg	1	1	CS-	baseline	MO	10
animals/shark.jpg	2	6	CS-	acquisition	MO	8
animals/racoon.jpg	1	5	CS-	extinction	MO	17
animals/waterbuffalo.jpg	1	6	CS-	baseline	MO	23
tools/gong.jpg	2	5	CS+	baseline	MO	13
tools/campingstove.jpg	1	2	CS+	extinction	DN	9
animals/firebug.jpg	1	6	CS-	acquisition		22
animals/carp.jpg	1	7	CS-	acquisition	DO	17
tools/jumpercables.jpg	2	6	CS+	extinction	DO	3
tools/vegetablepeeler.jpg	2	6	CS+	acquisition	DO	12
tools/wheelbarrow.jpg	2	7	CS+	baseline		9
tools/gardenhose.jpg	1	6	CS+	baseline	DO	8
animals/giraffe.jpg	1	6	CS-	baseline	DO	12
animals/camel.jpg	2	5	CS-	acquisition	MO	10
animals/quail.jpg	1	6	CS-	baseline	MO	21
tools/paintbrush.jpg	1	7	CS+	extinction	MN	6
tools/shoehorn.jpg	1	5	CS+	baseline	MO	14
tools/chainsaw.jpg	2	6	CS+	extinction		15
animals/shrimp.jpg	1	5	CS-	extinction	MN	23
tools/ladder.jpg	2	5	CS+	baseline	DO	23
animals/herculesbeetle.jpg	1	6	CS-	baseline		19
animals/tiger.jpg	3	6	CS-	baseline	MN	9
animals/crow.jpg	2	6	CS-	baseline	DN	7
animals/angelfish.jpg	3	5	CS-	baseline	MN	15
animals/porcupine.jpg	1	3	CS-	baseline	DO	3
animals/dragonfly.jpg	2	6	CS-	baseline	MO	14
animals/gerbil.jpg	1	5	CS-	baseline	DO	17
animals/snapper.jpg	2	5	CS-	baseline	DO	16
animals/pike.jpg	1	5	CS-	baseline		18
animals/mouse.jpg	2	6	CS-	acquisition	DO	11
animals/mink.jpg	2	5	CS-	acquisition	DO	16
animals/herring.jpg	1	5	CS-	acquisition	DN	2
animals/assassinbug.jpg	2	5	CS-	acquisition	MO	20
animals/duck.jpg	2	6	CS-	acquisition	DO	13
animals/ant.jpg	1	6	CS-	acquisition	MO	24
animals/turkey.jpg	2	6	CS-	acquisition		15
animals/catfish.jpg	2	5	CS-	acquisition	MO	12
animals/marmot.jpg	2	5	CS-	extinction	MN	8
animals/goldfish.jpg	3	5	CS-	extinction	DO	2
animals/finch.jpg	1	5	CS-	extinction	MN	22
animals/zebra.jpg	1	5	CS-	extinction	DO	19
animals/caterpillarhawkmoth.jpg	2	6	CS-	extinction	MO	9
animals/aardvark.jpg	3	3	CS-	extinction	MO	4
animals/hyena.jpg	2	3	CS-	extinction	DN	14
animals/skunk.jpg	1	2	CS-	extinction	DO	11
tools/plunger.jpg	1	5	CS+	baseline		10
tools/beadingtool.jpg	1	4	CS+	baseline	MO	1
tools/paintroller.jpg	1	6	CS+	baseline	MN	7
tools/cheesegrater.jpg	2	5	CS+	baseline	DO	16
tools/ropeandpulley.jpg	1	5	CS+	baseline	DO	18
tools/chisel.jpg	1	7	CS+	baseline	DN	20
tools/transmissionwrench.jpg	1	7	CS+	baseline	MN	2
tools/drillbit.jpg	1	7	CS+	baseline	MO	22
tools/measuringcups.jpg	2	6	CS+	acquisition		11
tools/lawnmower.jpg	1	6	CS+	acquisition	MO	1
tools/broom.jpg	2	6	CS+	acquisition	DO	8
tools/spoon.jpg	1	7	CS+	acquisition		5
tools/sander.jpg	1	6	CS+	acquisition	MO	15
tools/routerplane.jpg	2	5	CS+	acquisition		22
tools/benchdogs.jpg	3	5	CS+	acquisition	MN	20
tools/measuringdevice.jpg	3	5	CS+	acquisition	MN	14
tools/measuringtape.jpg	1	6	CS+	extinction	MN	2
tools/duffelbag.jpg	2	7	CS+	extinction	MO	5
tools/padlock.jpg	2	6	CS+	extinction	DN	7
tools/airpump.jpg	1	6	CS+	extinction		20
tools/workbench.jpg	2	6	CS+	extinction	MO	1
tools/extensioncord.jpg	3	7	CS+	extinction	MO	8
tools/toaster.jpg	2	7	CS+	extinction		13
tools/videogamecontroller.jpg	1	5	CS+	extinction	MO	23
animals/ostrich.jpg	2	4	CS-	baseline	DO	13
animals/hummingbird.jpg	1	4	CS-	baseline	DO	11
animals/prayingmantis.jpg	1	3	CS-	baseline	DO	22
animals/pelican.jpg	2	4	CS-	baseline		4
animals/flea.jpg	1	1	CS-	baseline	DO	6
animals/baboon.jpg	1	6	CS-	baseline	MO	1
animals/mole.jpg	1	1	CS-	baseline	DO	5
animals/boar.jpg	1	4	CS-	baseline	DO	20
animals/chipmunk.jpg	1	1	CS-	acquisition	DO	14
animals/baldeagle.jpg	1	7	CS-	acquisition	DO	21
animals/seal.jpg	1	6	CS-	acquisition		23
animals/mahimahi.jpg	2	6	CS-	acquisition	DO	18
animals/snail.jpg	3	5	CS-	acquisition	MO	3
animals/rabbit.jpg	1	7	CS-	acquisition		6
animals/brown_bear.jpg	3	6	CS-	acquisition		9
animals/partridge.jpg	1	3	CS-	acquisition	MO	4
animals/perch.jpg	1	6	CS-	extinction		1
animals/halibut.jpg	1	6	CS-	extinction	DO	13
animals/canary.jpg	2	6	CS-	extinction		20
animals/elephantafrican.jpg	2	6	CS-	extinction	DO	24
animals/cat.jpg	2	7	CS-	extinction	MO	12
animals/salmon.jpg	1	5	CS-	extinction		10
animals/cranebug.jpg	3	6	CS-	extinction	DO	3
animals/llama.jpg	2	5	CS-	extinction		15
tools/faxmachine.jpg	1	6	CS+	baseline	MN	5
tools/hairdryer.jpg	2	6	CS+	baseline	DO	19
tools/scissors.jpg	1	7	CS+	baseline	MN	3
tools/reflexhammer.jpg	3	7	CS+	baseline	MO	17
tools/electricbreaker.jpg	3	6	CS+	baseline	MN	4
tools/weldinghelmet.jpg	3	6	CS+	baseline		11
tools/pliers.jpg	1	5	CS+	baseline	DO	6
tools/stove.jpg	1	7	CS+	baseline	MN	21
tools/ruler.jpg	1	5	CS+	acquisition		24
tools/sparkplug.jpg	1	6	CS+	acquisition	MO	13
tools/thermometer.jpg	1	6	CS+	acquisition	MO	17
tools/weedeater.jpg	1	7	CS+	acquisition		10
tools/wrench.jpg	1	7	CS+	acquisition	MO	23
tools/viceclamp.jpg	1	6	CS+	acquisition	MN	7
tools/tubeflaring.jpg	1	7	CS+	acquisition	MO	6
tools/pruner.jpg	1	5	CS+	acquisition		2
tools/carpetblower.jpg	1	7	CS+	extinction		10
tools/blower.jpg	1	6	CS+	extinction		4
