onset	duration	trial_type
4.034	15.5	animal
26.65	15.550000000000004	indoor
49.3	15.51700000000001	tool
71.934	15.549999999999995	outdoor
94.584	15.465999999999996	scrambled
113.05	6.0	rest
123.167	15.566000000000004	outdoor
145.833	15.484000000000007	animal
168.417	15.5	scrambled
191.017	15.533000000000017	tool
213.667	15.532999999999989	indoor
232.2	6.0	rest
242.3	15.516999999999996	scrambled
264.91700000000003	15.483000000000004	tool
287.517	15.566000000000033	indoor
310.2	15.516999999999996	animal
332.833	15.56699999999995	outdoor
351.4	6.0	rest
361.5	15.466999999999983	tool
384.06699999999995	15.466000000000006	scrambled
406.65	15.5	outdoor
429.267	15.548999999999976	indoor
451.917	15.5	animal
470.417	6.0	rest
