onset	duration	trial_type
4.05	15.5	animal
26.666	15.566999999999995	indoor
49.333	15.467	tool
71.916	15.5	outdoor
94.516	15.483999999999995	scrambled
113.0	6.0	rest
123.116	15.566999999999993	outdoor
145.799	15.533999999999994	animal
168.433	15.466000000000006	scrambled
190.99900000000002	15.467000000000011	tool
213.583	15.550000000000011	indoor
232.13299999999998	6.0	rest
242.233	15.466000000000006	scrambled
264.816	15.5	tool
287.433	15.533000000000017	indoor
310.066	15.483000000000004	animal
332.666	15.550000000000011	outdoor
351.216	6.0	rest
361.316	15.483000000000004	tool
383.899	15.5	scrambled
406.51599999999996	15.567000000000007	outdoor
429.18300000000005	15.566000000000033	indoor
451.849	15.516999999999996	animal
470.366	6.0	rest
