stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
tools/beadingtool.jpg	1	1	CS-	acquisition	DO	15
tools/bucket.jpg	2	7	CS-	baseline	MN	11
animals/reindeer.jpg	3	6	CS+	baseline	MO	9
animals/leopard.jpg	1	7	CS+	acquisition	DO	1
animals/dramaderry.jpg	3	5	CS+	extinction	DO	6
animals/ostrich.jpg	1	6	CS+	acquisition	MN	14
tools/wheelbarrow.jpg	1	7	CS-	acquisition	DN	7
tools/beaker.jpg	3	5	CS-	extinction	DN	19
tools/broom.jpg	1	7	CS-	extinction	MN	10
tools/cheesegrater.jpg	2	7	CS-	acquisition	DO	18
animals/quail.jpg	1	3	CS+	acquisition	DN	2
tools/sander.jpg	1	2	CS-	extinction	MO	1
tools/treadmill.jpg	3	7	CS-	baseline	MO	15
animals/hummingbird.jpg	3	5	CS+	acquisition	DN	12
tools/faxmachine.jpg	2	7	CS-	acquisition	DN	10
tools/videogamecontroller.jpg	1	7	CS-	baseline	DO	3
animals/dragonfly.jpg	2	7	CS+	acquisition	DO	10
tools/squeegee.jpg	1	7	CS-	baseline	MN	14
tools/gardenhose.jpg	1	6	CS-	acquisition	DO	5
animals/firebug.jpg	2	1	CS+	extinction	DO	20
tools/spoon.jpg	3	2	CS-	extinction	DN	18
animals/carp.jpg	1	7	CS+	extinction	MO	3
tools/solderingtorch.jpg	3	2	CS-	baseline	MO	22
animals/cat.jpg	2	7	CS+	baseline	MO	5
tools/measuringtape.jpg	3	7	CS-	baseline	MN	10
tools/screwdriver.jpg	1	7	CS-	baseline	DO	17
tools/vegetablepeeler.jpg	1	1	CS-	extinction	MO	20
animals/goldfish.jpg	1	7	CS+	baseline	MO	24
animals/cranebug.jpg	2	6	CS+	baseline	DO	18
tools/measuringdevice.jpg	3	3	CS-	extinction	MN	16
animals/flea.jpg	2	7	CS+	acquisition	DO	23
tools/drillbit.jpg	3	6	CS-	acquisition	DO	4
animals/zebra.jpg	1	6	CS+	baseline	DO	15
animals/mink.jpg	2	5	CS+	extinction	MN	2
tools/mallet.jpg	2	3	CS-	extinction	MN	7
animals/rabbit.jpg	3	6	CS+	extinction	MN	8
animals/duck.jpg	1	6	CS+	extinction	MN	13
tools/measuringcups.jpg	1	4	CS-	extinction	MO	21
animals/angelfish.jpg	3	5	CS+	acquisition	DO	17
animals/starfish.jpg	3	5	CS+	baseline	DO	20
animals/baboon.jpg	2	6	CS+	acquisition	DN	6
tools/padlock.jpg	1	6	CS-	baseline	DN	8
tools/plow.jpg	1	5	CS-	acquisition	MO	1
tools/transmissionwrench.jpg	2	4	CS-	acquisition	MN	6
animals/llama.jpg	3	1	CS+	baseline	DN	11
animals/mahimahi.jpg	2	4	CS+	extinction	DO	4
animals/perch.jpg	1	2	CS+	baseline	DN	16
animals/brown_bear.jpg	2	7	CS+	extinction	MN	15
animals/pike.jpg	2	4	CS+	acquisition	DN	21
animals/porcupine.jpg	2	7	CS+	acquisition	DO	8
animals/giraffe.jpg	2	7	CS+	acquisition	MO	4
animals/pigeon.jpg	3	6	CS+	acquisition	MN	11
animals/prayingmantis.jpg	2	4	CS+	acquisition	DO	9
animals/cow.jpg	2	7	CS+	acquisition	MO	22
