onset	duration	trial_type
4.033	15.534	animal
26.666999999999998	15.549999999999995	indoor
49.317	15.500000000000007	tool
71.917	15.566000000000004	outdoor
94.583	15.5	scrambled
113.083	6.0	rest
123.18299999999999	15.549999999999995	outdoor
145.85	15.533000000000017	animal
168.483	15.484000000000007	scrambled
191.067	15.515999999999993	tool
213.7	15.567000000000007	indoor
232.267	6.0	rest
242.36700000000002	15.515999999999993	scrambled
264.983	15.533999999999994	tool
287.633	15.550000000000011	indoor
310.283	15.5	animal
332.9	15.550000000000011	outdoor
351.45	6.0	rest
361.55	15.5	tool
384.15	15.5	scrambled
406.76599999999996	15.567000000000007	outdoor
429.45	15.51600000000002	indoor
452.083	15.516999999999996	animal
470.6	6.0	rest
