onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.05	3.0	CS-	animals/earthworm.jpg	New	foil	DN	CR	CR	1.4169999999999998
11.183	3.0	CS+	tools/carabiner.jpg	New	foil	DN	CR	CR	1.4480000000000002
18.333	3.0	CS-	animals/partridge.jpg	Old	extinction	DN	M	M	0.9420000000000001
25.465999999999998	3.0	CS+	tools/shoehorn.jpg	Old	acquisition	DO	H	H	1.347
32.6	3.0	CS+	tools/videogamecontroller.jpg	Old	baseline	DO	H	H	1.054
39.75	3.0	CS-	animals/anteater.jpg	Old	extinction	MN	M	M	1.8130000000000002
46.883	3.0	CS-	animals/dove.jpg	New	foil	MN	CR	CR	1.49
54.033	3.0	CS+	tools/duffelbag.jpg	Old	baseline	DN	M	M	1.455
61.183	3.0	CS+	tools/sawblade.jpg	New	foil	DN	CR	CR	1.217
68.316	3.0	CS+	tools/flashlight.jpg	New	foil	MN	CR	CR	1.335
75.45	3.0	CS-	animals/halibut.jpg	Old	baseline	MN	M	M	2.105
82.6	3.0	CS-	animals/herculesbeetle.jpg	Old	acquisition	DO	H	H	0.873
89.73299999999999	3.0	CS-	animals/slug.jpg	New	foil	MN	CR	CR	1.845
96.883	3.0	CS+	tools/eraser.jpg	Old	extinction	DO	H	H	1.811
104.03299999999999	3.0	CS+	tools/woodchipper.jpg	Old	extinction	DO	H	H	1.188
111.18299999999999	3.0	CS-	animals/cranebug.jpg	Old	baseline	DO	H	H	0.8909999999999999
118.333	3.0	CS-	animals/quail.jpg	Old	acquisition	DO	H	H	1.4340000000000002
125.48299999999999	3.0	CS+	tools/weldinghelmet.jpg	Old	acquisition	DO	H	H	1.0759999999999998
132.63299999999998	3.0	CS+	tools/clamp.jpg	New	foil	DO	FA	FA	1.169
139.783	3.0	CS-	animals/tragopan.jpg	New	foil	DN	CR	CR	1.222
146.933	3.0	CS+	tools/scratchawl.jpg	New	foil	DO	FA	FA	1.722
154.083	3.0	CS-	animals/crab.jpg	New	foil	MN	CR	CR	1.659
161.233	3.0	CS-	animals/snapper.jpg	Old	acquisition	MO	H	M	2.371
168.38299999999998	3.0	CS-	animals/starfish.jpg	Old	baseline	DO	H	H	1.018
175.516	3.0	CS+	tools/routerplane.jpg	Old	extinction	MO	H	M	2.8930000000000002
182.63299999999998	3.0	CS-	animals/armadillo.jpg	New	foil	MN	CR	CR	1.77
189.783	3.0	CS+	tools/hedgeshears.jpg	New	foil	DO	FA	FA	1.304
196.933	3.0	CS-	animals/orangutan.jpg	New	foil	MN	CR	CR	1.806
204.083	3.0	CS+	tools/stove.jpg	Old	acquisition	DO	H	H	1.156
