onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.034	4.0	CS+	tools/beaker.jpg	2	2.002	MN
12.984000000000002	5.0	CS-	animals/anteater.jpg	1	1.966	MN
23.916999999999998	4.0	CS+	tools/woodchipper.jpg	2	2.178	DO
33.85	4.5	CS+	tools/routerplane.jpg	2	1.547	MO
45.266999999999996	4.0	CS-	animals/herring.jpg	1	1.252	MO
54.217	4.0	CS-	animals/brown_bear.jpg	2	1.186	MO
63.167	5.0	CS+	tools/mallet.jpg	2	1.1	MO
73.117	5.0	CS-	animals/snail.jpg	2	1.6980000000000002	DO
83.06700000000001	4.0	CS+	tools/blackboard.jpg	2	1.369	DO
92.01700000000001	4.5	CS-	animals/catfish.jpg	1	1.6269999999999998	DO
103.434	4.5	CS-	animals/mahimahi.jpg	1	1.9869999999999999	DO
113.867	5.0	CS+	tools/fan.jpg	2	1.482	MN
125.78399999999999	4.5	CS-	animals/baldeagle.jpg	1	1.5590000000000002	DO
136.217	5.0	CS+	tools/lawnmower.jpg	2	1.985	MO
147.151	4.0	CS-	animals/firebug.jpg	2	1.649	MO
156.101	4.5	CS+	tools/pruner.jpg	1	1.2009999999999998	MO
167.517	4.0	CS+	tools/levelmount.jpg	1	1.465	MN
178.43400000000003	4.5	CS-	animals/mink.jpg	2	1.538	DO
188.86700000000002	4.5	CS+	tools/benchdogs.jpg	1	1.7109999999999999	MO
200.28400000000002	4.0	CS-	animals/carp.jpg	2	1.209	DO
211.201	4.0	CS+	tools/spoon.jpg	2	2.01	MN
220.15099999999998	5.0	CS-	animals/palmcockatoo.jpg	1	1.067	DN
231.084	5.0	CS-	animals/partridge.jpg	1	2.175	DN
241.03400000000002	5.0	CS+	tools/viceclamp.jpg	2	1.3159999999999998	MN
251.967	4.0	CS+	tools/vegetablepeeler.jpg	2	1.5	MN
260.91700000000003	4.0	CS-	animals/turkey.jpg	2	2.508	MO
270.851	5.0	CS+	tools/sander.jpg	2	1.65	MN
280.801	4.0	CS+	tools/eraser.jpg	2	1.3769999999999998	DO
289.751	4.0	CS-	animals/shark.jpg	1	0.92	DO
299.70099999999996	4.5	CS-	animals/seal.jpg	1	1.7	MO
311.117	4.5	CS+	tools/wrench.jpg	2	1.321	MO
321.551	5.0	CS-	animals/sheep.jpg	2	1.036	DN
331.501	5.0	CS+	tools/broom.jpg	1	1.306	MO
343.418	4.5	CS-	animals/rabbit.jpg	1	1.202	DO
352.86800000000005	5.0	CS+	tools/measuringcups.jpg	1	1.433	DN
363.801	4.5	CS-	animals/ant.jpg	2	1.341	DO
374.23400000000004	5.0	CS-	animals/camel.jpg	1	1.244	DO
386.151	4.0	CS+	tools/thermometer.jpg	1	1.065	DO
396.084	4.5	CS+	tools/sparkplug.jpg	1	1.8090000000000002	MO
406.51800000000003	5.0	CS-	animals/duck.jpg	1	1.208	MN
416.468	4.0	CS-	animals/mouse.jpg	1	2.3209999999999997	MO
427.384	5.0	CS+	tools/ruler.jpg	2	0.561	DO
439.301	4.0	CS-	animals/chipmunk.jpg	2	1.15	MN
449.235	4.5	CS+	tools/measuringdevice.jpg	2	2.0540000000000003	MN
460.651	4.5	CS-	animals/assassinbug.jpg	2	1.53	DN
472.06800000000004	4.5	CS+	tools/weedeater.jpg	2	1.7109999999999999	MN
483.485	5.0	CS-	animals/dramaderry.jpg	1	0.851	DO
495.401	4.5	CS+	tools/tubeflaring.jpg	2	1.368	DN
