stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
tools/wheelbarrow.jpg	2	4	CS+	acquisition	DO	19
animals/prayingmantis.jpg	2	5	CS-	acquisition	DO	18
tools/benchdogs.jpg	2	3	CS+	extinction	MO	10
animals/assassinbug.jpg	1	4	CS-	extinction	DN	23
animals/mahimahi.jpg	2	6	CS-	extinction	DO	6
tools/tubeflaring.jpg	1	4	CS+	extinction	DN	24
tools/squeegee.jpg	2	7	CS+	baseline	MN	6
tools/microwave.jpg	2	4	CS+	baseline	MN	19
animals/caterpillarhawkmoth.jpg	2	5	CS-	baseline	DO	24
animals/porcupine.jpg	2	6	CS-	acquisition	DO	23
animals/pigeon.jpg	3	6	CS-	acquisition	DO	22
animals/mole.jpg	3	5	CS-	acquisition	MN	14
animals/pike.jpg	1	5	CS-	acquisition	MN	15
animals/hyena.jpg	3	6	CS-	baseline	DO	6
tools/sander.jpg	1	3	CS+	extinction	MN	14
animals/leopard.jpg	2	7	CS-	acquisition	DO	7
tools/chainsaw.jpg	2	1	CS+	baseline	DO	17
tools/wrench.jpg	1	5	CS+	extinction	MO	16
animals/dramaderry.jpg	3	6	CS-	extinction	DO	24
tools/workbench.jpg	2	5	CS+	baseline	DO	5
animals/rabbit.jpg	1	5	CS-	extinction	DO	17
tools/beadingtool.jpg	1	2	CS+	acquisition	MO	7
tools/carpetblower.jpg	1	6	CS+	baseline	DO	10
tools/pliers.jpg	1	4	CS+	acquisition	MN	22
animals/caterpillarpeacockmoth.jpg	2	4	CS-	acquisition	DO	1
animals/carp.jpg	1	3	CS-	extinction	DO	10
tools/plunger.jpg	1	5	CS+	acquisition	DO	11
tools/fan.jpg	2	4	CS+	extinction	MN	6
tools/scissors.jpg	3	4	CS+	acquisition	MO	12
tools/paintbrush.jpg	3	4	CS+	baseline	MN	20
animals/skunk.jpg	3	5	CS-	baseline	DO	22
tools/pruner.jpg	2	5	CS+	extinction	MO	8
tools/measuringtape.jpg	1	7	CS+	baseline	MO	4
animals/quail.jpg	3	5	CS-	acquisition	DO	24
tools/routerplane.jpg	2	5	CS+	extinction	MO	3
animals/shrimp.jpg	2	4	CS-	baseline	MO	20
animals/cranebug.jpg	3	5	CS-	baseline	DO	7
tools/measuringcups.jpg	3	4	CS+	extinction	DN	18
tools/videogamecontroller.jpg	1	3	CS+	baseline	DO	3
animals/seal.jpg	2	4	CS-	extinction	MO	15
animals/elephantafrican.jpg	1	2	CS-	baseline	MN	16
animals/ant.jpg	2	5	CS-	extinction	DO	18
tools/rollingpin.jpg	2	5	CS+	acquisition	DO	6
animals/chipmunk.jpg	2	2	CS-	extinction	MN	22
animals/reindeer.jpg	3	6	CS-	baseline	DO	18
animals/cricket.jpg	2	5	CS-	baseline	DO	14
tools/faxmachine.jpg	2	5	CS+	acquisition	DO	3
tools/ladder.jpg	2	6	CS+	acquisition	DO	13
animals/baboon.jpg	2	3	CS-	acquisition	MO	9
animals/snapper.jpg	2	4	CS-	acquisition	MO	20
animals/crow.jpg	3	5	CS-	acquisition	DO	13
animals/pelican.jpg	2	4	CS-	acquisition	DO	17
animals/giraffe.jpg	2	4	CS-	acquisition	DO	10
animals/boar.jpg	2	6	CS-	acquisition	MO	19
animals/gerbil.jpg	3	5	CS-	acquisition	DO	11
animals/dragonfly.jpg	3	6	CS-	acquisition	DO	16
animals/anteater.jpg	2	5	CS-	extinction	MN	1
animals/duck.jpg	1	7	CS-	extinction	MN	20
animals/sheep.jpg	1	6	CS-	extinction	DN	16
