onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.033	4.5	CS-	tools/padlock.jpg	2	1.921	MN
13.583	4.5	CS+	animals/elephantafrican.jpg	1	1.495	MN
25.133000000000003	4.0	CS-	tools/hammer.jpg	2	1.133	DO
35.183	5.0	CS-	tools/chainsaw.jpg	2	1.21	DO
47.216	4.5	CS+	animals/perch.jpg	1	1.026	MN
58.766000000000005	4.0	CS+	animals/skunk.jpg	1	1.3030000000000002	DO
68.8	5.0	CS-	tools/screwdriver.jpg	2	0.841	MO
79.85	4.0	CS+	animals/canary.jpg	1	1.124	DO
88.9	4.0	CS+	animals/cranebug.jpg	1	1.06	DO
98.95	4.0	CS-	tools/carpetblower.jpg	2	2.245	DO
109.0	5.0	CS-	tools/camera.jpg	2	3.051	DO
119.03299999999999	5.0	CS+	animals/flamingo.jpg	1	0.7390000000000001	DO
131.083	5.0	CS-	tools/monkeywrench.jpg	2	1.2790000000000001	DO
142.13299999999998	4.5	CS+	animals/cat.jpg	1	1.1520000000000001	DN
151.683	4.5	CS-	tools/bucket.jpg	2	1.268	DO
163.233	5.0	CS+	animals/shrimp.jpg	1	1.038	DO
174.283	5.0	CS+	animals/hyena.jpg	1	1.084	DO
184.31599999999997	4.0	CS-	tools/airpump.jpg	2	2.945	DO
193.36599999999999	5.0	CS+	animals/goldfish.jpg	1	0.841	DN
203.416	4.0	CS-	tools/treadmill.jpg	2	2.103	MN
212.46599999999998	4.0	CS+	animals/finch.jpg	1	0.884	MO
221.5	4.0	CS-	tools/extensioncord.jpg	2	1.337	DO
231.533	4.5	CS-	tools/campingstove.jpg	2	2.168	DO
241.083	4.0	CS+	animals/cricket.jpg	1	0.966	DO
252.13299999999998	4.5	CS+	animals/reindeer.jpg	1	2.036	DN
262.666	5.0	CS-	tools/microwave.jpg	2	1.074	DN
274.716	4.5	CS+	animals/aardvark.jpg	1	0.7859999999999999	DO
286.25	5.0	CS+	animals/halibut.jpg	1	0.838	DO
296.3	4.5	CS-	tools/solderingtorch.jpg	2	2.3890000000000002	DO
306.83299999999997	5.0	CS-	tools/duffelbag.jpg	2	2.638	DO
317.866	4.5	CS+	animals/caterpillarhawkmoth.jpg	1	1.87	DO
329.416	4.0	CS-	tools/videogamecontroller.jpg	2	2.359	DO
339.466	5.0	CS+	animals/llama.jpg	1	0.902	DO
349.5	4.0	CS-	tools/workbench.jpg	2	2.92	DO
360.55	5.0	CS+	animals/rhino.jpg	1	0.7240000000000001	DO
371.6	5.0	CS-	tools/blower.jpg	2	0.892	DO
383.63300000000004	4.5	CS-	tools/edger.jpg	2	0.909	DO
393.18300000000005	4.0	CS+	animals/zebra.jpg	1	0.775	
402.233	4.5	CS+	animals/salmon.jpg	1	0.68	DO
413.783	4.5	CS-	tools/squeegee.jpg	2	1.1540000000000001	DO
425.333	5.0	CS-	tools/measuringtape.jpg	2	0.997	DN
436.38300000000004	4.0	CS+	animals/marmot.jpg	1	0.883	MO
446.417	4.5	CS-	tools/toaster.jpg	2	2.8089999999999997	MO
457.967	5.0	CS+	animals/starfish.jpg	1	1.835	DO
470.017	4.0	CS-	tools/jumpercables.jpg	2	0.809	DO
481.06699999999995	4.0	CS+	animals/racoon.jpg	1	0.7190000000000001	MO
490.116	4.5	CS-	tools/paintbrush.jpg	2	1.05	DO
500.666	4.5	CS+	animals/horse.jpg	1	0.8590000000000001	
