onset	duration	trial_type
4.016	15.284	animal
26.366	15.334000000000005	indoor
48.75	15.283	tool
71.1	15.333000000000013	outdoor
93.5	15.283	scrambled
111.78299999999999	6.0	rest
121.85	15.332999999999998	outdoor
144.233	15.332999999999998	animal
166.61599999999999	15.25	scrambled
188.933	15.266999999999996	tool
211.266	15.317000000000007	indoor
229.583	6.0	rest
239.65	15.265999999999993	scrambled
261.966	15.334000000000005	tool
284.35	15.299999999999955	indoor
306.716	15.283999999999994	animal
329.066	15.334000000000005	outdoor
347.4	6.0	rest
357.45	15.25	tool
379.75	15.283000000000017	scrambled
402.1	15.332999999999972	outdoor
424.5	15.333000000000027	indoor
446.88300000000004	15.283000000000017	animal
465.166	6.0	rest
