onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.033	3.0	CS+	animals/highlandcow.jpg	New	foil	MO	FA	CR	1.6769999999999998
12.116	3.0	CS+	animals/mouse.jpg	Old	extinction	DO	H	H	1.399
19.2	3.0	CS-	tools/camera.jpg	Old	baseline	DO	H	H	1.236
26.3	3.0	CS-	tools/keys.jpg	New	foil	MN	CR	CR	1.7919999999999998
34.4	3.0	CS-	tools/whisk.jpg	New	foil	DN	CR	CR	1.781
41.466	3.0	CS+	animals/caterpillarpeacockmoth.jpg	Old	acquisition	DO	H	H	1.14
48.55	3.0	CS-	tools/edger.jpg	Old	baseline	MN	M	M	1.835
55.65	3.0	CS-	tools/ropeandpulley.jpg	Old	acquisition	DO	H	H	1.4580000000000002
62.75	3.0	CS+	animals/marmot.jpg	Old	baseline	DO	H	H	1.385
69.85	3.0	CS+	animals/bullfrog.jpg	New	foil	MN	CR	CR	2.447
77.916	3.0	CS-	tools/measuringcups.jpg	Old	extinction	DO	H	H	1.492
85.0	3.0	CS-	tools/rollingpin.jpg	Old	acquisition	DO	H	H	1.064
93.066	3.0	CS-	tools/broom.jpg	Old	extinction	MO	H	M	1.506
100.133	3.0	CS-	tools/mellonballer.jpg	New	foil	MO	FA	CR	1.499
107.2	3.0	CS+	animals/gerbil.jpg	Old	acquisition	DO	H	H	0.9520000000000001
114.3	3.0	CS+	animals/seaslug.jpg	New	foil	DN	CR	CR	1.311
122.366	3.0	CS+	animals/woodlouse.jpg	New	foil	MO	FA	CR	1.505
130.45	3.0	CS+	animals/dramaderry.jpg	Old	extinction	MO	H	M	1.565
138.516	3.0	CS+	animals/flamingo.jpg	Old	baseline	DO	H	H	1.318
146.6	3.0	CS-	tools/level.jpg	New	foil	MO	FA	CR	1.58
154.666	3.0	CS-	tools/electricdrill.jpg	New	foil	MN	CR	CR	1.429
161.75	3.0	CS+	animals/herring.jpg	Old	extinction	DO	H	H	1.137
169.85	3.0	CS+	animals/horse.jpg	Old	baseline	DO	H	H	1.225
176.933	3.0	CS-	tools/ladder.jpg	Old	acquisition	MO	H	M	1.159
184.016	3.0	CS-	tools/thermometer.jpg	Old	extinction	DO	H	H	1.2590000000000001
192.11599999999999	3.0	CS-	tools/solderingtorch.jpg	Old	baseline	DO	H	H	1.429
200.2	3.0	CS-	tools/wateringcan.jpg	New	foil	DN	CR	CR	1.97
207.3	3.0	CS+	animals/shrimp.jpg	Old	baseline	MO	H	M	1.212
214.36599999999999	3.0	CS-	tools/plow.jpg	Old	acquisition	DO	H	H	1.19
221.45	3.0	CS+	animals/octopus.jpg	New	foil	DN	CR	CR	1.359
228.55	3.0	CS-	tools/ruler.jpg	Old	extinction	MO	H	M	1.815
236.61599999999999	3.0	CS+	animals/mole.jpg	Old	acquisition	DO	H	H	1.232
244.7	3.0	CS-	tools/bolt.jpg	New	foil	DO	FA	FA	2.242
251.8	3.0	CS+	animals/koala.jpg	New	foil	MN	CR	CR	1.794
258.866	3.0	CS+	animals/tortoise.jpg	New	foil	MN	CR	CR	1.52
265.95	3.0	CS-	tools/microwave.jpg	Old	baseline	DN	M	M	1.619
273.05	3.0	CS+	animals/panda.jpg	New	foil	MN	CR	CR	1.618
280.15	3.0	CS+	animals/mahimahi.jpg	Old	extinction	MN	M	M	1.3980000000000001
288.216	3.0	CS+	animals/pelican.jpg	Old	acquisition	DO	H	H	1.159
296.3	3.0	CS-	tools/caulkinggun.jpg	New	foil	MO	FA	CR	1.985
303.4	3.0	CS+	animals/goldfish.jpg	Old	baseline	DO	H	H	1.827
311.499	3.0	CS-	tools/grapplinghook.jpg	New	foil	DN	CR	CR	1.709
319.6	3.0	CS-	tools/workbench.jpg	Old	baseline	DO	H	H	1.883
327.666	3.0	CS+	animals/pigeon.jpg	Old	acquisition	DO	H	H	1.217
335.749	3.0	CS+	animals/cricket.jpg	Old	baseline	DO	H	H	1.063
343.816	3.0	CS-	tools/burnisher.jpg	New	foil	DN	CR	CR	1.5519999999999998
351.899	3.0	CS-	tools/monkeywrench.jpg	Old	baseline	DO	H	H	1.284
359.966	3.0	CS-	tools/lantern.jpg	New	foil	DO	FA	FA	1.171
367.04900000000004	3.0	CS+	animals/camel.jpg	Old	extinction	DO	H	H	0.865
374.116	3.0	CS-	tools/faxmachine.jpg	Old	acquisition	DO	H	H	1.195
381.18300000000005	3.0	CS+	animals/waterdragon.jpg	New	foil	MN	CR	CR	1.5830000000000002
388.249	3.0	CS+	animals/crane.jpg	New	foil	MO	FA	CR	1.669
396.333	3.0	CS-	tools/scissors.jpg	Old	acquisition	DO	H	H	1.365
404.4	3.0	CS+	animals/balloonfish.jpg	New	foil	DO	FA	FA	1.014
411.466	3.0	CS+	animals/monkey.jpg	New	foil	DO	FA	FA	0.8220000000000001
419.54900000000004	3.0	CS+	animals/sheep.jpg	Old	extinction	MO	H	M	1.469
426.63300000000004	3.0	CS-	tools/fan.jpg	Old	extinction	DO	H	H	1.453
434.716	3.0	CS-	tools/dremel.jpg	New	foil	MN	CR	CR	1.87
442.8	3.0	CS+	animals/porcupine.jpg	Old	acquisition	DO	H	H	1.1540000000000001
450.9	3.0	CS-	tools/sparkplug.jpg	Old	extinction	DO	H	H	1.8219999999999998
459.0	3.0	CS+	animals/hermitcrab.jpg	New	foil	DO	FA	FA	1.175
466.1	3.0	CS+	animals/ladybug.jpg	New	foil	DN	CR	CR	1.2229999999999999
474.199	3.0	CS+	animals/boar.jpg	Old	acquisition	DO	H	H	0.992
482.283	3.0	CS+	animals/flounder.jpg	New	foil	MN	CR	CR	1.8
489.35	3.0	CS-	tools/microscope.jpg	New	foil	MO	FA	CR	1.8090000000000002
497.45	3.0	CS-	tools/engine.jpg	New	foil	DN	CR	CR	1.7369999999999999
505.55	3.0	CS-	tools/whistle.jpg	New	foil	DO	FA	FA	1.751
512.65	3.0	CS+	animals/caterpillarhawkmoth.jpg	Old	baseline	DO	H	H	0.716
520.716	3.0	CS-	tools/hairdryer.jpg	Old	acquisition	MO	H	M	1.432
527.783	3.0	CS+	animals/firebug.jpg	Old	extinction	DO	H	H	0.899
535.85	3.0	CS-	tools/gardenhose.jpg	Old	acquisition	MN	M	M	1.8230000000000002
542.9490000000001	3.0	CS-	tools/jumpercables.jpg	Old	baseline	DO	H	H	1.06
551.049	3.0	CS-	tools/magnet.jpg	New	foil	DN	CR	CR	1.7630000000000001
559.116	3.0	CS+	animals/hyena.jpg	Old	baseline	DO	H	H	1.202
566.1990000000001	3.0	CS-	tools/blackboard.jpg	Old	extinction	DN	M	M	2.093
573.299	3.0	CS-	tools/measuringtape.jpg	Old	baseline	MO	H	M	1.686
580.4	3.0	CS-	tools/levelmount.jpg	Old	extinction	MO	H	M	1.767
588.4830000000001	3.0	CS+	animals/stickinsect.jpg	New	foil	MO	FA	CR	1.82
596.566	3.0	CS+	animals/mink.jpg	Old	extinction	DO	H	H	1.1079999999999999
603.65	3.0	CS+	animals/giraffe.jpg	Old	acquisition	DO	H	H	0.9890000000000001
