onset	duration	trial_type
4.033	15.349999999999998	animal
26.45	15.333000000000002	indoor
48.85	15.35	tool
71.267	15.332999999999998	outdoor
93.65	15.299999999999995	scrambled
111.95	6.0	rest
122.0	15.332999999999998	outdoor
144.4	15.317000000000007	animal
166.783	15.267000000000026	scrambled
189.11700000000002	15.316000000000004	tool
211.5	15.332999999999998	indoor
229.833	6.0	rest
239.88299999999998	15.282999999999989	scrambled
262.233	15.300000000000011	tool
284.6	15.332999999999972	indoor
307.0	15.333000000000027	animal
329.4	15.333000000000027	outdoor
347.733	6.0	rest
357.8	15.315999999999974	tool
380.167	15.316000000000033	scrambled
402.55	15.332999999999972	outdoor
424.95	15.333000000000027	indoor
447.35	15.31699999999995	animal
465.667	6.0	rest
