onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.05	3.0	CS+	animals/assassinbug.jpg	Old	acquisition	DO	H	H	1.5930000000000002
12.2	3.0	CS-	tools/engine.jpg	New	foil	MO	FA	CR	1.819
19.35	3.0	CS-	tools/campingstove.jpg	Old	extinction	MN	M	M	2.531
26.484	3.0	CS+	animals/crane.jpg	New	foil	DO	FA	FA	1.469
33.617	3.0	CS-	tools/carpetblower.jpg	Old	extinction	MO	H	M	2.145
40.75	3.0	CS-	tools/keys.jpg	New	foil		CR	CR	
47.88399999999999	3.0	CS+	animals/hermitcrab.jpg	New	foil	MN	CR	CR	1.766
56.016999999999996	3.0	CS+	animals/catfish.jpg	Old	acquisition	DN	M	M	1.3419999999999999
63.167	3.0	CS-	tools/gong.jpg	Old	baseline	DO	H	H	1.7080000000000002
71.317	3.0	CS-	tools/caulkinggun.jpg	New	foil	MN	CR	CR	1.972
79.467	3.0	CS+	animals/zebra.jpg	Old	extinction	DO	H	H	1.516
86.6	3.0	CS+	animals/flea.jpg	Old	baseline	DO	H	H	1.068
93.734	3.0	CS-	tools/beadingtool.jpg	Old	baseline	DO	H	H	1.251
101.867	3.0	CS+	animals/highlandcow.jpg	New	foil	MN	CR	CR	2.8560000000000003
109.01700000000001	3.0	CS-	tools/grapplinghook.jpg	New	foil	MN	CR	CR	2.424
116.167	3.0	CS-	tools/benchdogs.jpg	Old	acquisition	MN	M	M	1.66
123.28399999999999	3.0	CS-	tools/beaker.jpg	Old	acquisition	DO	H	H	1.219
131.434	3.0	CS+	animals/aardvark.jpg	Old	extinction	DO	H	H	0.8079999999999999
139.584	3.0	CS+	animals/waterdragon.jpg	New	foil	DN	CR	CR	1.18
147.717	3.0	CS+	animals/dragonfly.jpg	Old	baseline	DO	H	H	0.93
155.86700000000002	3.0	CS+	animals/skunk.jpg	Old	extinction	DO	H	H	0.767
163.017	3.0	CS+	animals/palmcockatoo.jpg	Old	acquisition	MN	M	M	1.733
170.167	3.0	CS+	animals/angelfish.jpg	Old	baseline	DO	H	H	0.894
178.3	3.0	CS+	animals/monkey.jpg	New	foil	DO	FA	FA	1.247
186.433	3.0	CS+	animals/panda.jpg	New	foil	DO	FA	FA	0.935
193.567	3.0	CS-	tools/treadmill.jpg	Old	extinction	DN	M	M	2.151
201.68400000000003	3.0	CS-	tools/reflexhammer.jpg	Old	baseline	DO	H	H	1.712
209.817	3.0	CS-	tools/burnisher.jpg	New	foil	DN	CR	CR	1.459
217.967	3.0	CS-	tools/wateringcan.jpg	New	foil	DO	FA	FA	0.6679999999999999
225.083	3.0	CS+	animals/prayingmantis.jpg	Old	baseline	DO	H	H	0.611
233.217	3.0	CS-	tools/extensioncord.jpg	Old	extinction	DO	H	H	1.028
240.35	3.0	CS-	tools/dremel.jpg	New	foil	MN	CR	CR	2.002
247.5	3.0	CS-	tools/cheesegrater.jpg	Old	baseline	DO	H	H	0.924
255.63299999999998	3.0	CS-	tools/magnet.jpg	New	foil	DO	FA	FA	0.741
263.783	3.0	CS+	animals/ant.jpg	Old	acquisition	DO	H	H	0.948
270.91700000000003	3.0	CS+	animals/finch.jpg	Old	extinction	DO	H	H	0.993
279.033	3.0	CS-	tools/tubeflaring.jpg	Old	acquisition	MN	M	M	1.141
286.183	3.0	CS-	tools/sander.jpg	Old	acquisition	DO	H	H	1.263
294.317	3.0	CS+	animals/bullfrog.jpg	New	foil	DN	CR	CR	0.953
301.467	3.0	CS+	animals/tortoise.jpg	New	foil	DO	FA	FA	1.74
308.6	3.0	CS+	animals/reindeer.jpg	Old	extinction	DO	H	H	1.7169999999999999
316.733	3.0	CS-	tools/level.jpg	New	foil	MN	CR	CR	2.129
323.867	3.0	CS+	animals/pike.jpg	Old	baseline	DO	H	H	1.296
331.983	3.0	CS-	tools/mallet.jpg	Old	acquisition	DO	H	H	0.9440000000000001
339.11699999999996	3.0	CS-	tools/plunger.jpg	Old	baseline	DO	H	H	0.909
347.267	3.0	CS-	tools/whisk.jpg	New	foil	DN	CR	CR	0.9329999999999999
355.4	3.0	CS-	tools/padlock.jpg	Old	extinction	DN	M	M	1.103
363.55	3.0	CS+	animals/stickinsect.jpg	New	foil	DN	CR	CR	0.912
370.68300000000005	3.0	CS-	tools/vegetablepeeler.jpg	Old	acquisition	MO	H	M	1.301
377.81699999999995	3.0	CS+	animals/seaslug.jpg	New	foil	DN	CR	CR	2.149
385.95	3.0	CS+	animals/crow.jpg	Old	baseline	DO	H	H	1.2690000000000001
393.1	3.0	CS+	animals/snail.jpg	Old	acquisition	DO	H	H	0.973
400.25	3.0	CS+	animals/octopus.jpg	New	foil	DO	FA	FA	1.114
407.36699999999996	3.0	CS+	animals/woodlouse.jpg	New	foil	DN	CR	CR	0.87
415.5	3.0	CS-	tools/transmissionwrench.jpg	Old	baseline	DN	M	M	1.569
422.634	3.0	CS+	animals/llama.jpg	Old	extinction	DO	H	H	1.012
429.767	3.0	CS-	tools/mellonballer.jpg	New	foil	DN	CR	CR	1.4469999999999998
437.9	3.0	CS-	tools/bucket.jpg	Old	extinction	DO	H	H	1.0959999999999999
446.033	3.0	CS+	animals/baldeagle.jpg	Old	acquisition	DN	M	M	0.998
453.167	3.0	CS-	tools/bolt.jpg	New	foil	DO	FA	FA	1.482
461.3	3.0	CS+	animals/ostrich.jpg	Old	baseline	DO	H	H	2.3369999999999997
469.45	3.0	CS+	animals/tiger.jpg	Old	baseline	DO	H	H	1.71
