stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
tools/tubeflaring.jpg	1	2	CS-	acquisition	MN	15
tools/edger.jpg	2	4	CS-	extinction	DO	19
tools/paintbrush.jpg	3	7	CS-	extinction	DN	10
tools/measuringtape.jpg	3	7	CS-	extinction	DN	1
tools/jumpercables.jpg	1	3	CS-	extinction	DO	15
tools/videogamecontroller.jpg	2	7	CS-	extinction	DO	3
tools/padlock.jpg	2	5	CS-	extinction	DN	8
tools/carpetblower.jpg	1	6	CS-	extinction	MO	24
tools/microwave.jpg	3	6	CS-	extinction	DN	20
animals/pike.jpg	3	6	CS+	baseline	DO	16
animals/caterpillarpeacockmoth.jpg	2	4	CS+	baseline	DO	18
animals/waterbuffalo.jpg	1	4	CS+	baseline	DO	7
animals/snapper.jpg	2	2	CS+	baseline	DO	20
animals/ostrich.jpg	2	2	CS+	baseline	DO	11
animals/tiger.jpg	2	7	CS+	baseline	DO	12
animals/angelfish.jpg	3	7	CS+	baseline	DO	15
animals/gerbil.jpg	1	6	CS+	baseline	DO	9
animals/assassinbug.jpg	2	2	CS+	acquisition	DO	16
animals/chipmunk.jpg	1	2	CS+	acquisition	DO	20
animals/duck.jpg	1	4	CS+	acquisition	DN	12
animals/herring.jpg	2	5	CS+	acquisition	DO	18
animals/carp.jpg	2	5	CS+	acquisition	DO	11
animals/sheep.jpg	3	5	CS+	acquisition	DO	1
animals/mahimahi.jpg	1	6	CS+	acquisition	DO	21
animals/brown_bear.jpg	2	7	CS+	acquisition	DO	4
animals/starfish.jpg	2	6	CS+	extinction	DO	23
animals/halibut.jpg	2	6	CS+	extinction	DO	11
animals/elephantafrican.jpg	2	7	CS+	extinction	DO	21
animals/hyena.jpg	2	5	CS+	extinction	DO	7
animals/cat.jpg	3	7	CS+	extinction	DO	3
animals/aardvark.jpg	1	6	CS+	extinction	DO	4
animals/shrimp.jpg	3	2	CS+	extinction	DN	5
animals/horse.jpg	2	7	CS+	extinction	DO	18
tools/faxmachine.jpg	1	5	CS-	baseline	DO	22
tools/cheesegrater.jpg	2	7	CS-	baseline	DO	18
tools/electricbreaker.jpg	2	5	CS-	baseline	DO	4
tools/pliers.jpg	2	7	CS-	baseline	MN	23
tools/chisel.jpg	3	7	CS-	baseline	DO	1
tools/rollingpin.jpg	1	5	CS-	baseline	MN	19
tools/weldinghelmet.jpg	3	7	CS-	baseline	DO	20
tools/ropeandpulley.jpg	2	7	CS-	baseline	DO	8
tools/mallet.jpg	1	5	CS-	acquisition	DO	9
tools/ruler.jpg	3	7	CS-	acquisition	DN	22
tools/eraser.jpg	1	7	CS-	acquisition	MO	21
tools/woodchipper.jpg	3	2	CS-	acquisition	DN	16
tools/levelmount.jpg	1	1	CS-	acquisition	DO	6
tools/measuringcups.jpg	1	7	CS-	acquisition		10
tools/viceclamp.jpg	2	4	CS-	acquisition	DN	13
tools/benchdogs.jpg	1	5	CS-	acquisition	MN	20
tools/solderingtorch.jpg	1	6	CS-	extinction	MO	9
tools/camera.jpg	3	6	CS-	extinction	DN	2
tools/treadmill.jpg	1	7	CS-	extinction	DN	18
tools/workbench.jpg	3	5	CS-	extinction	DO	13
tools/hammer.jpg	1	7	CS-	extinction	DO	14
tools/duffelbag.jpg	2	7	CS-	extinction	DO	12
tools/campingstove.jpg	3	1	CS-	extinction	MN	22
tools/toaster.jpg	2	7	CS-	extinction	DN	5
