onset	duration	trial_type	stimulus	response
8.033	5.0	CS+	stims2/animals/dolphin.jpg	2
18.117	4.5	CS-	stims2/tools/generator.jpg	2
27.683000000000003	5.0	CS+	stims2/animals/bluejay.jpg	1
37.766999999999996	4.5	CS+	stims2/animals/dog.jpg	2
49.333	5.0	CS-	stims2/tools/handdrill.jpg	2
60.417	4.5	CS-	stims2/tools/computermouse.jpg	2
69.983	4.0	CS+	stims2/animals/chicken.jpg	2
81.05	4.0	CS-	stims2/tools/circularsaw.jpg	2
91.117	5.0	CS-	stims2/tools/saw.jpg	2
103.2	4.0	CS+	stims2/animals/moth.jpg	2
112.26700000000001	5.0	CS+	stims2/animals/hippo.jpg	2
123.35	4.0	CS-	stims2/tools/loom.jpg	2
134.416	4.0	CS+	stims2/animals/sparrow.jpg	2
144.483	4.0	CS-	stims2/tools/hoe.jpg	2
154.567	5.0	CS+	stims2/animals/rosechafer.jpg	2
164.63299999999998	4.5	CS-	stims2/tools/glove.jpg	2
176.217	4.0	CS-	stims2/tools/ducttape.jpg	2
185.283	4.5	CS+	stims2/animals/donkey.jpg	2
195.85	5.0	CS-	stims2/tools/coathanger.jpg	2
207.917	4.0	CS+	stims2/animals/koi.jpg	2
219.0	5.0	CS-	stims2/tools/drill.jpg	2
230.067	4.5	CS+	stims2/animals/peacock.jpg	2
240.63299999999998	4.5	CS+	stims2/animals/springhare.jpg	2
250.2	4.5	CS-	stims2/tools/trowel.jpg	2
