onset	duration	trial_type	stimulus	response
8.033	4.0	CS+	stims2/animals/peacock.jpg	1
19.083	4.5	CS-	stims2/tools/generator.jpg	2
30.633000000000003	5.0	CS+	stims2/animals/dog.jpg	2
40.683	5.0	CS+	stims2/animals/sparrow.jpg	1
52.733000000000004	5.0	CS-	stims2/tools/computermouse.jpg	2
64.783	4.0	CS-	stims2/tools/circularsaw.jpg	2
74.833	5.0	CS+	stims2/animals/springhare.jpg	2
84.883	4.5	CS-	stims2/tools/trowel.jpg	2
96.43299999999999	5.0	CS-	stims2/tools/drill.jpg	2
106.48299999999999	5.0	CS+	stims2/animals/dolphin.jpg	2
117.53299999999999	4.5	CS+	stims2/animals/rosechafer.jpg	2
128.083	5.0	CS-	stims2/tools/saw.jpg	2
139.116	4.5	CS+	stims2/animals/koi.jpg	2
149.666	4.5	CS-	stims2/tools/glove.jpg	2
159.216	4.0	CS+	stims2/animals/chicken.jpg	2
170.25	4.0	CS-	stims2/tools/ducttape.jpg	2
180.3	5.0	CS-	stims2/tools/loom.jpg	2
190.333	4.0	CS+	stims2/animals/bluejay.jpg	2
199.38299999999998	4.5	CS-	stims2/tools/hoe.jpg	2
208.933	4.0	CS+	stims2/animals/hippo.jpg	2
218.983	4.0	CS-	stims2/tools/handdrill.jpg	2
230.033	4.5	CS+	stims2/animals/moth.jpg	2
240.583	4.5	CS+	stims2/animals/donkey.jpg	2
252.13299999999998	4.0	CS-	stims2/tools/coathanger.jpg	2
