onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.033	4.0	CS-	tools/plunger.jpg	2	0.875	DO
15.083	4.5	CS+	animals/ostrich.jpg	1	1.281	DO
26.633000000000003	4.5	CS-	tools/ropeandpulley.jpg	2	1.265	DN
37.183	4.5	CS-	tools/gong.jpg	2	1.983	DO
47.733000000000004	4.0	CS+	animals/herculesbeetle.jpg	1	1.248	MN
58.766000000000005	5.0	CS+	animals/mole.jpg	1	1.297	DN
68.816	5.0	CS-	tools/paintroller.jpg	2	1.65	DN
78.866	4.0	CS+	animals/tiger.jpg	1	0.836	DO
87.916	4.0	CS+	animals/dragonfly.jpg	1	1.079	MN
96.96600000000001	5.0	CS-	tools/wheelbarrow.jpg	2	1.536	MO
107.016	5.0	CS-	tools/scissors.jpg	2	1.2830000000000001	MO
118.066	5.0	CS+	animals/flea.jpg	1	1.018	DO
128.116	4.0	CS-	tools/weldinghelmet.jpg	2	1.2890000000000001	DN
137.166	4.0	CS+	animals/quail.jpg	1	0.838	DN
147.2	5.0	CS-	tools/transmissionwrench.jpg	2	1.0090000000000001	DN
159.233	5.0	CS+	animals/prayingmantis.jpg	1	1.113	DO
170.283	4.0	CS+	animals/pigeon.jpg	1	1.117	MO
180.333	4.5	CS-	tools/hairdryer.jpg	2	0.992	DN
191.86599999999999	4.5	CS+	animals/gerbil.jpg	1	1.239	MN
202.4	4.0	CS-	tools/plow.jpg	2	1.162	DN
211.45	4.5	CS+	animals/crow.jpg	1	1.109	MN
221.983	4.0	CS-	tools/chisel.jpg	2	1.178	DN
231.033	4.0	CS-	tools/shoehorn.jpg	2	2.306	DN
241.083	5.0	CS+	animals/pike.jpg	1	0.731	DO
253.13299999999998	4.0	CS+	animals/baboon.jpg	1	1.0170000000000001	DN
263.166	4.5	CS-	tools/reflexhammer.jpg	2	0.9620000000000001	DO
272.7	5.0	CS+	animals/waterbuffalo.jpg	1	2.022	DN
284.75	4.5	CS+	animals/boar.jpg	1	0.9079999999999999	DN
294.283	4.0	CS-	tools/drillbit.jpg	2	0.826	DN
304.316	5.0	CS-	tools/cheesegrater.jpg	2	0.9740000000000001	DO
314.366	4.5	CS+	animals/leopard.jpg	1	0.665	DN
325.916	5.0	CS-	tools/faxmachine.jpg	2	0.725	DN
336.966	5.0	CS+	animals/caterpillarpeacockmoth.jpg	1	1.39	DN
348.0	4.5	CS-	tools/rake.jpg	2	1.213	MN
359.55	5.0	CS+	animals/cow.jpg	1	1.6440000000000001	MN
371.583	4.0	CS-	tools/electricbreaker.jpg	2	0.9309999999999999	MO
382.63300000000004	5.0	CS-	tools/pliers.jpg	2	0.738	DN
392.666	4.5	CS+	animals/giraffe.jpg	1	1.7519999999999998	DO
404.2	5.0	CS+	animals/snapper.jpg	1	1.275	DN
416.25	4.0	CS-	tools/stove.jpg	2	3.97	DN
426.3	4.5	CS-	tools/ladder.jpg	2	0.633	MN
437.85	4.0	CS+	animals/pelican.jpg	1	0.976	MO
448.9	4.5	CS-	tools/beadingtool.jpg	2	1.339	DN
459.45	4.5	CS+	animals/porcupine.jpg	1	0.7120000000000001	DN
469.0	5.0	CS-	tools/rollingpin.jpg	2	0.858	DN
481.05	4.5	CS+	animals/angelfish.jpg	1	0.992	MO
490.6	4.5	CS-	tools/gardenhose.jpg	2	0.955	DO
501.15	4.0	CS+	animals/hummingbird.jpg	1	0.9109999999999999	DN
