onset	duration	trial_type
4.0169999999999995	15.283	animal
26.366999999999997	15.316999999999995	indoor
48.75	15.317000000000007	tool
71.134	15.316000000000004	outdoor
93.51700000000001	15.317000000000007	scrambled
111.834	6.0	rest
121.9	15.334000000000005	outdoor
144.3	15.333999999999973	animal
166.68400000000003	15.283000000000017	scrambled
189.03400000000002	15.316000000000004	tool
211.417	15.332999999999998	indoor
229.75	6.0	rest
239.8	15.299999999999983	scrambled
262.16700000000003	15.333000000000027	tool
284.567	15.332999999999972	indoor
306.967	15.333000000000027	animal
329.36699999999996	15.317000000000007	outdoor
347.684	6.0	rest
357.75	15.300000000000011	tool
380.1	15.266999999999996	scrambled
402.434	15.332999999999972	outdoor
424.834	15.315999999999974	indoor
447.217	15.283000000000017	animal
465.5	6.0	rest
