onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.033	3.0	CS-	tools/blower.jpg	Old	extinction	DN	M	M	1.043
12.117	3.0	CS+	animals/cod.jpg	New	foil	DO	FA	FA	0.857
19.217	3.0	CS+	animals/herculesbeetle.jpg	Old	baseline	MN	M	M	1.425
26.316999999999997	3.0	CS-	tools/wheelbarrow.jpg	Old	baseline	MO	H	M	1.4509999999999998
34.417	3.0	CS+	animals/cranebug.jpg	Old	extinction	MN	M	M	1.567
41.483000000000004	3.0	CS+	animals/lion.jpg	New	foil	DN	CR	CR	1.419
49.55	3.0	CS-	tools/weldinghelmet.jpg	Old	baseline	DN	M	M	0.879
57.617	3.0	CS+	animals/brown_bear.jpg	Old	acquisition	MO	H	M	1.2309999999999999
65.683	3.0	CS-	tools/measuringdevice.jpg	Old	acquisition	DN	M	M	1.212
73.75	3.0	CS-	tools/duffelbag.jpg	Old	extinction	MO	H	M	2.0140000000000002
81.817	3.0	CS-	tools/eraser.jpg	Old	acquisition	DN	M	M	1.331
88.883	3.0	CS+	animals/chipmunk.jpg	Old	acquisition	MN	M	M	1.9340000000000002
96.96700000000001	3.0	CS+	animals/clam.jpg	New	foil	DN	CR	CR	1.093
104.06700000000001	3.0	CS-	tools/magnifyingglass.jpg	New	foil	DN	CR	CR	1.921
111.15	3.0	CS+	animals/perch.jpg	Old	extinction	DN	M	M	1.482
119.21700000000001	3.0	CS-	tools/smartphone.jpg	New	foil	DN	CR	CR	0.7659999999999999
126.28299999999999	3.0	CS-	tools/staplegun.jpg	New	foil	DN	CR	CR	0.617
134.36700000000002	3.0	CS+	animals/emu.jpg	New	foil	DN	CR	CR	0.635
142.45	3.0	CS-	tools/cuttingboard.jpg	New	foil	DN	CR	CR	0.652
149.533	3.0	CS+	animals/leopard.jpg	Old	baseline	DN	M	M	1.8519999999999999
157.61700000000002	3.0	CS+	animals/rabbit.jpg	Old	acquisition	DN	M	M	1.5719999999999998
164.717	3.0	CS+	animals/starfish.jpg	Old	extinction	MN	M	M	1.085
171.817	3.0	CS-	tools/stethoscope.jpg	New	foil	DN	CR	CR	0.799
178.88299999999998	3.0	CS-	tools/clippers.jpg	New	foil	DN	CR	CR	1.058
185.967	3.0	CS+	animals/waterbuffalo.jpg	Old	baseline	DN	M	M	0.608
194.067	3.0	CS+	animals/baboon.jpg	Old	baseline	DN	M	M	0.613
201.11700000000002	3.0	CS-	tools/shoehorn.jpg	Old	baseline	DN	M	M	0.8809999999999999
208.183	3.0	CS+	animals/macaw.jpg	New	foil	DO	FA	FA	1.355
216.267	3.0	CS+	animals/dockbug2.jpg	New	foil	DN	CR	CR	1.112
224.333	3.0	CS+	animals/deer.jpg	New	foil	MN	CR	CR	1.376
231.417	3.0	CS-	tools/hammer.jpg	Old	extinction	DN	M	M	0.802
239.5	3.0	CS-	tools/stove.jpg	Old	baseline	DN	M	M	1.426
247.583	3.0	CS-	tools/watch.jpg	New	foil	DN	CR	CR	0.863
254.65	3.0	CS+	animals/carp.jpg	Old	acquisition	DN	M	M	0.9059999999999999
262.733	3.0	CS-	tools/routerplane.jpg	Old	acquisition	MO	H	M	0.8859999999999999
270.817	3.0	CS+	animals/toucan.jpg	New	foil	DN	CR	CR	0.727
278.9	3.0	CS+	animals/canary.jpg	Old	extinction	DN	M	M	0.777
286.983	3.0	CS-	tools/shovel.jpg	New	foil	MN	CR	CR	1.22
295.067	3.0	CS-	tools/woodchipper.jpg	Old	acquisition	DN	M	M	1.112
303.133	3.0	CS-	tools/toaster.jpg	Old	extinction	DN	M	M	0.879
310.2	3.0	CS+	animals/ibises.jpg	New	foil	DN	CR	CR	1.0659999999999998
317.267	3.0	CS+	animals/anteater.jpg	Old	acquisition	DN	M	M	1.084
325.33299999999997	3.0	CS-	tools/squeegee.jpg	Old	extinction	DN	M	M	0.647
333.4	3.0	CS+	animals/partridge.jpg	Old	acquisition	DN	M	M	0.919
340.483	3.0	CS+	animals/quail.jpg	Old	baseline	DN	M	M	0.716
347.55	3.0	CS-	tools/nailgun.jpg	New	foil	DN	CR	CR	0.725
354.63300000000004	3.0	CS+	animals/hummingbird.jpg	Old	baseline	DN	M	M	0.7390000000000001
361.717	3.0	CS-	tools/videogamecontroller.jpg	Old	extinction	DO	H	H	1.5190000000000001
369.8	3.0	CS+	animals/racoon.jpg	Old	extinction	DN	M	M	0.7340000000000001
