onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.033	3.0	CS-	animals/flea.jpg	Old	acquisition	DO	H	H	1.215
11.15	3.0	CS+	tools/campingstove.jpg	Old	baseline	DO	H	H	0.818
18.266	3.0	CS+	tools/crank.jpg	New	foil	MN	CR	CR	1.611
25.383000000000003	3.0	CS-	animals/zebra.jpg	Old	baseline	DO	H	H	0.991
32.516	3.0	CS+	tools/benchdogs.jpg	Old	extinction	DN	M	M	1.794
39.633	3.0	CS-	animals/lion.jpg	New	foil	MO	FA	CR	0.998
46.75	3.0	CS+	tools/beaker.jpg	Old	extinction	DO	H	H	0.858
53.883	3.0	CS+	tools/carpetblower.jpg	Old	baseline	MO	H	M	1.136
61.016000000000005	3.0	CS-	animals/gecko.jpg	New	foil	MN	CR	CR	1.143
68.166	3.0	CS-	animals/deer.jpg	New	foil	DN	CR	CR	0.96
75.283	3.0	CS-	animals/assassinbug.jpg	Old	extinction	DO	H	H	1.3940000000000001
82.4	3.0	CS-	animals/dragonfly.jpg	Old	acquisition	MN	M	M	1.805
89.53299999999999	3.0	CS+	tools/stethoscope.jpg	New	foil	DN	CR	CR	0.922
96.666	3.0	CS-	animals/aardvark.jpg	Old	baseline	MO	H	M	0.99
103.8	3.0	CS+	tools/gong.jpg	Old	acquisition	DO	H	H	0.67
110.93299999999999	3.0	CS-	animals/kangaroo.jpg	New	foil	DO	FA	FA	1.347
118.066	3.0	CS+	tools/magnifyingglass.jpg	New	foil	MN	CR	CR	1.8019999999999998
125.18299999999999	3.0	CS-	animals/catfish.jpg	Old	extinction	DN	M	M	1.298
132.316	3.0	CS+	tools/beadingtool.jpg	Old	acquisition	DO	H	H	0.986
139.466	3.0	CS+	tools/compass.jpg	New	foil	DN	CR	CR	0.895
146.583	3.0	CS+	tools/treadmill.jpg	Old	baseline	DO	H	H	0.669
153.716	3.0	CS-	animals/clam.jpg	New	foil	DN	CR	CR	0.932
160.833	3.0	CS-	animals/palmcockatoo.jpg	Old	extinction	MN	M	M	1.6119999999999999
167.96599999999998	3.0	CS-	animals/angelfish.jpg	Old	acquisition	MO	H	M	1.081
175.083	3.0	CS+	tools/extensioncord.jpg	Old	baseline	DO	H	H	0.81
182.21599999999998	3.0	CS+	tools/tubeflaring.jpg	Old	extinction	DO	H	H	1.329
189.333	3.0	CS-	animals/ant.jpg	Old	extinction	DO	H	H	1.5090000000000001
196.46599999999998	3.0	CS-	animals/clownfish.jpg	New	foil	MN	CR	CR	1.3719999999999999
203.61599999999999	3.0	CS+	tools/nailgun.jpg	New	foil	MO	FA	CR	1.21
210.733	3.0	CS-	animals/emu.jpg	New	foil	MO	FA	CR	1.1179999999999999
217.84900000000002	3.0	CS-	animals/skunk.jpg	Old	baseline	DO	H	H	0.943
