stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
tools/paintroller.jpg	2	5	CS+	acquisition	DO	4
tools/wheelbarrow.jpg	2	6	CS+	acquisition	DO	21
tools/woodchipper.jpg	2	2	CS+	extinction	DO	16
animals/firebug.jpg	2	7	CS-	extinction	DO	9
tools/beaker.jpg	2	7	CS+	extinction	DO	4
animals/ostrich.jpg	1	6	CS-	acquisition	DO	10
tools/plunger.jpg	2	7	CS+	acquisition	DO	10
animals/snapper.jpg	2	4	CS-	acquisition	MO	8
tools/duffelbag.jpg	1	7	CS+	baseline	DO	8
animals/cat.jpg	3	7	CS-	baseline	DO	11
tools/blackboard.jpg	3	7	CS+	extinction	DN	2
tools/padlock.jpg	3	7	CS+	baseline	DO	17
animals/zebra.jpg	1	7	CS-	baseline	DO	17
tools/plow.jpg	2	1	CS+	acquisition	DO	3
animals/flea.jpg	3	4	CS-	acquisition	DO	15
tools/squeegee.jpg	1	6	CS+	baseline	MN	4
tools/drillbit.jpg	3	3	CS+	acquisition	DO	17
animals/skunk.jpg	3	7	CS-	baseline	DO	16
animals/pigeon.jpg	1	7	CS-	acquisition	MO	7
animals/shrimp.jpg	3	3	CS-	baseline	DO	5
animals/baldeagle.jpg	3	7	CS-	extinction	DO	21
tools/measuringdevice.jpg	2	4	CS+	extinction	DO	9
tools/airpump.jpg	3	3	CS+	baseline	MN	14
tools/blower.jpg	2	6	CS+	baseline	DO	23
animals/baboon.jpg	3	5	CS-	acquisition	MO	3
tools/treadmill.jpg	3	7	CS+	baseline	DO	20
tools/lawnmower.jpg	2	7	CS+	extinction	DO	17
animals/caterpillarhawkmoth.jpg	1	6	CS-	baseline	DO	12
animals/flamingo.jpg	3	6	CS-	baseline	DO	20
tools/paintbrush.jpg	1	7	CS+	baseline	MO	12
tools/benchdogs.jpg	3	2	CS+	extinction	DN	19
tools/scissors.jpg	2	7	CS+	acquisition	DO	7
tools/screwdriver.jpg	2	6	CS+	baseline	MO	13
animals/anteater.jpg	3	2	CS-	extinction	DO	19
animals/herring.jpg	2	5	CS-	extinction	MO	2
animals/catfish.jpg	3	3	CS-	extinction	DN	12
animals/cow.jpg	3	6	CS-	acquisition	MO	24
animals/cranebug.jpg	3	6	CS-	baseline	MO	24
animals/giraffe.jpg	1	6	CS-	acquisition	MO	23
animals/mouse.jpg	3	7	CS-	extinction	DO	6
tools/thermometer.jpg	2	5	CS+	extinction	DO	15
animals/shark.jpg	3	5	CS-	extinction	DO	8
animals/finch.jpg	2	5	CS-	baseline	DO	21
tools/ladder.jpg	2	7	CS+	acquisition	DO	23
tools/ruler.jpg	2	7	CS+	extinction	DO	18
tools/weldinghelmet.jpg	2	3	CS+	acquisition	DO	5
animals/snail.jpg	3	6	CS-	extinction	MN	11
animals/pelican.jpg	1	5	CS-	acquisition	MO	6
animals/herculesbeetle.jpg	3	2	CS-	acquisition	MN	22
animals/crow.jpg	3	7	CS-	acquisition	MN	4
animals/porcupine.jpg	3	5	CS-	acquisition	DO	1
animals/boar.jpg	3	3	CS-	acquisition	DO	18
animals/prayingmantis.jpg	3	3	CS-	acquisition	DO	20
animals/angelfish.jpg	3	2	CS-	acquisition	MO	14
animals/tiger.jpg	1	6	CS-	acquisition	DO	2
animals/gerbil.jpg	3	5	CS-	acquisition	DO	19
animals/duck.jpg	3	4	CS-	extinction	MN	10
animals/palmcockatoo.jpg	3	1	CS-	extinction	MN	17
animals/seal.jpg	3	6	CS-	extinction	DO	7
animals/mink.jpg	3	5	CS-	extinction	DO	23
animals/chipmunk.jpg	3	3	CS-	extinction	MN	1
animals/camel.jpg	1	5	CS-	extinction	MN	4
animals/mahimahi.jpg	2	1	CS-	extinction	DO	16
animals/ant.jpg	2	7	CS-	extinction	DO	20
animals/marmot.jpg	1	6	CS-	baseline	DO	4
animals/perch.jpg	3	2	CS-	baseline	MN	7
animals/salmon.jpg	3	3	CS-	baseline	DN	2
animals/aardvark.jpg	3	1	CS-	baseline	MO	13
animals/reindeer.jpg	1	3	CS-	baseline	DO	8
animals/goldfish.jpg	1	6	CS-	baseline	MO	23
animals/canary.jpg	2	4	CS-	baseline	DO	22
animals/racoon.jpg	1	7	CS-	baseline	MO	15
tools/hairdryer.jpg	2	7	CS+	acquisition	DO	14
tools/chisel.jpg	2	3	CS+	acquisition	DO	16
tools/cheesegrater.jpg	3	7	CS+	acquisition	DO	18
tools/stove.jpg	3	2	CS+	acquisition	DO	19
tools/electricbreaker.jpg	2	2	CS+	acquisition	DO	9
tools/beadingtool.jpg	2	1	CS+	acquisition	DO	20
tools/ropeandpulley.jpg	3	5	CS+	acquisition	DO	8
tools/gardenhose.jpg	2	7	CS+	acquisition	DO	13
tools/sander.jpg	3	1	CS+	extinction	MO	1
tools/viceclamp.jpg	2	4	CS+	extinction	DO	24
tools/sparkplug.jpg	2	1	CS+	extinction	MO	11
tools/spoon.jpg	3	7	CS+	extinction	DO	13
tools/pruner.jpg	3	5	CS+	extinction	DO	20
tools/routerplane.jpg	3	1	CS+	extinction	DO	21
tools/vegetablepeeler.jpg	3	7	CS+	extinction	DO	8
tools/measuringcups.jpg	2	7	CS+	extinction	DO	23
tools/solderingtorch.jpg	3	2	CS+	baseline	DO	24
tools/bucket.jpg	1	7	CS+	baseline	MO	16
tools/carpetblower.jpg	2	5	CS+	baseline	MO	3
tools/toaster.jpg	3	7	CS+	baseline	DO	10
tools/measuringtape.jpg	3	6	CS+	baseline	MO	2
tools/edger.jpg	2	2	CS+	baseline	DO	9
tools/videogamecontroller.jpg	3	7	CS+	baseline	DO	18
tools/monkeywrench.jpg	3	6	CS+	baseline	DO	15
animals/hummingbird.jpg	3	6	CS-	acquisition	MO	9
animals/leopard.jpg	3	5	CS-	acquisition		13
animals/pike.jpg	3	2	CS-	acquisition	MO	21
animals/mole.jpg	3	3	CS-	acquisition	MO	12
animals/caterpillarpeacockmoth.jpg	3	2	CS-	acquisition	DO	16
animals/dragonfly.jpg	3	4	CS-	acquisition	MN	17
animals/waterbuffalo.jpg	1	2	CS-	acquisition	MN	11
animals/quail.jpg	3	2	CS-	acquisition	DO	5
animals/assassinbug.jpg	2	4	CS-	extinction	DO	22
animals/rabbit.jpg	1	7	CS-	extinction	MO	24
animals/partridge.jpg	1	1	CS-	extinction	MO	14
animals/brown_bear.jpg	1	7	CS-	extinction	DO	13
animals/turkey.jpg	1	7	CS-	extinction	DN	3
animals/carp.jpg	2	7	CS-	extinction	DO	5
animals/sheep.jpg	3	7	CS-	extinction	MN	18
animals/dramaderry.jpg	1	5	CS-	extinction	DO	15
animals/elephantafrican.jpg	3	7	CS-	baseline	DO	10
animals/horse.jpg	1	7	CS-	baseline	MN	19
animals/hyena.jpg	3	3	CS-	baseline	DO	1
