onset	duration	trial_type
4.033	15.483999999999998	animal
26.616999999999997	15.465999999999998	indoor
49.183	15.484000000000002	tool
71.767	15.466000000000006	outdoor
94.333	15.467	scrambled
112.8	6.0	rest
122.9	15.466000000000006	outdoor
145.467	15.465999999999982	animal
168.033	15.467000000000011	scrambled
190.6	15.466000000000006	tool
213.166	15.467000000000011	indoor
231.63299999999998	6.0	rest
241.733	15.466999999999983	scrambled
264.3	15.466000000000006	tool
286.866	15.467000000000038	indoor
309.433	15.466999999999983	animal
332.0	15.466000000000006	outdoor
350.466	6.0	rest
360.566	15.467000000000038	tool
383.13300000000004	15.467000000000038	scrambled
405.7	15.466000000000006	outdoor
428.26599999999996	15.466999999999983	indoor
450.833	15.482999999999947	animal
469.316	6.0	rest
