onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.016	4.5	CS+	animals/firebug.jpg	2	0.8	DO
14.45	4.0	CS-	tools/pruner.jpg	2	0.889	MN
25.366	4.0	CS+	animals/rabbit.jpg	2	1.3780000000000001	MN
36.283	5.0	CS+	animals/anteater.jpg	2	1.266	MO
46.216	4.0	CS-	tools/measuringcups.jpg	2	0.9940000000000001	DN
57.11600000000001	5.0	CS-	tools/sander.jpg	2	1.016	MN
68.05	4.0	CS+	animals/turkey.jpg	2	0.978	MN
77.983	5.0	CS-	tools/spoon.jpg	2	0.8490000000000001	MO
88.916	4.0	CS+	animals/sheep.jpg	2	0.821	MO
99.816	4.0	CS-	tools/beaker.jpg	2	0.758	MN
108.76700000000001	4.5	CS-	tools/wrench.jpg	2	1.091	MO
119.2	4.0	CS+	animals/seal.jpg	2	0.878	DO
129.13299999999998	4.0	CS-	tools/weedeater.jpg	2	0.765	MN
139.05	4.5	CS+	animals/assassinbug.jpg	2	0.95	MN
148.467	4.5	CS-	tools/fan.jpg	2	0.946	MN
159.86700000000002	5.0	CS+	animals/catfish.jpg	2	0.831	DO
171.783	5.0	CS+	animals/duck.jpg	2	0.785	DN
183.7	4.5	CS-	tools/routerplane.jpg	2	0.6990000000000001	MO
195.11700000000002	4.5	CS+	animals/partridge.jpg	2	0.855	MN
204.567	4.5	CS-	tools/sparkplug.jpg	2	0.785	DN
214.0	4.0	CS+	animals/carp.jpg	1	2.154	
223.917	5.0	CS-	tools/broom.jpg	2	0.7959999999999999	MN
234.833	4.0	CS-	tools/measuringdevice.jpg	2	0.96	MN
244.767	4.5	CS+	animals/herring.jpg	2	1.338	DO
254.217	5.0	CS+	animals/baldeagle.jpg	2	0.794	MN
264.16700000000003	5.0	CS-	tools/ruler.jpg	2	0.934	
274.117	4.5	CS+	animals/chipmunk.jpg	2	0.73	DN
283.55	4.5	CS+	animals/palmcockatoo.jpg	2	0.6509999999999999	MO
294.95	4.0	CS-	tools/benchdogs.jpg	2	0.784	DO
305.867	4.5	CS-	tools/eraser.jpg	2	1.112	DO
317.267	4.5	CS+	animals/mink.jpg	2	0.833	DO
328.68300000000005	5.0	CS-	tools/vegetablepeeler.jpg	2	0.884	
339.583	5.0	CS+	animals/mouse.jpg	2	1.291	MN
349.533	4.5	CS-	tools/blackboard.jpg	2	0.75	MO
358.983	5.0	CS+	animals/snail.jpg	2	0.6679999999999999	MO
368.917	4.0	CS-	tools/tubeflaring.jpg	2	0.504	DN
378.85	4.0	CS-	tools/levelmount.jpg	2	0.8440000000000001	
387.8	5.0	CS+	animals/brown_bear.jpg	2	0.907	MO
397.75	4.5	CS+	animals/ant.jpg	2	0.67	DN
408.18300000000005	4.5	CS-	tools/lawnmower.jpg	2	1.135	MO
419.6	5.0	CS-	tools/thermometer.jpg	1	0.612	DN
430.533	4.0	CS+	animals/dramaderry.jpg	2	0.635	DN
439.483	5.0	CS-	tools/viceclamp.jpg	2	0.703	DN
451.4	4.0	CS+	animals/mahimahi.jpg	2	0.675	DN
460.333	5.0	CS-	tools/mallet.jpg	2	0.625	MO
471.267	4.0	CS+	animals/camel.jpg	2	1.062	DO
482.184	4.5	CS-	tools/woodchipper.jpg	2	0.78	DN
492.61699999999996	5.0	CS+	animals/shark.jpg	2	0.631	MO
