onset	duration	trial_type
4.034	15.316000000000004	animal
26.416999999999998	15.332999999999998	indoor
48.817	15.333000000000006	tool
71.217	15.332999999999998	outdoor
93.617	15.316000000000004	scrambled
111.93299999999999	6.0	rest
122.0	15.334000000000005	outdoor
144.4	15.266999999999996	animal
166.717	15.299999999999983	scrambled
189.067	15.299999999999983	tool
211.433	15.334000000000005	indoor
229.767	6.0	rest
239.817	15.31699999999998	scrambled
262.2	15.266999999999996	tool
284.517	15.316000000000033	indoor
306.9	15.333000000000027	animal
329.3	15.332999999999972	outdoor
347.63300000000004	6.0	rest
357.68300000000005	15.300000000000011	tool
380.05	15.283000000000017	scrambled
402.4	15.334000000000005	outdoor
424.8	15.334000000000005	indoor
447.2	15.334000000000005	animal
465.534	6.0	rest
