onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.0169999999999995	3.0	CS+	tools/videogamecontroller.jpg	Old	extinction	DO	H	H	1.263
11.084000000000001	3.0	CS-	animals/canary.jpg	Old	extinction	DN	M	M	1.3159999999999998
18.167	3.0	CS-	animals/quail.jpg	Old	baseline	DO	H	H	1.794
25.25	3.0	CS+	tools/compass.jpg	New	foil	DO	FA	FA	1.314
32.317	3.0	CS-	animals/deer.jpg	New	foil	MN	CR	CR	1.63
39.384	3.0	CS-	animals/starfish.jpg	Old	extinction	MO	H	M	1.48
46.45	3.0	CS-	animals/anteater.jpg	Old	acquisition	DO	H	H	1.331
53.516999999999996	3.0	CS-	animals/leopard.jpg	Old	baseline	DO	H	H	1.3019999999999998
60.6	3.0	CS-	animals/emu.jpg	New	foil	MN	CR	CR	2.0980000000000003
67.667	3.0	CS-	animals/ibises.jpg	New	foil	MN	CR	CR	1.7469999999999999
74.734	3.0	CS-	animals/macaw.jpg	New	foil	MO	FA	CR	1.4869999999999999
81.817	3.0	CS+	tools/tape.jpg	New	foil	MO	FA	CR	1.589
88.9	3.0	CS+	tools/blower.jpg	Old	extinction	MN	M	M	1.903
95.984	3.0	CS-	animals/seal.jpg	Old	acquisition	MO	H	M	1.399
103.05	3.0	CS+	tools/stove.jpg	Old	baseline	DO	H	H	1.3430000000000002
110.134	3.0	CS+	tools/cuttingboard.jpg	New	foil	DN	CR	CR	1.561
117.2	3.0	CS+	tools/spoon.jpg	Old	acquisition	MN	M	M	1.919
124.28399999999999	3.0	CS+	tools/chisel.jpg	Old	baseline	MO	H	M	1.942
131.36700000000002	3.0	CS+	tools/vacuumcleaner.jpg	New	foil	DN	CR	CR	1.5490000000000002
138.45	3.0	CS+	tools/measuringdevice.jpg	Old	acquisition	MN	M	M	1.882
145.517	3.0	CS-	animals/hummingbird.jpg	Old	baseline	MO	H	M	1.367
152.584	3.0	CS-	animals/lobsterspiny.jpg	New	foil	DN	CR	CR	1.413
159.667	3.0	CS+	tools/watch.jpg	New	foil	MN	CR	CR	1.7069999999999999
166.75	3.0	CS-	animals/vulture.jpg	New	foil	DO	FA	FA	1.9180000000000001
173.817	3.0	CS-	animals/waterbuffalo.jpg	Old	baseline	DO	H	H	1.254
180.9	3.0	CS+	tools/nailgun.jpg	New	foil	MO	FA	CR	1.535
187.984	3.0	CS-	animals/cod.jpg	New	foil	MN	CR	CR	1.7590000000000001
195.067	3.0	CS-	animals/halibut.jpg	Old	extinction	MO	H	M	1.551
202.13400000000001	3.0	CS+	tools/shoehorn.jpg	Old	baseline	MO	H	M	1.5230000000000001
209.217	3.0	CS-	animals/rabbit.jpg	Old	acquisition	DO	H	H	1.574
216.3	3.0	CS-	animals/dockbug2.jpg	New	foil	DN	CR	CR	1.493
223.38400000000001	3.0	CS+	tools/vicegrips.jpg	New	foil	DN	CR	CR	1.767
230.45	3.0	CS-	animals/turkey.jpg	Old	acquisition	MN	M	M	1.5830000000000002
237.517	3.0	CS-	animals/perch.jpg	Old	extinction	MN	M	M	2.136
244.6	3.0	CS+	tools/stethoscope.jpg	New	foil	DO	FA	FA	1.71
251.68400000000003	3.0	CS+	tools/weedeater.jpg	Old	acquisition	DO	H	H	1.274
258.767	3.0	CS+	tools/airpump.jpg	Old	extinction	DN	M	M	1.706
265.85	3.0	CS+	tools/hammer.jpg	Old	extinction	MO	H	M	1.587
272.934	3.0	CS+	tools/eraser.jpg	Old	acquisition	DO	H	H	1.097
280.0	3.0	CS+	tools/weldinghelmet.jpg	Old	baseline	DO	H	H	0.9
287.067	3.0	CS+	tools/staplegun.jpg	New	foil	MN	CR	CR	1.6019999999999999
295.15	3.0	CS-	animals/cranebug.jpg	Old	extinction	MO	H	M	1.646
303.217	3.0	CS-	animals/gecko.jpg	New	foil	DO	FA	FA	1.614
311.284	3.0	CS+	tools/woodchipper.jpg	Old	acquisition	DO	H	H	2.028
319.35	3.0	CS-	animals/carp.jpg	Old	acquisition	MO	H	M	1.5
327.41700000000003	3.0	CS+	tools/magnifyingglass.jpg	New	foil	MN	CR	CR	1.827
335.48400000000004	3.0	CS+	tools/toaster.jpg	Old	extinction	MO	H	M	1.624
343.56699999999995	3.0	CS+	tools/wheelbarrow.jpg	Old	baseline	DO	H	H	1.485
351.65	3.0	CS-	animals/lizard.jpg	New	foil	MN	CR	CR	1.859
359.73400000000004	3.0	CS+	tools/paintroller.jpg	Old	baseline	MO	H	M	1.64
367.81699999999995	3.0	CS-	animals/snapper.jpg	Old	baseline	DO	H	H	1.5230000000000001
375.9	3.0	CS-	animals/toucan.jpg	New	foil	MO	FA	CR	1.4280000000000002
383.967	3.0	CS-	animals/baboon.jpg	Old	baseline	DO	H	H	1.3090000000000002
392.05	3.0	CS-	animals/lion.jpg	New	foil	MN	CR	CR	2.311
400.11699999999996	3.0	CS+	tools/duffelbag.jpg	Old	extinction	MO	H	M	2.148
408.184	3.0	CS+	tools/electricsewingmachine.jpg	New	foil	MN	CR	CR	2.094
416.25	3.0	CS-	animals/cat.jpg	Old	extinction	DO	H	H	1.493
424.334	3.0	CS-	animals/brown_bear.jpg	Old	acquisition	MN	M	M	1.764
432.4	3.0	CS+	tools/shovel.jpg	New	foil	MO	FA	CR	1.705
440.48400000000004	3.0	CS+	tools/routerplane.jpg	Old	acquisition	DO	H	H	1.745
448.55	3.0	CS-	animals/clam.jpg	New	foil	DO	FA	FA	2.69
456.634	3.0	CS+	tools/smartphone.jpg	New	foil	DN	CR	CR	2.383
464.7	3.0	CS-	animals/cow.jpg	Old	baseline	MN	M	M	1.624
472.8	3.0	CS-	animals/racoon.jpg	Old	extinction	MO	H	M	2.121
480.884	3.0	CS+	tools/lawnmower.jpg	Old	acquisition	MO	H	M	1.4780000000000002
488.95	3.0	CS-	animals/chipmunk.jpg	Old	acquisition	MO	H	M	1.396
497.017	3.0	CS+	tools/clippers.jpg	New	foil	MN	CR	CR	1.567
505.084	3.0	CS-	animals/penguin.jpg	New	foil	MO	FA	CR	1.5190000000000001
513.1669999999999	3.0	CS+	tools/chainsaw.jpg	Old	extinction	DO	H	H	1.926
521.25	3.0	CS+	tools/squeegee.jpg	Old	extinction	MO	H	M	1.952
529.3340000000001	3.0	CS-	animals/salmon.jpg	Old	extinction	DO	H	H	1.982
537.4	3.0	CS+	tools/crank.jpg	New	foil	MN	CR	CR	2.209
545.484	3.0	CS-	animals/partridge.jpg	Old	acquisition	DO	H	H	1.514
553.567	3.0	CS-	animals/kangaroo.jpg	New	foil	MO	FA	CR	2.508
561.65	3.0	CS+	tools/pliers.jpg	Old	baseline	DO	H	H	2.728
569.717	3.0	CS+	tools/rake.jpg	Old	baseline	MO	H	M	1.173
577.8	3.0	CS-	animals/herculesbeetle.jpg	Old	baseline	DO	H	H	1.37
585.884	3.0	CS-	animals/clownfish.jpg	New	foil	DN	CR	CR	1.489
593.967	3.0	CS+	tools/wrench.jpg	Old	acquisition	MO	H	M	1.729
602.034	3.0	CS+	tools/hourglass.jpg	New	foil	DN	CR	CR	1.3219999999999998
