onset	duration	trial_type
4.033	15.299999999999995	animal
26.4	15.332999999999998	indoor
48.783	15.299999999999995	tool
71.15	15.332999999999998	outdoor
93.53299999999999	15.299999999999995	scrambled
111.833	6.0	rest
121.9	15.332999999999998	outdoor
144.3	15.332999999999998	animal
166.7	15.300000000000011	scrambled
189.067	15.316000000000004	tool
211.45	15.332999999999998	indoor
229.783	6.0	rest
239.833	15.300000000000011	scrambled
262.2	15.300000000000011	tool
284.567	15.332999999999972	indoor
306.95	15.283000000000017	animal
329.3	15.332999999999972	outdoor
347.63300000000004	6.0	rest
357.7	15.283000000000017	tool
380.033	15.250999999999975	scrambled
402.35	15.332999999999972	outdoor
424.75	15.334000000000005	indoor
447.15	15.300000000000011	animal
465.45	6.0	rest
