onset	duration	trial_type	stimulus	response
8.032	4.5	CS+	stims2/animals/chicken.jpg	2
19.583	4.0	CS-	stims2/tools/ducttape.jpg	2
29.633000000000003	4.0	CS+	stims2/animals/springhare.jpg	2
38.683	5.0	CS+	stims2/animals/sparrow.jpg	2
48.733000000000004	5.0	CS-	stims2/tools/circularsaw.jpg	2
58.783	4.0	CS-	stims2/tools/saw.jpg	2
69.833	4.0	CS+	stims2/animals/rosechafer.jpg	2
78.883	4.5	CS-	stims2/tools/glove.jpg	2
89.43299999999999	4.5	CS-	stims2/tools/coathanger.jpg	2
99.98299999999999	4.0	CS+	stims2/animals/koi.jpg	2
111.03299999999999	4.5	CS+	stims2/animals/donkey.jpg	2
121.583	5.0	CS-	stims2/tools/trowel.jpg	2
133.63299999999998	5.0	CS+	stims2/animals/dolphin.jpg	2
144.683	5.0	CS-	stims2/tools/generator.jpg	2
155.733	5.0	CS+	stims2/animals/bluejay.jpg	2
167.783	4.5	CS-	stims2/tools/drill.jpg	2
178.333	5.0	CS-	stims2/tools/computermouse.jpg	2
190.38299999999998	4.5	CS+	stims2/animals/dog.jpg	2
199.933	4.0	CS-	stims2/tools/loom.jpg	2
208.983	4.5	CS+	stims2/animals/hippo.jpg	2
220.533	4.5	CS-	stims2/tools/handdrill.jpg	2
230.083	5.0	CS+	stims2/animals/moth.jpg	2
241.13299999999998	4.0	CS+	stims2/animals/peacock.jpg	2
252.18200000000002	4.0	CS-	stims2/tools/hoe.jpg	2
