onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.033	3.0	CS+	animals/monkey.jpg	New	foil		CR	CR	
12.1	3.0	CS+	animals/stickinsect.jpg	New	foil	DO	FA	FA	1.4709999999999999
19.183	3.0	CS-	tools/dremel.jpg	New	foil	MO	FA	CR	2.19
26.267	3.0	CS+	animals/prayingmantis.jpg	Old	baseline	DO	H	H	2.765
34.333	3.0	CS-	tools/beadingtool.jpg	Old	baseline	MN	M	M	2.247
41.417	3.0	CS-	tools/viceclamp.jpg	Old	acquisition	MO	H	M	2.1959999999999997
49.483000000000004	3.0	CS-	tools/carpetblower.jpg	Old	extinction	MO	H	M	2.8
56.567	3.0	CS+	animals/assassinbug.jpg	Old	acquisition	MN	M	M	1.595
64.633	3.0	CS-	tools/benchdogs.jpg	Old	acquisition		M	M	
72.7	3.0	CS-	tools/paintbrush.jpg	Old	extinction	DO	H	H	2.286
80.783	3.0	CS-	tools/electricdrill.jpg	New	foil	MO	FA	CR	1.829
88.867	3.0	CS+	animals/hermitcrab.jpg	New	foil	MN	CR	CR	2.487
96.96700000000001	3.0	CS+	animals/llama.jpg	Old	extinction	DO	H	H	1.7630000000000001
105.03299999999999	3.0	CS+	animals/crow.jpg	Old	baseline	MO	H	M	1.8330000000000002
112.117	3.0	CS+	animals/duck.jpg	Old	acquisition	MO	H	M	2.072
119.2	3.0	CS-	tools/grapplinghook.jpg	New	foil	MN	CR	CR	1.98
126.26700000000001	3.0	CS-	tools/reflexhammer.jpg	Old	baseline	DO	H	H	2.059
133.35	3.0	CS-	tools/bolt.jpg	New	foil	MN	CR	CR	2.7089999999999996
141.434	3.0	CS+	animals/bullfrog.jpg	New	foil	DO	FA	FA	1.286
149.534	3.0	CS+	animals/skunk.jpg	Old	extinction	MO	H	M	1.7530000000000001
157.634	3.0	CS+	animals/pike.jpg	Old	baseline	DO	H	H	1.188
164.734	3.0	CS-	tools/wateringcan.jpg	New	foil	DO	FA	FA	2.074
