stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
tools/sparkplug.jpg	1	7	CS-	acquisition	DO	24
animals/duck.jpg	1	7	CS+	acquisition	MO	23
tools/gardenhose.jpg	1	7	CS-	baseline	DO	15
tools/jumpercables.jpg	3	4	CS-	extinction	DN	21
animals/rhino.jpg	1	3	CS+	extinction	DO	23
animals/reindeer.jpg	2	3	CS+	extinction	MO	4
animals/cricket.jpg	1	7	CS+	extinction	MO	1
animals/catfish.jpg	1	7	CS+	acquisition	DO	10
tools/wheelbarrow.jpg	1	7	CS-	baseline	DO	17
animals/mahimahi.jpg	2	6	CS+	acquisition	DO	9
tools/microwave.jpg	3	3	CS-	extinction	DO	3
tools/vegetablepeeler.jpg	3	1	CS-	acquisition	DO	17
tools/paintbrush.jpg	1	7	CS-	extinction	DO	7
tools/pliers.jpg	1	7	CS-	baseline	DO	22
tools/ladder.jpg	1	7	CS-	baseline	MO	2
tools/pruner.jpg	2	2	CS-	acquisition	DO	14
tools/videogamecontroller.jpg	3	3	CS-	extinction	MO	17
animals/gerbil.jpg	1	7	CS+	baseline	DO	3
tools/fan.jpg	1	7	CS-	acquisition	DO	13
animals/giraffe.jpg	1	7	CS+	baseline	DO	13
animals/turkey.jpg	1	6	CS+	acquisition	DO	11
tools/lawnmower.jpg	1	5	CS-	acquisition	MO	2
animals/hummingbird.jpg	2	5	CS+	baseline	DO	6
tools/shoehorn.jpg	3	1	CS-	baseline	DO	19
animals/chipmunk.jpg	1	7	CS+	acquisition	DO	7
animals/aardvark.jpg	1	4	CS+	extinction		22
animals/flamingo.jpg	1	5	CS+	extinction	MO	17
tools/measuringtape.jpg	1	7	CS-	extinction	MO	15
tools/scissors.jpg	1	7	CS-	baseline	MO	13
animals/cat.jpg	2	7	CS+	extinction	DO	11
animals/zebra.jpg	3	7	CS+	extinction	DO	18
animals/crow.jpg	2	6	CS+	baseline	MO	2
tools/duffelbag.jpg	1	7	CS-	extinction	MO	20
tools/sander.jpg	3	1	CS-	acquisition	MO	8
animals/partridge.jpg	2	7	CS+	acquisition	MO	4
animals/pelican.jpg	3	7	CS+	baseline	MO	20
animals/assassinbug.jpg	1	5	CS+	acquisition	MN	24
tools/transmissionwrench.jpg	2	1	CS-	baseline	MO	14
tools/woodchipper.jpg	2	1	CS-	acquisition	MN	5
tools/rollingpin.jpg	2	7	CS-	baseline	DO	1
tools/campingstove.jpg	2	4	CS-	extinction	DO	4
animals/goldfish.jpg	2	7	CS+	extinction	DO	10
animals/herring.jpg	1	7	CS+	acquisition	DO	6
animals/boar.jpg	1	7	CS+	baseline	DO	12
tools/solderingtorch.jpg	3	2	CS-	extinction	DO	11
animals/leopard.jpg	1	7	CS+	baseline	DO	9
tools/mallet.jpg	1	7	CS-	acquisition	DO	12
animals/cow.jpg	1	7	CS+	baseline	DO	10
animals/flea.jpg	3	5	CS+	baseline	DO	18
animals/pike.jpg	2	7	CS+	baseline	DO	15
animals/caterpillarpeacockmoth.jpg	2	7	CS+	baseline	DO	11
animals/herculesbeetle.jpg	3	3	CS+	baseline	DO	4
animals/baboon.jpg	2	6	CS+	baseline	DO	23
animals/porcupine.jpg	2	5	CS+	baseline	DO	14
animals/quail.jpg	1	7	CS+	baseline	DO	7
animals/pigeon.jpg	1	7	CS+	baseline	DO	24
animals/camel.jpg	1	7	CS+	acquisition	MO	19
animals/snail.jpg	2	4	CS+	acquisition	DO	12
animals/seal.jpg	1	7	CS+	acquisition	MO	22
animals/baldeagle.jpg	1	7	CS+	acquisition	DO	13
animals/ant.jpg	2	5	CS+	acquisition	MN	20
animals/rabbit.jpg	1	7	CS+	acquisition	DO	16
animals/dramaderry.jpg	2	5	CS+	acquisition	MN	14
animals/palmcockatoo.jpg	2	5	CS+	acquisition	MO	2
animals/racoon.jpg	1	7	CS+	extinction	DO	24
animals/cranebug.jpg	2	5	CS+	extinction	DO	8
animals/salmon.jpg	1	7	CS+	extinction	DO	6
animals/starfish.jpg	1	7	CS+	extinction	MO	21
animals/perch.jpg	1	7	CS+	extinction	MO	20
