onset	duration	trial_type	stimulus	response
8.033	4.0	CS-	stims2/animals/dolphin.jpg	2
19.083	4.5	CS+	stims2/tools/circularsaw.jpg	1
29.616	4.5	CS+	stims2/tools/drill.jpg	2
40.166	4.0	CS+	stims2/tools/hoe.jpg	2
51.216	4.0	CS-	stims2/animals/sparrow.jpg	2
61.266000000000005	4.0	CS-	stims2/animals/bluejay.jpg	2
72.316	5.0	CS+	stims2/tools/loom.jpg	2
84.366	5.0	CS-	stims2/animals/dog.jpg	2
95.416	4.5	CS-	stims2/animals/moth.jpg	2
105.96600000000001	4.0	CS+	stims2/tools/generator.jpg	2
115.016	4.5	CS+	stims2/tools/handdrill.jpg	2
124.566	4.5	CS-	stims2/animals/rosechafer.jpg	2
134.116	4.0	CS+	stims2/tools/computermouse.jpg	2
144.166	5.0	CS-	stims2/animals/peacock.jpg	2
155.216	5.0	CS+	stims2/tools/glove.jpg	2
167.266	4.5	CS-	stims2/animals/chicken.jpg	2
176.81599999999997	4.0	CS-	stims2/animals/donkey.jpg	2
185.86599999999999	4.5	CS+	stims2/tools/coathanger.jpg	2
197.416	4.5	CS-	stims2/animals/springhare.jpg	2
208.96599999999998	5.0	CS+	stims2/tools/saw.jpg	2
221.016	5.0	CS-	stims2/animals/koi.jpg	2
231.06599999999997	5.0	CS+	stims2/tools/trowel.jpg	2
241.11599999999999	4.0	CS+	stims2/tools/ducttape.jpg	2
251.166	5.0	CS-	stims2/animals/hippo.jpg	2
