stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
animals/catfish.jpg	1	2	CS-	extinction	MN	10
animals/halibut.jpg	2	3	CS-	baseline	MO	10
animals/caterpillarpeacockmoth.jpg	3	2	CS-	acquisition	MN	5
tools/ruler.jpg	2	7	CS+	extinction	DO	21
tools/levelmount.jpg	2	4	CS+	extinction	MN	12
tools/rake.jpg	1	7	CS+	acquisition	MN	23
animals/carp.jpg	2	4	CS-	extinction	MO	3
tools/beaker.jpg	3	4	CS+	extinction	DN	15
tools/weldinghelmet.jpg	2	1	CS+	acquisition	DO	7
tools/blower.jpg	3	3	CS+	baseline	DN	20
animals/herculesbeetle.jpg	1	4	CS-	acquisition	MN	13
tools/airpump.jpg	2	3	CS+	baseline	MO	22
tools/gardenhose.jpg	2	6	CS+	acquisition	DO	19
tools/campingstove.jpg	2	3	CS+	baseline	MO	6
animals/gerbil.jpg	1	5	CS-	acquisition	DO	9
tools/pliers.jpg	3	7	CS+	acquisition	MO	13
tools/broom.jpg	3	7	CS+	extinction	MN	19
animals/cranebug.jpg	3	5	CS-	baseline	DO	5
animals/porcupine.jpg	1	6	CS-	acquisition	MO	19
tools/rollingpin.jpg	2	7	CS+	acquisition	DO	10
tools/chainsaw.jpg	2	6	CS+	baseline	DO	3
animals/duck.jpg	1	6	CS-	extinction	MN	20
animals/cricket.jpg	3	6	CS-	baseline	DO	17
tools/monkeywrench.jpg	3	6	CS+	baseline	MO	9
animals/anteater.jpg	3	2	CS-	extinction	MO	15
animals/pelican.jpg	1	6	CS-	acquisition	MO	2
animals/starfish.jpg	2	5	CS-	baseline	DN	14
animals/flamingo.jpg	2	6	CS-	baseline	MO	11
animals/angelfish.jpg	1	3	CS-	acquisition	MN	15
animals/aardvark.jpg	1	1	CS-	baseline	MO	4
animals/reindeer.jpg	1	6	CS-	baseline	DO	1
animals/seal.jpg	2	6	CS-	extinction	MN	6
tools/plow.jpg	2	2	CS+	acquisition	DO	20
tools/duffelbag.jpg	2	4	CS+	baseline	DO	16
animals/turkey.jpg	3	4	CS-	extinction	MO	7
tools/routerplane.jpg	2	1	CS+	extinction	DO	23
tools/woodchipper.jpg	1	1	CS+	extinction	MN	10
