onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.033	3.0	CS-	animals/zebra.jpg	Old	baseline	MN	M	M	1.401
11.116	3.0	CS+	tools/beaker.jpg	Old	extinction	DN	M	M	0.851
18.2	3.0	CS+	tools/clippers.jpg	New	foil	MN	CR	CR	1.52
25.3	3.0	CS-	animals/lizard.jpg	New	foil	MN	CR	CR	1.319
32.4	3.0	CS+	tools/vacuumcleaner.jpg	New	foil	DN	CR	CR	1.16
39.5	3.0	CS+	tools/watch.jpg	New	foil	MN	CR	CR	1.135
46.6	3.0	CS-	animals/flea.jpg	Old	acquisition	DO	H	H	1.237
53.7	3.0	CS-	animals/finch.jpg	Old	baseline	DO	H	H	0.748
60.766000000000005	3.0	CS+	tools/carpetblower.jpg	Old	baseline	DO	H	H	1.033
67.85	3.0	CS+	tools/cheesegrater.jpg	Old	acquisition	MO	H	M	1.274
74.95	3.0	CS-	animals/ant.jpg	Old	extinction	DO	H	H	1.395
82.03299999999999	3.0	CS+	tools/plunger.jpg	Old	acquisition	DO	H	H	1.155
89.133	3.0	CS-	animals/palmcockatoo.jpg	Old	extinction	MO	H	M	2.126
96.23299999999999	3.0	CS-	animals/dragonfly.jpg	Old	acquisition	MN	M	M	1.712
103.3	3.0	CS+	tools/crank.jpg	New	foil	MN	CR	CR	1.359
110.4	3.0	CS+	tools/tubeflaring.jpg	Old	extinction	MN	M	M	1.194
117.48299999999999	3.0	CS+	tools/paintbrush.jpg	Old	baseline	DO	H	H	0.848
124.55	3.0	CS-	animals/clam.jpg	New	foil	DN	CR	CR	0.902
131.65	3.0	CS-	animals/vulture.jpg	New	foil	MO	FA	CR	1.854
138.75	3.0	CS-	animals/clownfish.jpg	New	foil	DN	CR	CR	1.175
145.85	3.0	CS+	tools/cuttingboard.jpg	New	foil	DN	CR	CR	0.833
152.933	3.0	CS-	animals/shark.jpg	Old	extinction	MO	H	M	1.449
160.0	3.0	CS+	tools/transmissionwrench.jpg	Old	acquisition	MO	H	M	1.23
167.083	3.0	CS-	animals/pike.jpg	Old	acquisition	MO	H	M	1.868
174.183	3.0	CS+	tools/treadmill.jpg	Old	baseline	DO	H	H	0.895
181.25	3.0	CS-	animals/cod.jpg	New	foil	MO	FA	CR	1.001
188.35	3.0	CS+	tools/vicegrips.jpg	New	foil	MN	CR	CR	1.8330000000000002
195.433	3.0	CS-	animals/penguin.jpg	New	foil	MO	FA	CR	2.1719999999999997
202.533	3.0	CS-	animals/ibises.jpg	New	foil	DN	CR	CR	2.366
209.59900000000002	3.0	CS-	animals/prayingmantis.jpg	Old	acquisition	MO	H	M	2.176
216.683	3.0	CS-	animals/llama.jpg	Old	baseline	DO	H	H	0.7829999999999999
223.74900000000002	3.0	CS+	tools/bucket.jpg	Old	baseline	DO	H	H	0.857
230.833	3.0	CS+	tools/viceclamp.jpg	Old	extinction	MO	H	M	1.103
237.933	3.0	CS+	tools/electricsewingmachine.jpg	New	foil	MO	FA	CR	1.3980000000000001
244.99900000000002	3.0	CS-	animals/aardvark.jpg	Old	baseline	MO	H	M	1.122
252.083	3.0	CS-	animals/lion.jpg	New	foil	MN	CR	CR	1.689
259.183	3.0	CS-	animals/assassinbug.jpg	Old	extinction	MO	H	M	1.536
266.26599999999996	3.0	CS+	tools/mallet.jpg	Old	extinction	DO	H	H	1.048
273.33299999999997	3.0	CS+	tools/tape.jpg	New	foil	MO	FA	CR	1.605
280.433	3.0	CS+	tools/reflexhammer.jpg	Old	acquisition	MO	H	M	1.234
287.51599999999996	3.0	CS-	animals/tiger.jpg	Old	acquisition	MO	H	M	1.43
295.58299999999997	3.0	CS-	animals/duck.jpg	Old	extinction	MN	M	M	1.632
303.666	3.0	CS-	animals/gecko.jpg	New	foil	DN	CR	CR	1.046
311.733	3.0	CS-	animals/toucan.jpg	New	foil	DN	CR	CR	1.214
319.816	3.0	CS-	animals/crow.jpg	Old	acquisition	DO	H	H	1.537
327.916	3.0	CS+	tools/sander.jpg	Old	extinction	MN	M	M	1.611
335.98199999999997	3.0	CS-	animals/reindeer.jpg	Old	baseline	DO	H	H	0.895
344.066	3.0	CS+	tools/extensioncord.jpg	Old	baseline	DO	H	H	0.966
352.13199999999995	3.0	CS+	tools/nailgun.jpg	New	foil	DO	FA	FA	1.81
360.216	3.0	CS+	tools/campingstove.jpg	Old	baseline	MO	H	M	1.297
368.282	3.0	CS+	tools/pruner.jpg	Old	extinction	MO	H	M	1.1
376.366	3.0	CS+	tools/beadingtool.jpg	Old	acquisition	MO	H	M	1.7719999999999998
384.466	3.0	CS+	tools/hourglass.jpg	New	foil	MN	CR	CR	1.724
392.566	3.0	CS-	animals/macaw.jpg	New	foil	MN	CR	CR	1.442
400.666	3.0	CS+	tools/shovel.jpg	New	foil	MN	CR	CR	1.584
408.749	3.0	CS-	animals/baldeagle.jpg	Old	extinction	DO	H	H	0.991
416.832	3.0	CS+	tools/stethoscope.jpg	New	foil	MO	FA	CR	1.76
424.916	3.0	CS+	tools/electricbreaker.jpg	Old	acquisition	DO	H	H	1.504
433.01599999999996	3.0	CS-	animals/lobsterspiny.jpg	New	foil	DN	CR	CR	1.65
441.082	3.0	CS-	animals/skunk.jpg	Old	baseline	MO	H	M	1.262
449.166	3.0	CS+	tools/benchdogs.jpg	Old	extinction	MO	H	M	2.786
457.265	3.0	CS-	animals/deer.jpg	New	foil	MN	CR	CR	1.94
465.366	3.0	CS+	tools/drillbit.jpg	Old	acquisition	DO	H	H	1.214
473.43199999999996	3.0	CS-	animals/emu.jpg	New	foil	DN	CR	CR	1.281
