onset	duration	trial_type
4.033	15.332999999999998	animal
26.433000000000003	15.332999999999998	indoor
48.833	15.317000000000007	tool
71.21600000000001	15.334000000000005	outdoor
93.616	15.332999999999998	scrambled
111.949	6.0	rest
122.016	15.332999999999984	outdoor
144.416	15.300000000000011	animal
166.783	15.316000000000004	scrambled
189.166	15.332999999999998	tool
211.56599999999997	15.332999999999998	indoor
229.899	6.0	rest
239.96599999999998	15.299999999999983	scrambled
262.332	15.300000000000011	tool
284.699	15.332999999999972	indoor
307.099	15.283000000000017	animal
329.449	15.332999999999972	outdoor
347.782	6.0	rest
357.849	15.317000000000007	tool
380.23199999999997	15.299999999999955	scrambled
402.599	15.333000000000027	outdoor
424.999	15.332999999999972	indoor
447.399	15.315999999999974	animal
465.715	6.0	rest
