onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.033	3.0	CS-	tools/snowbrush.jpg	New	foil	MN	CR	CR	1.8130000000000002
11.15	3.0	CS-	tools/stapler.jpg	New	foil	MN	CR	CR	1.25
18.266	3.0	CS-	tools/plow.jpg	Old	baseline	DN	M	M	1.178
25.383000000000003	3.0	CS-	tools/levelmount.jpg	Old	acquisition	DN	M	M	1.527
32.483000000000004	3.0	CS+	animals/wasp.jpg	New	foil	DN	CR	CR	1.4569999999999999
39.6	3.0	CS+	animals/firebug.jpg	Old	acquisition	MO	H	M	1.6980000000000002
46.716	3.0	CS+	animals/beardeddragon.jpg	New	foil	MN	CR	CR	2.1719999999999997
53.816	3.0	CS+	animals/crab.jpg	New	foil	MN	CR	CR	2.5669999999999997
60.916000000000004	3.0	CS-	tools/faxmachine.jpg	Old	baseline	DN	M	M	1.138
68.016	3.0	CS+	animals/rooster.jpg	New	foil	DN	CR	CR	1.6159999999999999
75.116	3.0	CS-	tools/camera.jpg	Old	extinction	DN	M	M	2.128
82.23299999999999	3.0	CS-	tools/telephone.jpg	New	foil	MN	CR	CR	2.352
89.35	3.0	CS+	animals/caterpillarhawkmoth.jpg	Old	extinction	MO	H	M	1.7480000000000002
96.46600000000001	3.0	CS+	animals/hyena.jpg	Old	extinction	DO	H	H	1.7209999999999999
103.566	3.0	CS+	animals/caterpillarpeacockmoth.jpg	Old	baseline	DO	H	H	1.571
110.68299999999999	3.0	CS+	animals/mahimahi.jpg	Old	acquisition	MO	H	M	1.209
117.8	3.0	CS-	tools/blackboard.jpg	Old	acquisition	MN	M	M	1.58
124.916	3.0	CS+	animals/mole.jpg	Old	baseline	DO	H	H	2.124
132.016	3.0	CS-	tools/razorblade.jpg	New	foil	DN	CR	CR	1.3259999999999998
139.13299999999998	3.0	CS-	tools/solderingtorch.jpg	Old	extinction	MO	H	M	1.8259999999999998
146.25	3.0	CS-	tools/laptop.jpg	New	foil	MN	CR	CR	2.158
153.366	3.0	CS+	animals/dove.jpg	New	foil	MN	CR	CR	2.372
160.466	3.0	CS-	tools/microwave.jpg	Old	extinction	MN	M	M	1.774
167.583	3.0	CS+	animals/slug.jpg	New	foil	DN	CR	CR	1.429
