onset	duration	trial_type
4.033	15.384	animal
26.517	15.349999999999998	indoor
48.95	15.450000000000005	tool
71.483	15.400999999999994	outdoor
93.96700000000001	15.367000000000004	scrambled
112.334	6.0	rest
122.417	15.36699999999999	outdoor
144.86700000000002	15.367000000000019	animal
167.317	15.36699999999999	scrambled
189.767	15.36699999999999	tool
212.217	15.36699999999999	indoor
230.584	6.0	rest
240.667	15.36699999999999	scrambled
263.117	15.366999999999962	tool
285.567	15.367000000000019	indoor
308.017	15.367000000000019	animal
330.45	15.400000000000036	outdoor
348.85	6.0	rest
358.934	15.415999999999995	tool
381.434	15.365999999999984	scrambled
403.884	15.365999999999984	outdoor
426.334	15.466000000000006	indoor
448.884	15.365999999999984	animal
467.25	6.0	rest
