stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
tools/chisel.jpg	1	2	CS-	baseline	MN	1
tools/camera.jpg	2	2	CS-	extinction	DN	6
tools/reflexhammer.jpg	3	5	CS-	baseline	DO	2
tools/hammer.jpg	3	7	CS-	extinction	MN	20
animals/chipmunk.jpg	3	4	CS+	acquisition	MO	7
animals/racoon.jpg	2	6	CS+	extinction	MO	6
tools/lawnmower.jpg	3	5	CS-	acquisition	MO	11
animals/flea.jpg	2	2	CS+	baseline	DO	4
tools/campingstove.jpg	2	3	CS-	extinction	MO	8
animals/hummingbird.jpg	3	5	CS+	baseline	MO	14
tools/shoehorn.jpg	2	3	CS-	baseline	DO	20
tools/woodchipper.jpg	3	1	CS-	acquisition	MN	24
animals/caterpillarhawkmoth.jpg	2	4	CS+	extinction	MO	23
tools/gong.jpg	2	5	CS-	baseline	DO	4
tools/treadmill.jpg	1	6	CS-	extinction	DN	15
tools/duffelbag.jpg	3	5	CS-	extinction	MN	22
animals/rhino.jpg	1	6	CS+	extinction	MO	7
animals/catfish.jpg	3	5	CS+	acquisition	MN	23
animals/rabbit.jpg	1	5	CS+	acquisition	MO	20
animals/dramaderry.jpg	2	5	CS+	acquisition	MO	10
tools/solderingtorch.jpg	1	4	CS-	extinction	MO	9
animals/perch.jpg	1	5	CS+	extinction	MN	13
animals/crow.jpg	2	5	CS+	baseline	DO	2
animals/cat.jpg	2	6	CS+	extinction	MO	12
tools/transmissionwrench.jpg	1	5	CS-	baseline	MN	15
tools/jumpercables.jpg	1	6	CS-	extinction	MO	1
animals/ant.jpg	2	5	CS+	acquisition	MO	24
animals/mink.jpg	2	5	CS+	acquisition	DO	21
animals/prayingmantis.jpg	2	4	CS+	baseline	DO	12
tools/mallet.jpg	3	5	CS-	acquisition	MO	19
animals/angelfish.jpg	3	6	CS+	baseline	MO	1
animals/leopard.jpg	2	5	CS+	baseline	DO	13
tools/fan.jpg	2	6	CS-	acquisition	DO	15
animals/starfish.jpg	1	2	CS+	extinction	MN	19
animals/waterbuffalo.jpg	1	4	CS+	baseline	MN	22
tools/wheelbarrow.jpg	1	6	CS-	baseline	MO	6
tools/plunger.jpg	2	6	CS-	baseline	DO	16
tools/rake.jpg	2	5	CS-	baseline	MO	18
tools/measuringcups.jpg	1	5	CS-	acquisition	MO	3
animals/cranebug.jpg	1	3	CS+	extinction	MO	14
tools/measuringdevice.jpg	2	3	CS-	acquisition	MN	8
tools/weedeater.jpg	3	3	CS-	acquisition	MN	6
animals/cricket.jpg	1	3	CS+	extinction	MO	15
tools/chainsaw.jpg	2	6	CS-	extinction	MO	14
animals/caterpillarpeacockmoth.jpg	2	5	CS+	baseline	DO	3
animals/baldeagle.jpg	2	6	CS+	acquisition	DO	22
tools/benchdogs.jpg	3	2	CS-	acquisition	MN	14
animals/anteater.jpg	3	5	CS+	acquisition	DO	14
animals/porcupine.jpg	2	6	CS+	baseline	DO	6
animals/tiger.jpg	2	5	CS+	baseline	MO	20
animals/cow.jpg	2	5	CS+	baseline	DO	18
animals/quail.jpg	1	3	CS+	baseline	MN	10
animals/pike.jpg	2	5	CS+	baseline	MO	8
animals/baboon.jpg	3	5	CS+	baseline	MO	11
animals/mole.jpg	2	6	CS+	baseline	DO	9
animals/snapper.jpg	1	3	CS+	baseline	MN	15
animals/brown_bear.jpg	2	6	CS+	acquisition	DO	9
animals/assassinbug.jpg	2	5	CS+	acquisition	MO	6
animals/firebug.jpg	2	4	CS+	acquisition	MO	4
animals/camel.jpg	3	5	CS+	acquisition	MN	16
animals/mahimahi.jpg	1	4	CS+	acquisition	MO	13
animals/sheep.jpg	2	6	CS+	acquisition	MO	19
animals/mouse.jpg	2	5	CS+	acquisition	DO	5
animals/palmcockatoo.jpg	2	4	CS+	acquisition	DO	12
animals/marmot.jpg	1	5	CS+	extinction	MN	18
animals/goldfish.jpg	1	4	CS+	extinction	MN	22
animals/skunk.jpg	2	5	CS+	extinction	MO	20
animals/aardvark.jpg	3	2	CS+	extinction	MO	11
animals/reindeer.jpg	1	4	CS+	extinction	DN	5
animals/salmon.jpg	1	5	CS+	extinction	MN	1
animals/horse.jpg	3	5	CS+	extinction	MN	24
animals/llama.jpg	2	5	CS+	extinction	MO	2
tools/cheesegrater.jpg	2	5	CS-	baseline	DO	14
tools/gardenhose.jpg	2	5	CS-	baseline	DO	8
tools/pliers.jpg	1	4	CS-	baseline	MN	12
tools/faxmachine.jpg	1	5	CS-	baseline	DN	13
tools/electricbreaker.jpg	1	3	CS-	baseline	MN	3
tools/drillbit.jpg	2	3	CS-	baseline	DO	21
tools/stove.jpg	2	3	CS-	baseline	MO	11
tools/scissors.jpg	1	6	CS-	baseline	MN	19
tools/wrench.jpg	1	7	CS-	acquisition	MO	12
tools/ruler.jpg	2	6	CS-	acquisition	DO	13
tools/spoon.jpg	1	7	CS-	acquisition	MN	7
tools/eraser.jpg	2	5	CS-	acquisition	MN	4
tools/thermometer.jpg	2	5	CS-	acquisition	MO	10
tools/pruner.jpg	1	5	CS-	acquisition	MN	23
tools/sparkplug.jpg	3	4	CS-	acquisition	MO	18
tools/tubeflaring.jpg	3	3	CS-	acquisition	MN	21
tools/toaster.jpg	2	6	CS-	extinction	MN	16
tools/measuringtape.jpg	3	6	CS-	extinction	DO	4
tools/videogamecontroller.jpg	3	6	CS-	extinction	DO	3
tools/blower.jpg	2	5	CS-	extinction	MO	2
tools/microwave.jpg	1	7	CS-	extinction	MN	11
tools/padlock.jpg	2	6	CS-	extinction	DO	17
tools/workbench.jpg	1	3	CS-	extinction	MN	5
tools/paintbrush.jpg	3	4	CS-	extinction	DN	13
