onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.033	3.0	CS+	animals/flea.jpg	Old	baseline	DO	H	H	1.973
11.133	3.0	CS+	animals/assassinbug.jpg	Old	acquisition	MO	H	M	1.9069999999999998
18.233	3.0	CS-	tools/gong.jpg	Old	baseline	DO	H	H	1.328
25.35	3.0	CS-	tools/benchdogs.jpg	Old	acquisition	MN	M	M	2.5989999999999998
32.45	3.0	CS+	animals/seaslug.jpg	New	foil	DN	CR	CR	1.959
40.567	3.0	CS-	tools/whisk.jpg	New	foil	MO	FA	CR	1.767
47.683	3.0	CS+	animals/zebra.jpg	Old	extinction	DO	H	H	1.163
55.8	3.0	CS+	animals/dragonfly.jpg	Old	baseline	DO	H	H	2.004
63.9	3.0	CS-	tools/engine.jpg	New	foil	DN	CR	CR	1.6880000000000002
71.0	3.0	CS-	tools/campingstove.jpg	Old	extinction	MO	H	M	2.3209999999999997
79.1	3.0	CS+	animals/stickinsect.jpg	New	foil		CR	CR	
86.234	3.0	CS+	animals/catfish.jpg	Old	acquisition	MN	M	M	1.8019999999999998
94.35	3.0	CS-	tools/bolt.jpg	New	foil	MN	CR	CR	1.8430000000000002
101.484	3.0	CS+	animals/aardvark.jpg	Old	extinction	MO	H	M	1.946
108.6	3.0	CS+	animals/octopus.jpg	New	foil	DN	CR	CR	1.426
116.71700000000001	3.0	CS-	tools/carpetblower.jpg	Old	extinction	MO	H	M	2.187
123.834	3.0	CS-	tools/beaker.jpg	Old	acquisition	MO	H	M	2.728
130.95	3.0	CS+	animals/bullfrog.jpg	New	foil	DN	CR	CR	1.419
139.067	3.0	CS-	tools/wateringcan.jpg	New	foil	DN	CR	CR	2.675
147.184	3.0	CS-	tools/beadingtool.jpg	Old	baseline	MO	H	M	2.311
154.3	3.0	CS+	animals/palmcockatoo.jpg	Old	acquisition	DO	H	H	1.8219999999999998
162.4	3.0	CS-	tools/tubeflaring.jpg	Old	acquisition	MN	M	M	2.477
169.517	3.0	CS+	animals/flounder.jpg	New	foil	MO	FA	CR	1.724
177.63400000000001	3.0	CS+	animals/tortoise.jpg	New	foil	MN	CR	CR	1.609
185.75	3.0	CS-	tools/reflexhammer.jpg	Old	baseline	DO	H	H	1.649
192.85	3.0	CS+	animals/skunk.jpg	Old	extinction	MO	H	M	2.22
200.967	3.0	CS+	animals/angelfish.jpg	Old	baseline	MO	H	M	1.547
208.084	3.0	CS-	tools/mellonballer.jpg	New	foil	MN	CR	CR	1.768
215.18400000000003	3.0	CS+	animals/highlandcow.jpg	New	foil	MN	CR	CR	2.178
223.3	3.0	CS+	animals/balloonfish.jpg	New	foil	DN	CR	CR	1.253
230.417	3.0	CS-	tools/treadmill.jpg	Old	extinction	DN	M	M	1.4169999999999998
237.53400000000002	3.0	CS-	tools/sander.jpg	Old	acquisition	MO	H	M	1.921
245.63400000000001	3.0	CS-	tools/extensioncord.jpg	Old	extinction	MN	M	M	1.673
252.734	3.0	CS+	animals/finch.jpg	Old	extinction	MO	H	M	2.012
259.85	3.0	CS-	tools/keys.jpg	New	foil	DN	CR	CR	1.386
266.967	3.0	CS-	tools/cheesegrater.jpg	Old	baseline	DO	H	H	1.5830000000000002
275.084	3.0	CS+	animals/prayingmantis.jpg	Old	baseline	DO	H	H	1.504
282.184	3.0	CS-	tools/microscope.jpg	New	foil	MN	CR	CR	1.568
289.3	3.0	CS-	tools/electricdrill.jpg	New	foil	DN	CR	CR	1.6669999999999998
297.41700000000003	3.0	CS+	animals/ant.jpg	Old	acquisition	MO	H	M	2.167
304.517	3.0	CS+	animals/panda.jpg	New	foil		CR	CR	
