onset	duration	trial_type
4.0169999999999995	15.316	animal
26.4	15.317	indoor
48.766999999999996	15.265999999999998	tool
71.1	15.300000000000011	outdoor
93.46700000000001	15.25	scrambled
111.71700000000001	6.0	rest
121.78299999999999	15.333999999999987	outdoor
144.183	15.25	animal
166.483	15.234000000000007	scrambled
188.767	15.25	tool
211.083	15.317000000000007	indoor
229.4	6.0	rest
239.45	15.233000000000004	scrambled
261.733	15.25	tool
284.05	15.317000000000007	indoor
306.433	15.25	animal
328.75	15.333000000000027	outdoor
347.083	6.0	rest
357.13300000000004	15.234000000000036	tool
379.417	15.233000000000004	scrambled
401.717	15.333000000000027	outdoor
424.11699999999996	15.282999999999962	indoor
446.45	15.300000000000011	animal
464.75	6.0	rest
