onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.034	3.0	CS+	tools/eraser.jpg	Old	acquisition	DO	H	H	1.12
11.117	3.0	CS-	animals/herculesbeetle.jpg	Old	baseline	DO	H	H	0.87
18.2	3.0	CS-	animals/gecko.jpg	New	foil	MN	CR	CR	1.232
25.284000000000002	3.0	CS-	animals/cod.jpg	New	foil	MO	FA	CR	1.032
32.35	3.0	CS+	tools/wheelbarrow.jpg	Old	baseline	MN	M	M	1.618
39.417	3.0	CS+	tools/shoehorn.jpg	Old	baseline	MN	M	M	1.1059999999999999
46.5	3.0	CS+	tools/videogamecontroller.jpg	Old	extinction	DN	M	M	1.7790000000000001
53.583999999999996	3.0	CS-	animals/halibut.jpg	Old	extinction	MO	H	M	1.138
60.684	3.0	CS-	animals/deer.jpg	New	foil	MN	CR	CR	1.435
67.78399999999999	3.0	CS-	animals/vulture.jpg	New	foil	MO	FA	CR	1.724
74.884	3.0	CS-	animals/salmon.jpg	Old	extinction	MO	H	M	2.3369999999999997
81.984	3.0	CS+	tools/watch.jpg	New	foil	DN	CR	CR	1.419
89.084	3.0	CS+	tools/clippers.jpg	New	foil		CR	CR	
96.134	3.0	CS+	tools/compass.jpg	New	foil	DN	CR	CR	1.071
103.21700000000001	3.0	CS+	tools/vacuumcleaner.jpg	New	foil	DN	CR	CR	1.0070000000000001
110.3	3.0	CS+	tools/blower.jpg	Old	extinction	MN	M	M	1.6019999999999999
117.384	3.0	CS+	tools/routerplane.jpg	Old	acquisition	MO	H	M	1.412
124.45	3.0	CS-	animals/seal.jpg	Old	acquisition	MN	M	M	1.571
131.534	3.0	CS-	animals/anteater.jpg	Old	acquisition	MO	H	M	1.351
138.6	3.0	CS-	animals/snapper.jpg	Old	baseline	DO	H	H	1.175
145.684	3.0	CS-	animals/rabbit.jpg	Old	acquisition	MN	M	M	1.308
152.784	3.0	CS-	animals/hummingbird.jpg	Old	baseline	DO	H	H	1.187
159.884	3.0	CS-	animals/cranebug.jpg	Old	extinction	DO	H	H	1.69
166.967	3.0	CS+	tools/hourglass.jpg	New	foil	MN	CR	CR	1.911
174.03400000000002	3.0	CS+	tools/rake.jpg	Old	baseline	DO	H	H	1.1540000000000001
181.13400000000001	3.0	CS-	animals/leopard.jpg	Old	baseline	DO	H	H	1.032
188.2	3.0	CS-	animals/dockbug2.jpg	New	foil	MN	CR	CR	1.4769999999999999
195.28400000000002	3.0	CS-	animals/kangaroo.jpg	New	foil	MO	FA	CR	2.148
202.35	3.0	CS-	animals/ibises.jpg	New	foil	MN	CR	CR	1.952
209.43400000000003	3.0	CS-	animals/racoon.jpg	Old	extinction	MO	H	M	1.44
216.517	3.0	CS-	animals/clam.jpg	New	foil	MN	CR	CR	1.8519999999999999
223.6	3.0	CS-	animals/carp.jpg	Old	acquisition	MO	H	M	2.045
230.667	3.0	CS+	tools/vicegrips.jpg	New	foil	MN	CR	CR	1.689
237.75	3.0	CS+	tools/weedeater.jpg	Old	acquisition	MN	M	M	2.156
244.834	3.0	CS+	tools/tape.jpg	New	foil	DN	CR	CR	1.837
251.93400000000003	3.0	CS+	tools/squeegee.jpg	Old	extinction	DN	M	M	1.29
259.034	3.0	CS+	tools/toaster.jpg	Old	extinction	MO	H	M	2.0540000000000003
266.134	3.0	CS+	tools/stove.jpg	Old	baseline	DN	M	M	1.367
273.2	3.0	CS+	tools/measuringdevice.jpg	Old	acquisition	DN	M	M	1.023
280.284	3.0	CS+	tools/shovel.jpg	New	foil	MO	FA	CR	1.851
287.35	3.0	CS+	tools/pliers.jpg	Old	baseline	MN	M	M	1.858
295.41700000000003	3.0	CS+	tools/wrench.jpg	Old	acquisition	MO	H	M	1.776
303.5	3.0	CS+	tools/crank.jpg	New	foil	DN	CR	CR	1.138
311.584	3.0	CS+	tools/electricsewingmachine.jpg	New	foil	DN	CR	CR	1.426
319.684	3.0	CS-	animals/cat.jpg	Old	extinction	MO	H	M	2.262
327.75	3.0	CS-	animals/baboon.jpg	Old	baseline	DO	H	H	1.1320000000000001
335.834	3.0	CS+	tools/magnifyingglass.jpg	New	foil	MN	CR	CR	1.0759999999999998
343.917	3.0	CS-	animals/lizard.jpg	New	foil	MO	FA	CR	1.7380000000000002
351.98400000000004	3.0	CS-	animals/lion.jpg	New	foil	MO	FA	CR	2.237
360.06699999999995	3.0	CS+	tools/spoon.jpg	Old	acquisition	MN	M	M	1.9169999999999998
368.134	3.0	CS-	animals/partridge.jpg	Old	acquisition	MO	H	M	2.385
376.217	3.0	CS-	animals/waterbuffalo.jpg	Old	baseline	MN	M	M	1.865
384.284	3.0	CS+	tools/paintroller.jpg	Old	baseline	DN	M	M	2.153
392.36699999999996	3.0	CS+	tools/stethoscope.jpg	New	foil	DN	CR	CR	1.163
400.434	3.0	CS-	animals/macaw.jpg	New	foil	DO	FA	FA	1.454
408.517	3.0	CS+	tools/duffelbag.jpg	Old	extinction	MN	M	M	2.097
416.56699999999995	3.0	CS+	tools/hammer.jpg	Old	extinction	MO	H	M	2.089
424.65	3.0	CS-	animals/clownfish.jpg	New	foil	MN	CR	CR	2.135
432.73400000000004	3.0	CS-	animals/turkey.jpg	Old	acquisition	MN	M	M	1.671
440.81699999999995	3.0	CS-	animals/perch.jpg	Old	extinction	MO	H	M	1.7209999999999999
448.9	3.0	CS+	tools/weldinghelmet.jpg	Old	baseline	DO	H	H	1.048
456.967	3.0	CS-	animals/brown_bear.jpg	Old	acquisition	DO	H	H	1.0490000000000002
