onset	duration	trial_type	stimulus	response
8.033999999999999	4.5	CS+	stims2/tools/generator.jpg	1
18.584	4.5	CS-	stims2/animals/rosechafer.jpg	2
28.134	4.0	CS+	stims2/tools/glove.jpg	1
38.184	5.0	CS+	stims2/tools/drill.jpg	1
49.233999999999995	4.0	CS-	stims2/animals/springhare.jpg	2
59.284	4.0	CS-	stims2/animals/dog.jpg	2
70.317	4.5	CS+	stims2/tools/hoe.jpg	1
81.867	4.5	CS-	stims2/animals/sparrow.jpg	2
93.417	4.5	CS-	stims2/animals/hippo.jpg	2
103.96700000000001	4.0	CS+	stims2/tools/loom.jpg	2
113.01700000000001	4.0	CS+	stims2/tools/circularsaw.jpg	2
122.06700000000001	5.0	CS-	stims2/animals/koi.jpg	2
133.11700000000002	5.0	CS+	stims2/tools/handdrill.jpg	2
143.167	4.0	CS-	stims2/animals/peacock.jpg	2
152.217	4.5	CS+	stims2/tools/ducttape.jpg	2
163.767	5.0	CS-	stims2/animals/dolphin.jpg	2
174.817	4.5	CS-	stims2/animals/chicken.jpg	2
186.36700000000002	4.0	CS+	stims2/tools/computermouse.jpg	2
196.417	5.0	CS-	stims2/animals/donkey.jpg	2
208.467	5.0	CS+	stims2/tools/trowel.jpg	2
220.517	4.0	CS-	stims2/animals/bluejay.jpg	2
229.567	4.5	CS+	stims2/tools/saw.jpg	2
239.11700000000002	5.0	CS+	stims2/tools/coathanger.jpg	2
251.167	5.0	CS-	stims2/animals/moth.jpg	2
