onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.033	3.0	CS+	tools/sander.jpg	Old	extinction	MO	H	M	1.893
11.116	3.0	CS+	tools/bolt.jpg	New	foil	DN	CR	CR	1.065
18.2	3.0	CS+	tools/drillbit.jpg	Old	acquisition	MO	H	M	2.12
25.3	3.0	CS+	tools/pruner.jpg	Old	extinction	MN	M	M	1.943
32.4	3.0	CS-	animals/ladybug.jpg	New	foil	MN	CR	CR	2.2
39.5	3.0	CS+	tools/treadmill.jpg	Old	baseline	DO	H	H	1.6740000000000002
46.6	3.0	CS-	animals/angelfish.jpg	Old	acquisition	MO	H	M	1.953
53.7	3.0	CS-	animals/balloonfish.jpg	New	foil	MO	FA	CR	2.002
61.8	3.0	CS-	animals/finch.jpg	Old	baseline	MO	H	M	2.479
68.866	3.0	CS-	animals/dragonfly.jpg	Old	acquisition	DO	H	H	2.298
75.95	3.0	CS+	tools/plunger.jpg	Old	acquisition	DO	H	H	1.176
84.05	3.0	CS+	tools/grapplinghook.jpg	New	foil	DN	CR	CR	1.212
91.116	3.0	CS-	animals/bullfrog.jpg	New	foil	DO	FA	FA	2.483
99.2	3.0	CS+	tools/caulkinggun.jpg	New	foil	DN	CR	CR	2.1719999999999997
107.3	3.0	CS+	tools/whisk.jpg	New	foil	DN	CR	CR	1.4340000000000002
114.4	3.0	CS+	tools/campingstove.jpg	Old	baseline	DN	M	M	1.7369999999999999
121.5	3.0	CS-	animals/duck.jpg	Old	extinction	MN	M	M	2.26
128.6	3.0	CS-	animals/skunk.jpg	Old	baseline	DO	H	H	1.425
136.7	3.0	CS-	animals/catfish.jpg	Old	extinction	MN	M	M	2.352
143.8	3.0	CS-	animals/monkey.jpg	New	foil	DO	FA	FA	2.313
151.866	3.0	CS-	animals/woodlouse.jpg	New	foil	DN	CR	CR	2.344
158.95	3.0	CS+	tools/beaker.jpg	Old	extinction	DO	H	H	1.8430000000000002
167.05	3.0	CS-	animals/rhino.jpg	Old	baseline	MO	H	M	2.296
174.11599999999999	3.0	CS+	tools/level.jpg	New	foil	DN	CR	CR	2.289
181.2	3.0	CS+	tools/mallet.jpg	Old	extinction	MO	H	M	2.397
189.266	3.0	CS+	tools/extensioncord.jpg	Old	baseline	MN	M	M	2.8710000000000004
196.35	3.0	CS-	animals/flea.jpg	Old	acquisition	DO	H	H	1.473
204.45	3.0	CS+	tools/engine.jpg	New	foil	MN	CR	CR	2.628
211.516	3.0	CS-	animals/panda.jpg	New	foil	MO	FA	CR	1.903
218.6	3.0	CS+	tools/padlock.jpg	Old	baseline	MO	H	M	1.686
226.7	3.0	CS+	tools/reflexhammer.jpg	Old	acquisition	DO	H	H	1.806
234.8	3.0	CS-	animals/octopus.jpg	New	foil	DN	CR	CR	1.929
242.86599999999999	3.0	CS-	animals/zebra.jpg	Old	baseline	DO	H	H	1.4809999999999999
249.95	3.0	CS-	animals/highlandcow.jpg	New	foil	MO	FA	CR	1.749
258.01599999999996	3.0	CS+	tools/keys.jpg	New	foil	DN	CR	CR	1.6059999999999999
266.1	3.0	CS+	tools/beadingtool.jpg	Old	acquisition	DO	H	H	2.225
274.2	3.0	CS-	animals/palmcockatoo.jpg	Old	extinction	MN	M	M	2.336
282.3	3.0	CS-	animals/assassinbug.jpg	Old	extinction	MN	M	M	2.245
290.366	3.0	CS+	tools/magnet.jpg	New	foil	MN	CR	CR	2.589
298.433	3.0	CS-	animals/prayingmantis.jpg	Old	acquisition	DO	H	H	1.24
306.51599999999996	3.0	CS-	animals/hermitcrab.jpg	New	foil	MN	CR	CR	1.8230000000000002
314.6	3.0	CS-	animals/tiger.jpg	Old	acquisition	DO	H	H	1.028
322.666	3.0	CS-	animals/pike.jpg	Old	acquisition	DO	H	H	2.25
330.733	3.0	CS-	animals/aardvark.jpg	Old	baseline	MO	H	M	2.347
338.8	3.0	CS-	animals/seaslug.jpg	New	foil	DN	CR	CR	1.8419999999999999
346.88300000000004	3.0	CS-	animals/baldeagle.jpg	Old	extinction	DO	H	H	1.084
354.95	3.0	CS-	animals/elephantafrican.jpg	Old	baseline	DO	H	H	1.517
