onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.0169999999999995	4.5	CS+	tools/lawnmower.jpg	1	0.9540000000000001	DO
15.433	4.5	CS-	animals/dramaderry.jpg	1	0.667	MN
25.866999999999997	4.5	CS+	tools/eraser.jpg	1	0.747	DN
35.3	5.0	CS+	tools/mallet.jpg	2	0.212	MO
46.233000000000004	4.5	CS-	animals/assassinbug.jpg	2	1.038	MN
57.65	4.0	CS-	animals/rabbit.jpg	2	0.335	DO
67.583	4.0	CS+	tools/ruler.jpg	2	0.32899999999999996	MN
77.517	4.0	CS-	animals/firebug.jpg	2	1.128	MO
86.46700000000001	5.0	CS+	tools/sander.jpg	1	0.9	MO
97.4	4.5	CS-	animals/mouse.jpg	2	1.207	DO
106.85	4.5	CS-	animals/partridge.jpg	2	0.29	MN
118.26700000000001	4.5	CS+	tools/viceclamp.jpg	1	1.8659999999999999	DN
127.71700000000001	5.0	CS-	animals/mink.jpg	2	0.37799999999999995	DO
137.667	4.0	CS+	tools/wrench.jpg	2	0.29	DO
148.583	4.0	CS-	animals/sheep.jpg	2	0.863	MN
159.5	5.0	CS+	tools/sparkplug.jpg	2	1.411	DN
170.4	5.0	CS+	tools/measuringdevice.jpg	2	0.46	MN
180.35	4.5	CS-	animals/snail.jpg	2	0.541	MN
190.783	4.0	CS+	tools/routerplane.jpg	2	0.34	MN
200.7	5.0	CS-	animals/shark.jpg	2	1.032	DO
212.61700000000002	4.5	CS+	tools/spoon.jpg	2	1.014	MN
224.033	5.0	CS-	animals/camel.jpg	2	1.287	MN
233.983	4.5	CS-	animals/ant.jpg	2	0.9279999999999999	DO
245.4	4.0	CS+	tools/broom.jpg	2	0.828	DO
255.333	4.5	CS+	tools/weedeater.jpg	2	0.894	MN
266.75	5.0	CS-	animals/turkey.jpg	2	0.685	MO
276.7	4.5	CS+	tools/vegetablepeeler.jpg	2	0.731	DN
287.133	4.0	CS+	tools/benchdogs.jpg	2	1.026	DN
298.05	4.0	CS-	animals/herring.jpg	2	1.124	MO
308.967	4.0	CS-	animals/chipmunk.jpg	2	0.958	MN
317.91700000000003	4.5	CS+	tools/levelmount.jpg	2	1.8219999999999998	DO
329.333	4.0	CS-	animals/mahimahi.jpg	2	1.258	MO
339.267	4.0	CS+	tools/blackboard.jpg	2	1.459	DN
350.18300000000005	4.5	CS-	animals/baldeagle.jpg	2	1.614	DO
359.63300000000004	4.0	CS+	tools/pruner.jpg	2	1.157	MN
369.56699999999995	5.0	CS-	animals/anteater.jpg	2	1.775	MO
379.517	5.0	CS-	animals/seal.jpg	2	0.995	DO
391.43300000000005	5.0	CS+	tools/tubeflaring.jpg	2	1.3319999999999999	MN
402.36699999999996	5.0	CS+	tools/fan.jpg	2	1.585	MO
413.3	5.0	CS-	animals/brown_bear.jpg	2	1.0270000000000001	DO
423.25	4.5	CS-	animals/palmcockatoo.jpg	2	1.212	MN
433.68300000000005	4.5	CS+	tools/beaker.jpg	2	1.6780000000000002	DO
444.11699999999996	4.0	CS-	animals/duck.jpg	2	1.194	MN
455.033	5.0	CS+	tools/woodchipper.jpg	2	1.254	DO
464.983	4.0	CS-	animals/catfish.jpg	2	2.525	MN
473.93300000000005	5.0	CS+	tools/measuringcups.jpg	2	1.055	MN
483.88300000000004	5.0	CS-	animals/carp.jpg	2	1.052	MN
495.8	4.0	CS+	tools/thermometer.jpg	2	1.4369999999999998	DN
