onset	duration	trial_type
4.033	15.349999999999998	animal
26.45	15.333000000000002	indoor
48.85	15.315999999999995	tool
71.233	15.332999999999998	outdoor
93.633	15.25	scrambled
111.883	6.0	rest
121.95	15.315999999999988	outdoor
144.333	15.317000000000007	animal
166.7	15.300000000000011	scrambled
189.05	15.265999999999993	tool
211.38299999999998	15.31699999999998	indoor
229.7	6.0	rest
239.766	15.266999999999996	scrambled
262.1	15.282999999999962	tool
284.45	15.333000000000027	indoor
306.83299999999997	15.332999999999972	animal
329.233	15.332999999999972	outdoor
347.566	6.0	rest
357.63300000000004	15.317000000000007	tool
380.0	15.283000000000017	scrambled
402.35	15.332999999999972	outdoor
424.75	15.333000000000027	indoor
447.15	15.283000000000017	animal
465.43300000000005	6.0	rest
