onset	duration	trial_type
4.0169999999999995	15.283	animal
26.366999999999997	15.282999999999998	indoor
48.7	15.25	tool
71.017	15.332999999999998	outdoor
93.4	15.233999999999995	scrambled
111.634	6.0	rest
121.7	15.333999999999987	outdoor
144.1	15.25	animal
166.4	15.23399999999998	scrambled
188.683	15.251000000000005	tool
211.0	15.266999999999996	indoor
229.267	6.0	rest
239.317	15.233000000000004	scrambled
261.6	15.266999999999996	tool
283.933	15.300000000000011	indoor
306.283	15.23399999999998	animal
328.56699999999995	15.332999999999972	outdoor
346.9	6.0	rest
356.95	15.25	tool
379.25	15.266999999999996	scrambled
401.583	15.31699999999995	outdoor
423.967	15.300000000000011	indoor
446.333	15.25	animal
464.583	6.0	rest
