stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
tools/drillbit.jpg	3	2	CS-	acquisition	MN	23
tools/transmissionwrench.jpg	3	5	CS-	acquisition	MO	20
tools/shoehorn.jpg	3	4	CS-	acquisition	MN	22
tools/rollingpin.jpg	2	5	CS-	acquisition	MN	3
tools/cheesegrater.jpg	2	3	CS-	acquisition	MN	14
tools/sparkplug.jpg	2	3	CS-	extinction	MO	8
tools/mallet.jpg	3	7	CS-	extinction	MN	19
tools/woodchipper.jpg	3	1	CS-	extinction	MN	5
tools/wrench.jpg	2	7	CS-	extinction	DO	11
tools/broom.jpg	1	4	CS-	extinction	MO	1
tools/vegetablepeeler.jpg	3	4	CS-	extinction	MO	6
tools/eraser.jpg	2	4	CS-	extinction	DO	20
tools/measuringcups.jpg	2	6	CS-	extinction	DN	14
tools/solderingtorch.jpg	3	4	CS-	baseline	DO	17
tools/treadmill.jpg	3	3	CS-	baseline	MN	12
tools/paintbrush.jpg	2	6	CS-	baseline	DO	18
tools/campingstove.jpg	2	3	CS-	baseline	MN	11
tools/chainsaw.jpg	2	5	CS-	baseline	DO	23
tools/edger.jpg	2	5	CS-	baseline	MN	20
tools/extensioncord.jpg	3	4	CS-	baseline	MO	9
tools/toaster.jpg	3	6	CS-	baseline	DN	21
animals/ostrich.jpg	2	2	CS+	acquisition	DO	10
animals/caterpillarpeacockmoth.jpg	2	2	CS+	acquisition	DO	23
animals/pigeon.jpg	2	7	CS+	acquisition	DO	8
animals/quail.jpg	2	5	CS+	acquisition	DO	16
animals/angelfish.jpg	3	2	CS+	acquisition	DO	13
animals/herculesbeetle.jpg	2	3	CS+	acquisition	DO	20
animals/pike.jpg	2	4	CS+	acquisition	MO	3
animals/prayingmantis.jpg	2	4	CS+	acquisition	DO	2
animals/partridge.jpg	2	3	CS+	extinction	DN	15
animals/shark.jpg	3	4	CS+	extinction	DO	23
animals/carp.jpg	2	4	CS+	extinction	MO	13
animals/ant.jpg	2	6	CS+	extinction	DO	4
animals/baldeagle.jpg	3	6	CS+	extinction	DO	14
animals/duck.jpg	2	6	CS+	extinction	MO	2
animals/turkey.jpg	3	6	CS+	extinction	MO	12
animals/seal.jpg	2	5	CS+	extinction	MO	22
animals/llama.jpg	2	5	CS+	baseline	DO	7
animals/racoon.jpg	2	4	CS+	baseline	MN	18
animals/perch.jpg	2	3	CS+	baseline	MO	15
animals/cat.jpg	3	7	CS+	baseline	MO	14
animals/canary.jpg	2	5	CS+	baseline	DO	6
animals/shrimp.jpg	2	3	CS+	baseline	DO	11
animals/reindeer.jpg	2	2	CS+	baseline	DN	20
animals/zebra.jpg	2	6	CS+	baseline	DO	10
tools/ropeandpulley.jpg	3	2	CS-	acquisition	MO	1
tools/plunger.jpg	3	5	CS-	acquisition	MN	4
tools/chisel.jpg	2	5	CS-	acquisition	MN	16
tools/wheelbarrow.jpg	2	5	CS-	acquisition	DO	21
tools/electricbreaker.jpg	2	4	CS-	acquisition	MO	6
tools/ladder.jpg	2	6	CS-	acquisition	MO	18
tools/scissors.jpg	2	6	CS-	acquisition	MN	19
tools/stove.jpg	3	2	CS-	acquisition	MN	7
tools/beaker.jpg	3	5	CS-	extinction	DN	2
tools/thermometer.jpg	2	5	CS-	extinction	DN	15
tools/fan.jpg	2	4	CS-	extinction	MO	9
tools/benchdogs.jpg	3	4	CS-	extinction	MN	12
tools/tubeflaring.jpg	2	3	CS-	extinction	MN	7
tools/viceclamp.jpg	2	3	CS-	extinction	MO	10
tools/routerplane.jpg	3	3	CS-	extinction	DN	21
tools/spoon.jpg	3	2	CS-	extinction	MN	23
tools/monkeywrench.jpg	2	7	CS-	baseline	MO	13
tools/jumpercables.jpg	2	4	CS-	baseline	MO	22
tools/camera.jpg	3	4	CS-	baseline	MN	15
tools/blower.jpg	3	4	CS-	baseline	MN	14
tools/duffelbag.jpg	1	2	CS-	baseline	DO	3
tools/microwave.jpg	3	4	CS-	baseline	MO	1
tools/airpump.jpg	2	5	CS-	baseline	MO	19
tools/carpetblower.jpg	1	2	CS-	baseline	DO	7
