C:\Users\Emily\Box\Eshani\raw_typicality_source_mem\Typicality_Source_Mem-109-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Intro.DEVICE,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,SMP,SourceMemInstructions.DEVICE,SourceMemInstructions2.DEVICE,SourceMemPractice.DEVICE,SourceMemPractice.Duration,SourceMemPractice.FinishTime,SourceMemPractice.OffsetTime,SourceMemPractice.OnsetTime,SourceMemPractice.StartTime,SourceMemPracticeFB.DEVICE,SourceMemPracticeFB.Duration,SourceMemPracticeFB.FinishTime,SourceMemPracticeFB.OffsetTime,SourceMemPracticeFB.OnsetTime,SourceMemPracticeFB.StartTime,StudioVersion,Typicality1.DEVICE,Typicality2.DEVICE,Typicality3.DEVICE,TypicalityPractice.DEVICE,TypicalityPractice.Duration,TypicalityPractice.FinishTime,TypicalityPractice.OffsetTime,TypicalityPractice.OnsetTime,TypicalityPractice.StartTime,TypicalityPracticeFB.DEVICE,TypicalityPracticeFB.Duration,TypicalityPracticeFB.FinishTime,TypicalityPracticeFB.OffsetTime,TypicalityPracticeFB.OnsetTime,TypicalityPracticeFB.StartTime,Block,AB,AE,AFC,Block1,Block1.Cycle,Block1.Sample,Block2,Block2.Cycle,Block2.Sample,Block3,Block3.Cycle,Block3.Sample,ITI.Duration,ITI.FinishTime,ITI.OffsetTime,ITI.OnsetTime,ITI.StartTime,ITIdur,Phase,Procedure,Running,SourceMem.DEVICE,SourceMem.Duration,SourceMem.FinishTime,SourceMem.OffsetTime,SourceMem.OnsetTime,SourceMem.RESP,SourceMem.RT,SourceMem.StartTime,stims,TB,TE,TFC,Typicality.DEVICE,Typicality.Duration,Typicality.FinishTime,Typicality.OffsetTime,Typicality.OnsetTime,Typicality.RESP,Typicality.RT,Typicality.StartTime
Typicality_Source_Mem,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742192</Frequency><Timestamp dt:dt=""r8"">154471141252</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-79-1,59.947,1.0.0.84,1,Keyboard,-147143443,Full,3.0.3.60,3.0.3.60,4/5/2018,4/5/2018 13:53,8:53:15,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,1104745,1104743,1095637,1095601,Keyboard,-1,1107989,1107988,1104772,1104747,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,1110420,1110418,1108015,1107991,Keyboard,-1,1114106,1114104,1110446,1110421,1,,,,4,1,1,,,,,,,695,1125733,1125732,1125037,1125019,695,Baseline,Proc,Block1,Keyboard,-1,1118835,1118834,1114139,1,4695,1114114,stims2/tools/chisel.jpg,15,,,Keyboard,-1,1125019,1125017,1118868,2,6149,1118842
Typicality_Source_Mem,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742192</Frequency><Timestamp dt:dt=""r8"">154471141252</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-79-1,59.947,1.0.0.84,1,Keyboard,-147143443,Full,3.0.3.60,3.0.3.60,4/5/2018,4/5/2018 13:53,8:53:15,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,1104745,1104743,1095637,1095601,Keyboard,-1,1107989,1107988,1104772,1104747,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,1110420,1110418,1108015,1107991,Keyboard,-1,1114106,1114104,1110446,1110421,2,18,,,1,1,2,,,,,,,592,1135089,1135088,1134496,1134471,592,Baseline,Proc,Block1,Keyboard,-1,1130038,1130037,1125773,1,4263,1125749,stims2/animals/baboon.jpg,,,,Keyboard,-1,1134470,1134468,1130070,5,4398,1130045
Typicality_Source_Mem,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742192</Frequency><Timestamp dt:dt=""r8"">154471141252</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-79-1,59.947,1.0.0.84,1,Keyboard,-147143443,Full,3.0.3.60,3.0.3.60,4/5/2018,4/5/2018 13:53,8:53:15,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,1104745,1104743,1095637,1095601,Keyboard,-1,1107989,1107988,1104772,1104747,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,1110420,1110418,1108015,1107991,Keyboard,-1,1114106,1114104,1110446,1110421,3,,,,6,1,3,,,,,,,585,1142494,1142493,1141908,1141882,585,Extinction,Proc,Block1,Keyboard,-1,1139523,1139521,1135128,2,4392,1135102,stims2/tools/treadmill.jpg,,7,,Keyboard,-1,1141880,1141879,1139555,7,2324,1139531
Typicality_Source_Mem,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742192</Frequency><Timestamp dt:dt=""r8"">154471141252</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-79-1,59.947,1.0.0.84,1,Keyboard,-147143443,Full,3.0.3.60,3.0.3.60,4/5/2018,4/5/2018 13:53,8:53:15,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,1104745,1104743,1095637,1095601,Keyboard,-1,1107989,1107988,1104772,1104747,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,1110420,1110418,1108015,1107991,Keyboard,-1,1114106,1114104,1110446,1110421,4,,,,5,1,4,,,,,,,698,1150798,1150797,1150099,1150073,698,FearConditioning,Proc,Block1,Keyboard,-1,1145572,1145571,1142535,2,3035,1142509,stims2/tools/benchdogs.jpg,,,1,Keyboard,-1,1150071,1150069,1145603,2,4466,1145579
Typicality_Source_Mem,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742192</Frequency><Timestamp dt:dt=""r8"">154471141252</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-79-1,59.947,1.0.0.84,1,Keyboard,-147143443,Full,3.0.3.60,3.0.3.60,4/5/2018,4/5/2018 13:53,8:53:15,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,1104745,1104743,1095637,1095601,Keyboard,-1,1107989,1107988,1104772,1104747,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,1110420,1110418,1108015,1107991,Keyboard,-1,1114106,1114104,1110446,1110421,5,,14,,3,1,5,,,,,,,688,1160346,1160345,1159657,1159632,688,Extinction,Proc,Block1,Keyboard,-1,1156031,1156029,1150837,1,5192,1150811,stims2/animals/marmot.jpg,,,,Keyboard,-1,1159631,1159629,1156062,5,3567,1156038
Typicality_Source_Mem,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742192</Frequency><Timestamp dt:dt=""r8"">154471141252</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-79-1,59.947,1.0.0.84,1,Keyboard,-147143443,Full,3.0.3.60,3.0.3.60,4/5/2018,4/5/2018 13:53,8:53:15,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,1104745,1104743,1095637,1095601,Keyboard,-1,1107989,1107988,1104772,1104747,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,1110420,1110418,1108015,1107991,Keyboard,-1,1114106,1114104,1110446,1110421,6,,,,6,1,6,,,,,,,710,1168494,1168493,1167783,1167757,710,Extinction,Proc,Block1,Keyboard,-1,1162740,1162739,1160377,3,2362,1160359,stims2/tools/videogamecontroller.jpg,,3,,Keyboard,-1,1167756,1167755,1162772,4,4983,1162748
Typicality_Source_Mem,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742192</Frequency><Timestamp dt:dt=""r8"">154471141252</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-79-1,59.947,1.0.0.84,1,Keyboard,-147143443,Full,3.0.3.60,3.0.3.60,4/5/2018,4/5/2018 13:53,8:53:15,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,1104745,1104743,1095637,1095601,Keyboard,-1,1107989,1107988,1104772,1104747,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,1110420,1110418,1108015,1107991,Keyboard,-1,1114106,1114104,1110446,1110421,7,,,18,2,1,7,,,,,,,701,1178594,1178593,1177892,1177867,701,FearConditioning,Proc,Block1,Keyboard,-1,1175628,1175627,1168533,2,7093,1168507,stims2/animals/seal.jpg,,,,Keyboard,-1,1177865,1177864,1175659,6,2205,1175634
Typicality_Source_Mem,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742192</Frequency><Timestamp dt:dt=""r8"">154471141252</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-79-1,59.947,1.0.0.84,1,Keyboard,-147143443,Full,3.0.3.60,3.0.3.60,4/5/2018,4/5/2018 13:53,8:53:15,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,1104745,1104743,1095637,1095601,Keyboard,-1,1107989,1107988,1104772,1104747,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,1110420,1110418,1108015,1107991,Keyboard,-1,1114106,1114104,1110446,1110421,8,,,,5,1,8,,,,,,,657,1183697,1183696,1183039,1183014,657,FearConditioning,Proc,Block1,Keyboard,-1,1179882,1179881,1178629,1,1251,1178606,stims2/tools/mallet.jpg,,,13,Keyboard,-1,1183013,1183012,1179912,2,3099,1179888
Typicality_Source_Mem,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742192</Frequency><Timestamp dt:dt=""r8"">154471141252</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-79-1,59.947,1.0.0.84,1,Keyboard,-147143443,Full,3.0.3.60,3.0.3.60,4/5/2018,4/5/2018 13:53,8:53:15,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,1104745,1104743,1095637,1095601,Keyboard,-1,1107989,1107988,1104772,1104747,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,1110420,1110418,1108015,1107991,Keyboard,-1,1114106,1114104,1110446,1110421,9,,12,,3,1,9,,,,,,,687,1188793,1188792,1188105,1188079,687,Extinction,Proc,Block1,Keyboard,-1,1185382,1185380,1183736,1,1644,1183710,stims2/animals/canary.jpg,,,,Keyboard,-1,1188078,1188075,1185413,6,2661,1185389
Typicality_Source_Mem,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742192</Frequency><Timestamp dt:dt=""r8"">154471141252</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-04-05T13:53:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-79-1,59.947,1.0.0.84,1,Keyboard,-147143443,Full,3.0.3.60,3.0.3.60,4/5/2018,4/5/2018 13:53,8:53:15,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,1104745,1104743,1095637,1095601,Keyboard,-1,1107989,1107988,1104772,1104747,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,1110420,1110418,1108015,1107991,Keyboard,-1,1114106,1114104,1110446,1110421,10,,,,4,1,10,,,,,,,709,1197782,1197781,1197072,1197047,709,Baseline,Proc,Block1,Keyboard,-1,1195048,1195047,1188829,1,6218,1188806,stims2/tools/scissors.jpg,20,,,Keyboard,-1,1197046,1197044,1195071,7,1973,1195054
