C:\Users\Emily\Box\Eshani\raw_typicality_source_mem\Typicality_Source_Mem-15-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Intro.DEVICE,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,SMP,SourceMemInstructions.DEVICE,SourceMemInstructions2.DEVICE,SourceMemPractice.DEVICE,SourceMemPractice.Duration,SourceMemPractice.FinishTime,SourceMemPractice.OffsetTime,SourceMemPractice.OnsetTime,SourceMemPractice.StartTime,SourceMemPracticeFB.DEVICE,SourceMemPracticeFB.Duration,SourceMemPracticeFB.FinishTime,SourceMemPracticeFB.OffsetTime,SourceMemPracticeFB.OnsetTime,SourceMemPracticeFB.StartTime,StudioVersion,Typicality1.DEVICE,Typicality2.DEVICE,Typicality3.DEVICE,TypicalityPractice.DEVICE,TypicalityPractice.Duration,TypicalityPractice.FinishTime,TypicalityPractice.OffsetTime,TypicalityPractice.OnsetTime,TypicalityPractice.StartTime,TypicalityPracticeFB.DEVICE,TypicalityPracticeFB.Duration,TypicalityPracticeFB.FinishTime,TypicalityPracticeFB.OffsetTime,TypicalityPracticeFB.OnsetTime,TypicalityPracticeFB.StartTime,Block,AB,AE,AFC,Block1,Block1.Cycle,Block1.Sample,Block2,Block2.Cycle,Block2.Sample,Block3,Block3.Cycle,Block3.Sample,ITI.Duration,ITI.FinishTime,ITI.OffsetTime,ITI.OnsetTime,ITI.StartTime,ITIdur,Phase,Procedure,Running,SourceMem.DEVICE,SourceMem.Duration,SourceMem.FinishTime,SourceMem.OffsetTime,SourceMem.OnsetTime,SourceMem.RESP,SourceMem.RT,SourceMem.StartTime,stims,TB,TE,TFC,Typicality.DEVICE,Typicality.Duration,Typicality.FinishTime,Typicality.OffsetTime,Typicality.OnsetTime,Typicality.RESP,Typicality.RT,Typicality.StartTime
Typicality_Source_Mem,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742186</Frequency><Timestamp dt:dt=""r8"">557309193870</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-15-1,59.995,1.0.0.83,1,Keyboard,-1036359628,Full,3.0.3.31,3.0.3.31,2/9/2018,,18:17:54,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,166269,166268,144761,144737,Keyboard,-1,175064,175063,166302,166274,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,178174,178173,175092,175068,Keyboard,-1,184485,184484,178198,178177,1,,,,6,1,1,,,,,,,551,208891,208890,208339,208286,551,Extinction,Proc,Block1,Keyboard,-1,202993,202992,184555,2,18436,184525,stims2/tools/videogamecontroller.jpg,,3,,Keyboard,-1,208285,208284,203033,4,5250,203002
Typicality_Source_Mem,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742186</Frequency><Timestamp dt:dt=""r8"">557309193870</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-15-1,59.995,1.0.0.83,1,Keyboard,-1036359628,Full,3.0.3.31,3.0.3.31,2/9/2018,,18:17:54,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,166269,166268,144761,144737,Keyboard,-1,175064,175063,166302,166274,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,178174,178173,175092,175068,Keyboard,-1,184485,184484,178198,178177,2,,,,6,1,2,,,,,,,754,220900,220899,220145,220115,754,Extinction,Proc,Block1,Keyboard,-1,214728,214727,208979,1,5747,208949,stims2/tools/padlock.jpg,,13,,Keyboard,-1,220113,220112,214769,5,5342,214737
Typicality_Source_Mem,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742186</Frequency><Timestamp dt:dt=""r8"">557309193870</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-15-1,59.995,1.0.0.83,1,Keyboard,-1036359628,Full,3.0.3.31,3.0.3.31,2/9/2018,,18:17:54,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,166269,166268,144761,144737,Keyboard,-1,175064,175063,166302,166274,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,178174,178173,175092,175068,Keyboard,-1,184485,184484,178198,178177,3,,19,,3,1,3,,,,,,,676,228273,228272,227596,227579,676,Extinction,Proc,Block1,Keyboard,-1,223326,223325,220985,1,2339,220956,stims2/animals/rhino.jpg,,,,Keyboard,-1,227576,227575,223357,3,4218,223336
Typicality_Source_Mem,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742186</Frequency><Timestamp dt:dt=""r8"">557309193870</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-15-1,59.995,1.0.0.83,1,Keyboard,-1036359628,Full,3.0.3.31,3.0.3.31,2/9/2018,,18:17:54,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,166269,166268,144761,144737,Keyboard,-1,175064,175063,166302,166274,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,178174,178173,175092,175068,Keyboard,-1,184485,184484,178198,178177,4,18,,,1,1,4,,,,,,,618,235987,235986,235368,235341,618,Baseline,Proc,Block1,Keyboard,-1,232776,232775,228352,2,4422,228329,stims2/animals/baboon.jpg,,,,Keyboard,-1,235338,235337,232812,6,2524,232785
Typicality_Source_Mem,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742186</Frequency><Timestamp dt:dt=""r8"">557309193870</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-15-1,59.995,1.0.0.83,1,Keyboard,-1036359628,Full,3.0.3.31,3.0.3.31,2/9/2018,,18:17:54,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,166269,166268,144761,144737,Keyboard,-1,175064,175063,166302,166274,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,178174,178173,175092,175068,Keyboard,-1,184485,184484,178198,178177,5,,,,4,1,5,,,,,,,748,246470,246470,245722,245694,748,Baseline,Proc,Block1,Keyboard,-1,238912,238911,236059,1,2851,236039,stims2/tools/rake.jpg,18,,,Keyboard,-1,245692,245691,238949,7,6741,238921
Typicality_Source_Mem,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742186</Frequency><Timestamp dt:dt=""r8"">557309193870</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-15-1,59.995,1.0.0.83,1,Keyboard,-1036359628,Full,3.0.3.31,3.0.3.31,2/9/2018,,18:17:54,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,166269,166268,144761,144737,Keyboard,-1,175064,175063,166302,166274,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,178174,178173,175092,175068,Keyboard,-1,184485,184484,178198,178177,6,,,,4,1,6,,,,,,,636,254579,254578,253942,253914,636,Baseline,Proc,Block1,Keyboard,-1,249872,249871,246547,2,3324,246522,stims2/tools/pliers.jpg,24,,,Keyboard,-1,253911,253910,249903,6,4007,249881
Typicality_Source_Mem,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742186</Frequency><Timestamp dt:dt=""r8"">557309193870</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-15-1,59.995,1.0.0.83,1,Keyboard,-1036359628,Full,3.0.3.31,3.0.3.31,2/9/2018,,18:17:54,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,166269,166268,144761,144737,Keyboard,-1,175064,175063,166302,166274,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,178174,178173,175092,175068,Keyboard,-1,184485,184484,178198,178177,7,,,,6,1,7,,,,,,,541,257882,257882,257341,257315,541,Extinction,Proc,Block1,Keyboard,-1,256457,256455,254664,1,1790,254635,stims2/tools/hammer.jpg,,24,,Keyboard,-1,257313,257312,256486,7,825,256465
Typicality_Source_Mem,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742186</Frequency><Timestamp dt:dt=""r8"">557309193870</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-15-1,59.995,1.0.0.83,1,Keyboard,-1036359628,Full,3.0.3.31,3.0.3.31,2/9/2018,,18:17:54,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,166269,166268,144761,144737,Keyboard,-1,175064,175063,166302,166274,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,178174,178173,175092,175068,Keyboard,-1,184485,184484,178198,178177,8,,,,5,1,8,,,,,,,528,266155,266154,265626,265605,528,FearConditioning,Proc,Block1,Keyboard,-1,262707,262706,257963,3,4743,257940,stims2/tools/measuringdevice.jpg,,,12,Keyboard,-1,265603,265602,262736,4,2865,262717
Typicality_Source_Mem,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742186</Frequency><Timestamp dt:dt=""r8"">557309193870</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-15-1,59.995,1.0.0.83,1,Keyboard,-1036359628,Full,3.0.3.31,3.0.3.31,2/9/2018,,18:17:54,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,166269,166268,144761,144737,Keyboard,-1,175064,175063,166302,166274,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,178174,178173,175092,175068,Keyboard,-1,184485,184484,178198,178177,9,,9,,3,1,9,,,,,,,744,273890,273889,273145,273115,744,Extinction,Proc,Block1,Keyboard,-1,269433,269432,266232,2,3199,266209,stims2/animals/starfish.jpg,,,,Keyboard,-1,273112,273111,269472,3,3638,269443
Typicality_Source_Mem,15,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742186</Frequency><Timestamp dt:dt=""r8"">557309193870</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-02-10T00:17:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-15-1,59.995,1.0.0.83,1,Keyboard,-1036359628,Full,3.0.3.31,3.0.3.31,2/9/2018,,18:17:54,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,166269,166268,144761,144737,Keyboard,-1,175064,175063,166302,166274,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,178174,178173,175092,175068,Keyboard,-1,184485,184484,178198,178177,10,,,,5,1,10,,,,,,,628,284225,284224,283596,283572,628,FearConditioning,Proc,Block1,Keyboard,-1,279301,279300,273968,3,5331,273941,stims2/tools/pruner.jpg,,,22,Keyboard,-1,283570,283569,279340,3,4228,279312
