C:\Users\Emily\Box\Eshani\raw_typicality_source_mem\Typicality_Source_Mem-12-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Intro.DEVICE,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,SMP,SourceMemInstructions.DEVICE,SourceMemInstructions2.DEVICE,SourceMemPractice.DEVICE,SourceMemPractice.Duration,SourceMemPractice.FinishTime,SourceMemPractice.OffsetTime,SourceMemPractice.OnsetTime,SourceMemPractice.StartTime,SourceMemPracticeFB.DEVICE,SourceMemPracticeFB.Duration,SourceMemPracticeFB.FinishTime,SourceMemPracticeFB.OffsetTime,SourceMemPracticeFB.OnsetTime,SourceMemPracticeFB.StartTime,StudioVersion,Typicality1.DEVICE,Typicality2.DEVICE,Typicality3.DEVICE,TypicalityPractice.DEVICE,TypicalityPractice.Duration,TypicalityPractice.FinishTime,TypicalityPractice.OffsetTime,TypicalityPractice.OnsetTime,TypicalityPractice.StartTime,TypicalityPracticeFB.DEVICE,TypicalityPracticeFB.Duration,TypicalityPracticeFB.FinishTime,TypicalityPracticeFB.OffsetTime,TypicalityPracticeFB.OnsetTime,TypicalityPracticeFB.StartTime,Block,AB,AE,AFC,Block1,Block1.Cycle,Block1.Sample,Block2,Block2.Cycle,Block2.Sample,Block3,Block3.Cycle,Block3.Sample,ITI.Duration,ITI.FinishTime,ITI.OffsetTime,ITI.OnsetTime,ITI.StartTime,ITIdur,Phase,Procedure,Running,SourceMem.DEVICE,SourceMem.Duration,SourceMem.FinishTime,SourceMem.OffsetTime,SourceMem.OnsetTime,SourceMem.RESP,SourceMem.RT,SourceMem.StartTime,stims,TB,TE,TFC,Typicality.DEVICE,Typicality.Duration,Typicality.FinishTime,Typicality.OffsetTime,Typicality.OnsetTime,Typicality.RESP,Typicality.RT,Typicality.StartTime
Typicality_Source_Mem,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742189</Frequency><Timestamp dt:dt=""r8"">172429987204</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-12-1,59.997,1.0.0.83,1,Keyboard,631504887,Full,3.0.3.31,3.0.3.31,12/13/2017,12/13/2017 21:04,15:04:35,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,349466,349465,325194,325113,Keyboard,-1,353761,353760,349494,349469,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,356077,356076,353786,353763,Keyboard,-1,357821,357820,356111,356079,1,,,,6,1,1,,,,,,,758,377696,377695,376937,376894,758,Extinction,Proc,Block1,Keyboard,-1,373466,373465,357885,2,15580,357861,stims2/tools/extensioncord.jpg,,10,,Keyboard,-1,376893,376892,373496,5,3396,373474
Typicality_Source_Mem,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742189</Frequency><Timestamp dt:dt=""r8"">172429987204</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-12-1,59.997,1.0.0.83,1,Keyboard,631504887,Full,3.0.3.31,3.0.3.31,12/13/2017,12/13/2017 21:04,15:04:35,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,349466,349465,325194,325113,Keyboard,-1,353761,353760,349494,349469,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,356077,356076,353786,353763,Keyboard,-1,357821,357820,356111,356079,2,,4,,3,1,2,,,,,,,796,398593,398593,397797,397778,796,Extinction,Proc,Block1,Keyboard,-1,393017,393016,377760,3,15256,377737,stims2/animals/aardvark.jpg,,,,Keyboard,-1,397777,397776,393054,2,4721,393023
Typicality_Source_Mem,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742189</Frequency><Timestamp dt:dt=""r8"">172429987204</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-12-1,59.997,1.0.0.83,1,Keyboard,631504887,Full,3.0.3.31,3.0.3.31,12/13/2017,12/13/2017 21:04,15:04:35,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,349466,349465,325194,325113,Keyboard,-1,353761,353760,349494,349469,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,356077,356076,353786,353763,Keyboard,-1,357821,357820,356111,356079,3,,,,5,1,3,,,,,,,671,414412,414411,413740,413712,671,FearConditioning,Proc,Block1,Keyboard,-1,406785,406784,398670,1,8114,398645,stims2/tools/mallet.jpg,,,13,Keyboard,-1,413710,413709,406831,4,6878,406793
Typicality_Source_Mem,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742189</Frequency><Timestamp dt:dt=""r8"">172429987204</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-12-1,59.997,1.0.0.83,1,Keyboard,631504887,Full,3.0.3.31,3.0.3.31,12/13/2017,12/13/2017 21:04,15:04:35,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,349466,349465,325194,325113,Keyboard,-1,353761,353760,349494,349469,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,356077,356076,353786,353763,Keyboard,-1,357821,357820,356111,356079,4,,,,6,1,4,,,,,,,592,441074,441073,440481,440446,592,Extinction,Proc,Block1,Keyboard,-1,426766,426765,414464,3,12300,414432,stims2/tools/monkeywrench.jpg,,20,,Keyboard,-1,440445,440444,426805,6,13639,426774
Typicality_Source_Mem,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742189</Frequency><Timestamp dt:dt=""r8"">172429987204</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-12-1,59.997,1.0.0.83,1,Keyboard,631504887,Full,3.0.3.31,3.0.3.31,12/13/2017,12/13/2017 21:04,15:04:35,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,349466,349465,325194,325113,Keyboard,-1,353761,353760,349494,349469,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,356077,356076,353786,353763,Keyboard,-1,357821,357820,356111,356079,5,,,,5,1,5,,,,,,,742,466584,466583,465841,465816,742,FearConditioning,Proc,Block1,Keyboard,-1,453087,453085,441122,2,11963,441094,stims2/tools/fan.jpg,,,11,Keyboard,-1,465814,465813,453115,3,12698,453095
Typicality_Source_Mem,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742189</Frequency><Timestamp dt:dt=""r8"">172429987204</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-12-1,59.997,1.0.0.83,1,Keyboard,631504887,Full,3.0.3.31,3.0.3.31,12/13/2017,12/13/2017 21:04,15:04:35,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,349466,349465,325194,325113,Keyboard,-1,353761,353760,349494,349469,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,356077,356076,353786,353763,Keyboard,-1,357821,357820,356111,356079,6,,,,5,1,6,,,,,,,596,487297,487297,486701,486672,596,FearConditioning,Proc,Block1,Keyboard,-1,481052,481051,466634,1,14416,466604,stims2/tools/spoon.jpg,,,21,Keyboard,-1,486671,486670,481093,4,5576,481059
Typicality_Source_Mem,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742189</Frequency><Timestamp dt:dt=""r8"">172429987204</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-12-1,59.997,1.0.0.83,1,Keyboard,631504887,Full,3.0.3.31,3.0.3.31,12/13/2017,12/13/2017 21:04,15:04:35,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,349466,349465,325194,325113,Keyboard,-1,353761,353760,349494,349469,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,356077,356076,353786,353763,Keyboard,-1,357821,357820,356111,356079,7,,,22,2,1,7,,,,,,,699,504623,504622,503923,503905,699,FearConditioning,Proc,Block1,Keyboard,-1,499641,499640,487358,2,12281,487340,stims2/animals/shark.jpg,,,,Keyboard,-1,503902,503901,499684,5,4217,499649
Typicality_Source_Mem,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742189</Frequency><Timestamp dt:dt=""r8"">172429987204</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-12-1,59.997,1.0.0.83,1,Keyboard,631504887,Full,3.0.3.31,3.0.3.31,12/13/2017,12/13/2017 21:04,15:04:35,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,349466,349465,325194,325113,Keyboard,-1,353761,353760,349494,349469,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,356077,356076,353786,353763,Keyboard,-1,357821,357820,356111,356079,8,,,11,2,1,8,,,,,,,616,516356,516356,515740,515714,616,FearConditioning,Proc,Block1,Keyboard,-1,509626,509625,504697,1,4928,504669,stims2/animals/dramaderry.jpg,,,,Keyboard,-1,515712,515711,509666,4,6044,509634
Typicality_Source_Mem,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742189</Frequency><Timestamp dt:dt=""r8"">172429987204</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-12-1,59.997,1.0.0.83,1,Keyboard,631504887,Full,3.0.3.31,3.0.3.31,12/13/2017,12/13/2017 21:04,15:04:35,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,349466,349465,325194,325113,Keyboard,-1,353761,353760,349494,349469,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,356077,356076,353786,353763,Keyboard,-1,357821,357820,356111,356079,9,,,10,2,1,9,,,,,,,586,526332,526331,525745,525715,586,FearConditioning,Proc,Block1,Keyboard,-1,522013,522012,516429,2,5583,516397,stims2/animals/ant.jpg,,,,Keyboard,-1,525714,525714,522055,3,3658,522022
Typicality_Source_Mem,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742189</Frequency><Timestamp dt:dt=""r8"">172429987204</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-13T21:04:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-12-1,59.997,1.0.0.83,1,Keyboard,631504887,Full,3.0.3.31,3.0.3.31,12/13/2017,12/13/2017 21:04,15:04:35,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,349466,349465,325194,325113,Keyboard,-1,353761,353760,349494,349469,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,356077,356076,353786,353763,Keyboard,-1,357821,357820,356111,356079,10,,,,6,1,10,,,,,,,710,544196,544195,543485,543459,710,Extinction,Proc,Block1,Keyboard,-1,539735,539734,526385,3,13349,526353,stims2/tools/hammer.jpg,,24,,Keyboard,-1,543457,543456,539778,7,3677,539740
